,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-04-15.out.0,11.0,1.4468547,1.4525981,1.4430258,1.4545125,1.4640848,1.4621703,1.4832293,1.4525981,1.4640848,1.4506836,1.4487692,1.4506836,1.4487692,1.4525981,1.4679137,1.4583414,1.4774859,1.4717426,1.4640848,1.4621703,1.4774859,1.4717426,1.4679137,1.473657,1.4659992,1.4774859,1.4583414,1.4583414,1.4411114,1.4545125,1.4468547,1.4449403
2020-04-15.out.1,11.0,1.4468547,1.4698281,1.4372825,1.4411114,1.4506836,1.4411114,1.435368,1.4257958,1.4411114,1.4334536,1.435368,1.4315391,1.4277102,1.4238813,1.4277102,1.4411114,1.4487692,1.4449403,1.4391969,1.4430258,1.4372825,1.4583414,1.4430258,1.4525981,1.4468547,1.4468547,1.456427,1.4487692,1.4525981,1.4506836,1.4545125,1.4621703
2020-04-15.out.2,11.0,1.4698281,1.4698281,1.4679137,1.4545125,1.4449403,1.4487692,1.456427,1.4487692,1.4391969,1.4296247,1.456427,1.4334536,1.4449403,1.4277102,1.4468547,1.4430258,1.435368,1.4238813,1.4468547,1.4391969,1.4372825,1.4468547,1.4315391,1.4411114,1.4219669,1.4372825,1.4468547,1.4391969,1.4391969,1.4525981,1.4506836,1.4468547
2020-04-15.out.3,11.0,1.4698281,1.4525981,1.4525981,1.456427,1.4506836,1.456427,1.4430258,1.4545125,1.4602559,1.4583414,1.4487692,1.435368,1.4430258,1.4487692,1.4506836,1.4372825,1.4487692,1.4449403,1.4391969,1.4277102,1.4545125,1.4583414,1.4430258,1.4583414,1.4411114,1.4411114,1.4430258,1.4698281,1.4449403,1.4430258,1.4468547,1.4411114
2020-04-15.out.4,11.0,1.4506836,1.4468547,1.4487692,1.4430258,1.4525981,1.4468547,1.4391969,1.4411114,1.4621703,1.456427,1.4545125,1.4602559,1.4487692,1.4602559,1.4506836,1.4525981,1.4487692,1.4391969,1.456427,1.4640848,1.4813148,1.4659992,1.4621703,1.4525981,1.456427,1.4468547,1.4679137,1.4659992,1.456427,1.4506836,1.4487692,1.4525981
2020-04-15.out.5,11.0,1.4583414,1.4468547,1.4449403,1.4506836,1.4391969,1.4334536,1.4449403,1.4372825,1.4545125,1.4698281,1.4468547,1.4468547,1.4315391,1.4430258,1.4468547,1.4162235,1.4238813,1.418138,1.4449403,1.4411114,1.4411114,1.4277102,1.4334536,1.4602559,1.4391969,1.4525981,1.4296247,1.4257958,1.4277102,1.4219669,1.4449403,1.435368
2020-04-15.out.6,11.0,1.4238813,1.4257958,1.4009079,1.414309,1.4430258,1.4277102,1.4277102,1.4391969,1.4162235,1.4238813,1.4123946,1.4123946,1.4123946,1.4123946,1.4296247,1.4066512,1.4066512,1.4104801,1.435368,1.4200524,1.4334536,1.4277102,1.4277102,1.4372825,1.4315391,1.4162235,1.414309,1.414309,1.3913356,1.4047368,1.418138,1.4085657
2020-04-15.out.7,11.0,1.4066512,1.4009079,1.4066512,1.4104801,1.4047368,1.4104801,1.4162235,1.4162235,1.4066512,1.4162235,1.4085657,1.4085657,1.4200524,1.4162235,1.4066512,1.4162235,1.4296247,1.414309,1.414309,1.4238813,1.4315391,1.4219669,1.4391969,1.4200524,1.4257958,1.4411114,1.4200524,1.4104801,1.4238813,1.4334536,1.4257958,1.4277102
2020-04-15.out.8,11.0,1.4277102,1.4334536,1.4200524,1.4296247,1.4487692,1.4372825,1.4315391,1.4391969,1.456427,1.4315391,1.4391969,1.4123946,1.4066512,1.4123946,1.418138,1.4028223,1.4200524,1.4104801,1.418138,1.4372825,1.4391969,1.4296247,1.4430258,1.4449403,1.4506836,1.4200524,1.4123946,1.3951645,1.3894212,1.3951645,1.4066512,1.4047368
2020-04-15.out.9,11.0,1.3989934,1.4104801,1.4123946,1.3951645,1.4162235,1.397079,1.4277102,1.418138,1.4162235,1.4047368,1.4066512,1.4009079,1.4430258,1.435368,1.4123946,1.4334536,1.418138,1.4066512,1.4066512,1.4257958,1.4047368,1.4085657,1.4104801,1.3951645,1.414309,1.3989934,1.4047368,1.4162235,1.4123946,1.418138,1.414309,1.4028223
