,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-08-15.out.0,0.0,1.232221,-1.2100898,0.0187859,1.2321682,-1.2100838,0.0189067,1.2325154,-1.2100732,0.0186048,1.2324173,-1.2101004,0.0184613,1.2321078,-1.2101087,0.0187406,1.2315567,-1.2101109,0.0193521,1.230666,-1.2101774,0.0197597,1.2307264,-1.2101502,0.0199409,1.2309528,-1.2101238,0.0199182,1.2307566,-1.2101608,0.0198125,1.2305754,-1.2102332,0.0193521,1.2305981,-1.2102838,0.0188614,1.2302735,-1.2103555,0.0185746,1.2299866,-1.2104234,0.0182802,1.2303942,-1.210465,0.0174347,1.230666,-1.2104627,0.0171479,1.2310057,-1.2104808,0.0165893,1.2311566,-1.2105178,0.016076,1.2308849,-1.2105767,0.015842,1.2306358,-1.2106129,0.0157967,1.2300017,-1.210671,0.0159854,1.230047,-1.2106499,0.0161364,1.2303037,-1.2105948,0.0163402,1.230198,-1.2105963,0.0164534,1.2310057,-1.2104899,0.0165062,1.230749,-1.2104959,0.0167478,1.2304999,-1.2104929,0.0170573,1.2306207,-1.2104544,0.0172687,1.2308774,-1.2104106,0.0173819,1.2310434,-1.2103834,0.0174423,1.2310434,-1.2103714,0.0175479,1.2307037,-1.2103963,0.0177065
2020-08-15.out.1,0.0,1.230515,-1.2104076,0.0178197,1.2301678,-1.210434,0.0179782,1.2299564,-1.2104453,0.0181141,1.2298658,-1.2104453,0.0182198,1.2300093,-1.2104378,0.0181216,1.2302282,-1.2104378,0.0178725,1.2306584,-1.2104242,0.0175027,1.2310812,-1.2104121,0.0171328,1.2310132,-1.2104363,0.0169894,1.2312623,-1.2104355,0.0167176,1.2314133,-1.2104416,0.0164836,1.2316247,-1.210434,0.0163175,1.2313605,-1.2104665,0.0163175,1.2311642,-1.2105012,0.0162194,1.2308774,-1.2105427,0.0161741,1.2311038,-1.2105299,0.0160307,1.2311793,-1.2105457,0.0158042,1.2313529,-1.2105397,0.0156608,1.2315341,-1.2105276,0.0155627,1.2315718,-1.2105344,0.015457,1.2317001,-1.2105269,0.015374,1.2318209,-1.2105208,0.0152985,1.2315341,-1.2105261,0.0155702,1.2316171,-1.2105216,0.0155174,1.2316473,-1.2105238,0.0154721,1.2316549,-1.2105216,0.0154721,1.2317001,-1.2105155,0.0154796,1.2316398,-1.2105148,0.0155627,1.2316624,-1.2105042,0.0156306,1.2314435,-1.2105216,0.0157136,1.2314209,-1.2105072,0.0158797,1.2313227,-1.2105103,0.0159552
2020-08-15.out.2,0.0,1.2313831,-1.2105004,0.0159854,1.2313152,-1.2104952,0.0161062,1.2311944,-1.2104363,0.016778,1.2309604,-1.2104325,0.0170799,1.2308623,-1.2104234,0.0172837,1.2308396,-1.2104151,0.0173819,1.2308094,-1.2103857,0.0176914,1.2306735,-1.210354,0.0181292,1.2304244,-1.2103442,0.0185066,1.2301753,-1.2103246,0.0189746,1.230198,-1.2102785,0.0193596,1.2301678,-1.2102491,0.0196767,1.2298432,-1.2102619,0.0199258,1.2297979,-1.2102476,0.0201069,1.2299564,-1.2101909,0.0204466,1.2301225,-1.2101668,0.0204768,1.2302433,-1.2101555,0.0204466,1.2308547,-1.2101124,0.0201371,1.2313303,-1.2100807,0.019888,1.2309528,-1.2100604,0.020507,1.2306811,-1.2100611,0.0208165,1.2306584,-1.2100649,0.0208014,1.230983,-1.2100068,0.0209675,1.2309226,-1.2100181,0.0209222,1.2309981,-1.2100068,0.0209448,1.2307415,-1.2100271,0.0210429,1.2310661,-1.2099977,0.0209524,1.2309226,-1.2100196,0.0209146,1.2309906,-1.210012,0.0208995,1.2310057,-1.2100203,0.0208165,1.2309377,-1.2100211,0.0208844,1.2310132,-1.2100105,0.020892
2020-08-15.out.3,0.0,1.230983,-1.2100173,0.0208618,1.2309981,-1.2100219,0.0208014,1.2310057,-1.2100309,0.0207108,1.2314058,-1.2099909,0.0206202,1.2313982,-1.2100015,0.0205372,1.2313831,-1.2100173,0.0204089,1.2313756,-1.2100203,0.0203862,1.231368,-1.2100203,0.0203938,1.2314737,-1.210012,0.0203485,1.2316926,-1.2099917,0.0202881,1.2316473,-1.2100007,0.0202654,1.2314284,-1.2100203,0.0203258,1.2312774,-1.2100309,0.0204089,1.231285,-1.2100271,0.020424,1.2313378,-1.2100234,0.0204089,1.2314737,-1.2100158,0.0203183,1.231519,-1.2100068,0.0203485,1.2317907,-1.2099675,0.0204013,1.2316322,-1.2099743,0.0205145,1.2318889,-1.2099532,0.0204164,1.2322738,-1.2099366,0.0201371,1.2323946,-1.2099313,0.0200465,1.2321531,-1.2099373,0.0202579,1.2321833,-1.2099441,0.0201673,1.2325305,-1.2099169,0.0200239,1.2324324,-1.209926,0.0200465,1.2324475,-1.2099441,0.0198654,1.2323493,-1.2099494,0.0199182,1.2322361,-1.2099509,0.0200465,1.2322965,-1.2099743,0.0197597,1.2324324,-1.2099856,0.0194955,1.2328098,-1.2099622,0.0192841
2020-08-15.out.4,0.0,1.2328098,-1.2099479,0.0194125,1.2325154,-1.2099834,0.0194275,1.2323116,-1.2099819,0.0196767,1.232221,-1.2099879,0.0197219,1.2322361,-1.2099902,0.0196842,1.2321757,-1.2099902,0.0197521,1.2321833,-1.2099879,0.0197672,1.2320776,-1.210012,0.0196691,1.2319945,-1.2100302,0.0195861,1.2320776,-1.2100339,0.0194577,1.2321153,-1.2100332,0.0194275,1.2318964,-1.210043,0.0195936,1.2318587,-1.2100347,0.0196993,1.2319115,-1.2100256,0.0197219,1.2319417,-1.2100196,0.0197521,1.2320096,-1.2100264,0.0196087,1.2320247,-1.2100234,0.0196163,1.2320398,-1.2100234,0.0196012,1.2320625,-1.2100211,0.0195936,1.2322285,-1.210003,0.019571,1.2321531,-1.2100166,0.0195332,1.232138,-1.2100181,0.0195408,1.2320776,-1.2100256,0.0195408,1.231836,-1.2100377,0.0197068,1.2317152,-1.2100339,0.0198729,1.2317681,-1.2100234,0.0199031,1.2313982,-1.2100611,0.0199861,1.2311717,-1.2100822,0.0200541,1.2313529,-1.210046,0.0201824,1.2313529,-1.2100415,0.0202277,1.2314359,-1.2100347,0.02019,1.2315718,-1.2100317,0.0200616
2020-08-15.out.5,0.0,1.231753,-1.2100302,0.0198654,1.2320323,-1.2100234,0.0196163,1.2323116,-1.2100203,0.0193143,1.2323342,-1.210037,0.0191482,1.2325531,-1.2100347,0.0189142,1.2328853,-1.2100377,0.0185066,1.2328249,-1.2100875,0.0181216,1.2326513,-1.2100747,0.0184387,1.2321153,-1.2100339,0.01942,1.2313831,-1.2100641,0.0199786,1.2312246,-1.2100558,0.0202352,1.2311189,-1.2100528,0.0203787,1.2309302,-1.210083,0.0203183,1.2308849,-1.2100943,0.020273,1.2306584,-1.2101177,0.0203183,1.2309151,-1.2100966,0.0202126,1.2307717,-1.2101253,0.0201145,1.2307113,-1.2101411,0.0200465,1.2308924,-1.2101253,0.0199786,1.2310963,-1.2101087,0.0199031,1.2311265,-1.2101087,0.0198654,1.2312623,-1.2101034,0.0197521,1.2310887,-1.210129,0.0197144,1.2311038,-1.2101306,0.0196917,1.2312019,-1.2101109,0.0197521,1.231051,-1.2101283,0.0197672,1.2309226,-1.2101494,0.0197219,1.2311189,-1.2101434,0.0195483,1.2309,-1.2101947,0.0193294,1.2310736,-1.2101917,0.0191633,1.2310208,-1.210203,0.0191181,1.2312321,-1.2101879,0.0190199
2020-08-15.out.6,0.0,1.2313076,-1.2101796,0.0190048,1.2312472,-1.2101932,0.0189595,1.2314359,-1.2101706,0.0189444,1.2314586,-1.2101826,0.0188086,1.2313378,-1.2101879,0.0188991,1.2311944,-1.210203,0.0189218,1.2311114,-1.210206,0.0189897,1.2309981,-1.2102174,0.0190124,1.2312774,-1.2101894,0.018952,1.2312774,-1.210206,0.018801,1.2312246,-1.2102189,0.0187406,1.2314209,-1.210206,0.0186349,1.2312095,-1.21024,0.0185746,1.2312472,-1.2102445,0.0184764,1.2314359,-1.2102355,0.0183481,1.2317907,-1.2102113,0.0181669,1.2317983,-1.2102151,0.0181216,1.2317983,-1.2102166,0.0181065,1.2318436,-1.2102083,0.0181292,1.2318813,-1.2101955,0.0182047,1.2318058,-1.2101932,0.0183179,1.2301753,-1.2103683,0.0185746,1.2298885,-1.2103895,0.0187029,1.2293676,-1.2104423,0.0188086,1.2290129,-1.2104778,0.0188916,1.2289525,-1.2105118,0.01865,1.2291714,-1.2105442,0.0181065,1.2296696,-1.2105299,0.0176612,1.229194,-1.2106106,0.0174725,1.2290204,-1.2106401,0.017397,1.2294658,-1.2106914,0.0164232,1.2307868,-1.2106876,0.0149437
2020-08-15.out.7,0.0,1.2316322,-1.2107148,0.0137284,1.2320927,-1.210736,0.0130188,1.2321757,-1.2107684,0.0126263,1.2319342,-1.2107797,0.0127923,1.2320021,-1.2107722,0.0127848,1.2322738,-1.2107737,0.0124602,1.2322361,-1.2107843,0.0124074,1.2321002,-1.2107903,0.0125055,1.2318964,-1.2107828,0.0128074,1.2317454,-1.2107578,0.0132151,1.2322738,-1.2106559,0.0135397,1.2316398,-1.2106507,0.0143172,1.2311114,-1.2106069,0.0153211,1.2309604,-1.210545,0.0160533,1.2307188,-1.2105329,0.0164459,1.2307717,-1.2105329,0.0163779,1.2305905,-1.2105352,0.0165666,1.230583,-1.210514,0.0167629,1.2311642,-1.2105299,0.0159552,1.2314812,-1.2105638,0.0152834,1.2316851,-1.2105722,0.0149814,1.2318285,-1.2105638,0.0148908,1.2317454,-1.2105759,0.0148833,1.2317454,-1.2105714,0.0149135,1.2317832,-1.2105654,0.0149286,1.2317228,-1.2105631,0.0150192,1.2316549,-1.2105586,0.01514,1.2317228,-1.210551,0.0151324,1.231836,-1.2105495,0.0150116,1.2317832,-1.2105495,0.015072,1.2317001,-1.2105533,0.01514,1.2317001,-1.2105457,0.0152003
2020-08-15.out.8,0.0,1.2317152,-1.2105352,0.0152758,1.2316322,-1.2105404,0.0153287,1.2317681,-1.2105344,0.0152381,1.2318134,-1.2105359,0.0151701,1.2318436,-1.2105367,0.0151173,1.2319342,-1.2105238,0.01514,1.2319719,-1.2105133,0.0151928,1.2318813,-1.2105253,0.0151852,1.2319945,-1.2105133,0.0151701,1.2319115,-1.2105314,0.0150947,1.231904,-1.2105208,0.0152003,1.2318285,-1.2105087,0.0154042,1.2315945,-1.2105178,0.0155778,1.2316398,-1.2105186,0.0155249,1.2315643,-1.2105314,0.0154947,1.2317983,-1.210505,0.0154645,1.2319794,-1.2105238,0.0150871,1.2319719,-1.2105238,0.0150947,1.2318813,-1.2105291,0.015155,1.2317077,-1.210542,0.0152305,1.2312548,-1.210582,0.0153815,1.2313227,-1.2105638,0.0154721,1.2315039,-1.2105382,0.0154947,1.231602,-1.2105306,0.015457,1.2316473,-1.2105223,0.0154796,1.2313907,-1.2105095,0.0158948,1.2313831,-1.2104619,0.0163402,1.2311566,-1.2104521,0.0166799,1.2309755,-1.2104378,0.0170195,1.2308924,-1.2104401,0.0170875,1.2310661,-1.2104325,0.0169667,1.2315039,-1.2104521,0.0162873
2020-08-15.out.9,0.0,1.2317001,-1.2104484,0.0160986,1.2317605,-1.2104416,0.0160911,1.2317454,-1.2104431,0.0160986,1.231753,-1.2104521,0.016008,1.2314812,-1.2104891,0.0159703,1.2317379,-1.2104695,0.0158646,1.2317983,-1.2104612,0.0158722,1.2318813,-1.2104559,0.0158193,1.2318511,-1.2104642,0.0157816,1.231753,-1.2104778,0.0157589,1.231904,-1.210471,0.0156608,1.2318436,-1.2104884,0.0155702,1.2318436,-1.2104876,0.0155778,1.2319191,-1.2104823,0.0155325,1.2318209,-1.2104808,0.0156684,1.2316322,-1.2104831,0.0158571,1.2313303,-1.2104861,0.0161666,1.231368,-1.2104431,0.0165213,1.2307566,-1.2104076,0.0175404,1.2297451,-1.2104921,0.0179254,1.2297904,-1.2105057,0.0177518,1.2293903,-1.210545,0.0178423,1.2295111,-1.2105842,0.0173441,1.2303716,-1.2105895,0.0163175,1.2306433,-1.2106144,0.0157816,1.2303867,-1.2106242,0.0159854,1.2304395,-1.2106001,0.0161439,1.2302961,-1.2106106,0.0162119,1.2304244,-1.2106091,0.016076,1.2304697,-1.2106084,0.0160382,1.2305981,-1.2105888,0.0160684,1.230583,-1.2105472,0.016461
