,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-03-08.out.10,0.0,1.3619907,-1.008215,-0.3596887,1.3619556,-1.0082171,-0.3596747,1.3620258,-1.0082128,-0.3597098,1.3619907,-1.0082135,-0.3596747,1.3619486,-1.0082164,-0.3596606,1.3619627,-1.0082199,-0.3597028,1.3619205,-1.0082164,-0.3596325,1.3620048,-1.0082164,-0.3597168,1.3620258,-1.0082171,-0.3597379,1.3619135,-1.008222,-0.3596676,1.3619907,-1.0082185,-0.3597168,1.3619907,-1.0082199,-0.3597308,1.3620048,-1.0082185,-0.3597379,1.3619556,-1.008222,-0.3597168,1.3619907,-1.0082192,-0.3597308,1.3619486,-1.0082213,-0.3597098,1.3619627,-1.0082199,-0.3597028,1.3619697,-1.0082206,-0.3597238,1.3619907,-1.0082185,-0.3597168,1.3619767,-1.0082171,-0.3596957,1.3619907,-1.0082164,-0.3596957,1.3619978,-1.0082192,-0.3597379,1.3619205,-1.0082241,-0.3596957,1.3619697,-1.0082185,-0.3596957,1.3619767,-1.0082192,-0.3597168,1.3619627,-1.0082171,-0.3596817,1.3619978,-1.0082185,-0.3597308,1.3619627,-1.0082199,-0.3597098,1.3619556,-1.0082185,-0.3596887,1.3619416,-1.0082185,-0.3596747,1.3619767,-1.0082135,-0.3596606,1.3620258,-1.0082128,-0.3597028
2020-03-08.out.11,0.0,1.3619556,-1.0082185,-0.3596817,1.3619486,-1.0082171,-0.3596676,1.3619697,-1.0082164,-0.3596817,1.3620258,-1.0082171,-0.3597449,1.3619907,-1.0082185,-0.3597238,1.3619556,-1.0082185,-0.3596887,1.3619627,-1.0082164,-0.3596676,1.3620258,-1.0082199,-0.3597659,1.3620118,-1.0082164,-0.3597168,1.3620188,-1.0082171,-0.3597379,1.3619907,-1.0082199,-0.3597308,1.3619697,-1.0082185,-0.3596957,1.3619627,-1.0082206,-0.3597098,1.3619697,-1.0082185,-0.3596957,1.3619697,-1.0082171,-0.3596887,1.3619697,-1.0082121,-0.3596396,1.3620048,-1.0082135,-0.3596887,1.3619627,-1.0082107,-0.3596255,1.3619978,-1.00821,-0.3596466,1.362068,-1.0082107,-0.3597308,1.3619978,-1.0082157,-0.3596957,1.3620048,-1.00821,-0.3596606,1.3619837,-1.0082121,-0.3596536,1.3619767,-1.0082157,-0.3596747,1.3619416,-1.0082143,-0.3596255,1.3620048,-1.0082086,-0.3596466,1.3619978,-1.0082086,-0.3596396,1.3619697,-1.0082107,-0.3596255,1.3620188,-1.0082086,-0.3596606,1.3619767,-1.0082128,-0.3596536,1.3620258,-1.0082107,-0.3596817,1.3619697,-1.0082143,-0.3596606
2020-03-08.out.12,0.0,1.3618925,-1.0082128,-0.3595694,1.3619697,-1.0082128,-0.3596536,1.3619627,-1.0082107,-0.3596185,1.3619907,-1.0082107,-0.3596466,1.3620399,-1.00821,-0.3596887,1.362068,-1.0082086,-0.3597098,1.3620609,-1.0082086,-0.3596957,1.3620048,-1.0082121,-0.3596676,1.3620188,-1.0082107,-0.3596747,1.3619907,-1.0082143,-0.3596817,1.3619346,-1.0082164,-0.3596396,1.3619556,-1.008215,-0.3596536,1.3619907,-1.0082121,-0.3596606,1.3620048,-1.0082107,-0.3596606,1.3620188,-1.0082079,-0.3596466,1.3619978,-1.00821,-0.3596466,1.3620118,-1.0082086,-0.3596466,1.3619837,-1.0082079,-0.3596115,1.3619276,-1.0082086,-0.3595623,1.3619416,-1.00821,-0.3595904,1.3618995,-1.0082107,-0.3595623,1.3619697,-1.0082086,-0.3596045,1.3619556,-1.0082058,-0.3595623,1.3619978,-1.0082044,-0.3595974,1.3620258,-1.0082058,-0.3596325,1.3619978,-1.0082079,-0.3596255,1.3619205,-1.00821,-0.3595694,1.3620539,-1.0082037,-0.3596396,1.3620329,-1.0082058,-0.3596396,1.3620118,-1.0082079,-0.3596325,1.3619486,-1.00821,-0.3595974,1.3619837,-1.0082037,-0.3595694
2020-03-08.out.13,0.0,1.3620188,-1.0082044,-0.3596185,1.3619627,-1.0082037,-0.3595553,1.3619065,-1.0082044,-0.3595062,1.3619486,-1.0082023,-0.3595272,1.3619135,-1.0082044,-0.3595132,1.3618644,-1.0082037,-0.35945,1.3618784,-1.0082037,-0.3594711,1.3618854,-1.0082037,-0.3594711,1.3618714,-1.0082044,-0.3594641,1.3619346,-1.0082037,-0.3595202,1.3619135,-1.0082037,-0.3594992,1.3619627,-1.0082002,-0.3595202,1.3619205,-1.0082002,-0.3594781,1.3619486,-1.0082016,-0.3595132,1.3619065,-1.0082002,-0.3594641,1.3619135,-1.0082002,-0.3594641,1.3618925,-1.0082002,-0.35945,1.3619346,-1.0081995,-0.3594781,1.3619486,-1.0081946,-0.359457,1.3618925,-1.0081995,-0.359436,1.3619065,-1.0081995,-0.35945,1.3618854,-1.0082002,-0.359436,1.3618714,-1.0081995,-0.3594219,1.3618574,-1.0082023,-0.359436,1.3619416,-1.0081995,-0.3594851,1.3618714,-1.0082002,-0.359429,1.3619065,-1.0082002,-0.3594641,1.3619065,-1.0082002,-0.3594641,1.3619205,-1.0082023,-0.3594921,1.3619346,-1.0082016,-0.3595062,1.3619416,-1.0082037,-0.3595272,1.3619627,-1.0082037,-0.3595483
2020-03-08.out.14,0.0,1.3619486,-1.0082002,-0.3595062,1.3619978,-1.0081995,-0.3595413,1.3619907,-1.0082002,-0.3595413,1.3619767,-1.0082023,-0.3595553,1.3618925,-1.0082044,-0.3594921,1.3620188,-1.0082002,-0.3595694,1.3620469,-1.0082002,-0.3596045,1.3619627,-1.0082023,-0.3595413,1.3620048,-1.0082044,-0.3596045,1.3619978,-1.0082037,-0.3595904,1.3620048,-1.0082023,-0.3595834,1.3619627,-1.0082023,-0.3595413,1.3620118,-1.0082023,-0.3595904,1.3620329,-1.0082016,-0.3595974,1.3620188,-1.0082037,-0.3596045,1.3620188,-1.0082002,-0.3595764,1.3620258,-1.0082037,-0.3596185,1.3619837,-1.0082044,-0.3595834,1.3619837,-1.0082023,-0.3595623,1.3620329,-1.0081981,-0.3595623,1.3620469,-1.0082002,-0.3596045,1.3619907,-1.0081981,-0.3595272,1.3620539,-1.0081981,-0.3595904,1.3620258,-1.0082016,-0.3595974,1.3620329,-1.0082016,-0.3595974,1.3619978,-1.0082037,-0.3595834,1.3619416,-1.0082016,-0.3595062,1.3620258,-1.0081995,-0.3595764,1.3619346,-1.0082002,-0.3594851,1.3620258,-1.0081981,-0.3595623,1.362075,-1.0081974,-0.3595974,1.3620258,-1.0082002,-0.3595834
2020-03-08.out.15,0.0,1.3620609,-1.0082002,-0.3596185,1.3620329,-1.0082002,-0.3595904,1.3620118,-1.0081981,-0.3595483,1.3620188,-1.0082002,-0.3595764,1.362075,-1.0081995,-0.3596255,1.3620048,-1.0081995,-0.3595553,1.3620188,-1.0082023,-0.3595904,1.3619486,-1.0082002,-0.3595062,1.3619907,-1.0081974,-0.3595202,1.3620329,-1.008196,-0.3595483,1.3620048,-1.0081918,-0.3594781,1.3620188,-1.0081862,-0.35945,1.3621241,-1.0081911,-0.3595904,1.3621592,-1.0081932,-0.3596466,1.3621171,-1.0081974,-0.3596466,1.362068,-1.0081981,-0.3596045,1.3621171,-1.0081974,-0.3596466,1.362075,-1.0082016,-0.3596396,1.362082,-1.0081995,-0.3596325,1.3620329,-1.0082023,-0.3596115,1.3620399,-1.0081939,-0.3595343,1.3621873,-1.0081911,-0.3596536,1.3621943,-1.0081911,-0.3596606,1.362096,-1.0081974,-0.3596255,1.3621311,-1.0082002,-0.3596887,1.3621452,-1.0082037,-0.3597308,1.3621452,-1.0082037,-0.3597308,1.3621382,-1.0082044,-0.3597379,1.3621171,-1.0082023,-0.3596887,1.362082,-1.0082044,-0.3596817,1.362082,-1.0082058,-0.3596887,1.3621592,-1.0082037,-0.3597449
2020-03-08.out.16,0.0,1.3620399,-1.0082044,-0.3596396,1.3621031,-1.0082037,-0.3596887,1.3621171,-1.0082037,-0.3597098,1.3621031,-1.0082037,-0.3596887,1.3621522,-1.0082016,-0.3597238,1.3621382,-1.0082037,-0.3597238,1.3621171,-1.0082058,-0.3597238,1.3621031,-1.0082023,-0.3596817,1.3621452,-1.0082023,-0.3597238,1.362096,-1.0082037,-0.3596817,1.3621241,-1.0082023,-0.3597028,1.3619767,-1.0082002,-0.3595343,1.3621031,-1.0081981,-0.3596396,1.362096,-1.0082002,-0.3596536,1.3622224,-1.0081953,-0.3597308,1.3621733,-1.0082002,-0.3597238,1.3621101,-1.0082016,-0.3596817,1.3621101,-1.0082023,-0.3596887,1.362089,-1.0082023,-0.3596606,1.3621101,-1.0081995,-0.3596606,1.3621311,-1.0081981,-0.3596676,1.3621592,-1.0081953,-0.3596676,1.3622014,-1.008196,-0.3597168,1.3621873,-1.0081981,-0.3597238,1.3621733,-1.0081981,-0.3597168,1.3621382,-1.0082016,-0.3597028,1.3621662,-1.0082023,-0.3597449,1.3621662,-1.0082023,-0.3597379,1.3622084,-1.0081995,-0.3597519,1.3621452,-1.0082037,-0.3597308,1.3621452,-1.0082023,-0.3597238,1.3620539,-1.0082002,-0.3596115
2020-03-08.out.17,0.0,1.3621522,-1.0081981,-0.3596887,1.3621733,-1.0082002,-0.3597308,1.3621592,-1.0081974,-0.3596887,1.3622014,-1.0081981,-0.3597379,1.3621873,-1.0081981,-0.3597238,1.3621311,-1.0082016,-0.3596957,1.3621382,-1.0082016,-0.3597098,1.3621943,-1.0081974,-0.3597238,1.3621592,-1.0081981,-0.3596957,1.3621382,-1.0082002,-0.3596887,1.362089,-1.0081981,-0.3596255,1.3621452,-1.0081918,-0.3596185,1.362082,-1.0081932,-0.3595694,1.3622154,-1.0081918,-0.3596887,1.3621943,-1.0081953,-0.3596957,1.3621733,-1.008196,-0.3596887,1.3621452,-1.0081974,-0.3596747,1.3621873,-1.0081939,-0.3596817,1.3621452,-1.0081876,-0.3595834,1.3622224,-1.0081883,-0.3596676,1.3621662,-1.0081897,-0.3596185,1.3621662,-1.0081918,-0.3596396,1.3621803,-1.0081918,-0.3596606,1.3621171,-1.0081974,-0.3596396,1.3621873,-1.0081911,-0.3596536,1.3621522,-1.0081911,-0.3596185,1.3621382,-1.0081939,-0.3596396,1.362082,-1.0081995,-0.3596325,1.362082,-1.0081995,-0.3596325,1.3621311,-1.008196,-0.3596466,1.3621522,-1.0081939,-0.3596466,1.3620539,-1.0081911,-0.3595202
2020-03-08.out.18,0.0,1.3621873,-1.0081918,-0.3596606,1.3621311,-1.0081939,-0.3596325,1.3621311,-1.008196,-0.3596466,1.3621522,-1.0081939,-0.3596466,1.3621733,-1.0081939,-0.3596676,1.3621101,-1.0081953,-0.3596115,1.3621171,-1.0081939,-0.3596185,1.3621662,-1.0081932,-0.3596536,1.3621733,-1.0081932,-0.3596606,1.3621803,-1.0081911,-0.3596466,1.3621662,-1.0081953,-0.3596676,1.3621311,-1.0081939,-0.3596325,1.3621943,-1.0081953,-0.3596957,1.3621171,-1.008196,-0.3596325,1.3621662,-1.0081932,-0.3596536,1.3621452,-1.0081918,-0.3596185,1.3621733,-1.0081911,-0.3596396,1.362082,-1.0081939,-0.3595834,1.362082,-1.0081911,-0.3595483,1.3621031,-1.0081918,-0.3595834,1.3621522,-1.0081862,-0.3595764,1.3621452,-1.0081883,-0.3595904,1.3621382,-1.0081918,-0.3596115,1.3621241,-1.0081918,-0.3595974,1.3621522,-1.0081897,-0.3596115,1.3621452,-1.0081897,-0.3595974,1.3621241,-1.0081883,-0.3595694,1.3621943,-1.0081883,-0.3596396,1.3622294,-1.0081897,-0.3596817,1.3621943,-1.0081897,-0.3596536,1.3622294,-1.0081911,-0.3596887,1.3621382,-1.0081883,-0.3595834
2020-03-08.out.19,0.0,1.3622365,-1.0081911,-0.3596957,1.362082,-1.0081932,-0.3595694,1.3621452,-1.0081939,-0.3596396,1.3621241,-1.0081953,-0.3596255,1.3621662,-1.0081932,-0.3596466,1.362089,-1.0081953,-0.3595904,1.3621311,-1.0081897,-0.3595904,1.3621943,-1.0081918,-0.3596676,1.3621662,-1.0081932,-0.3596536,1.3621943,-1.0081932,-0.3596817,1.3621733,-1.0081918,-0.3596466,1.3621031,-1.0081883,-0.3595483,1.3621943,-1.0081841,-0.3595974,1.3621382,-1.0081918,-0.3596115,1.3622084,-1.0081876,-0.3596396,1.3621452,-1.0081918,-0.3596185,1.3621803,-1.0081911,-0.3596466,1.3622294,-1.0081911,-0.3596887,1.3621592,-1.0081932,-0.3596466,1.3621873,-1.0081862,-0.3596115,1.3622294,-1.0081862,-0.3596536,1.3620329,-1.0081918,-0.3595062,1.3621171,-1.0081918,-0.3595904,1.3621873,-1.0081904,-0.3596536,1.3622084,-1.0081897,-0.3596606,1.3622154,-1.0081876,-0.3596466,1.3621873,-1.0081918,-0.3596606,1.3621733,-1.0081883,-0.3596185,1.3621873,-1.0081911,-0.3596536,1.3621452,-1.0081897,-0.3595974,1.3621943,-1.0081897,-0.3596466,1.3622084,-1.0081876,-0.3596466
