,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-04-03.out.0,0.0,1.3635715,-1.0063827,-0.3546923,1.3635997,-1.0063806,-0.3546993,1.3636209,-1.0063784,-0.3546993,1.3635785,-1.0063798,-0.3546711,1.3636068,-1.006377,-0.3546711,1.3635574,-1.0063798,-0.3546428,1.3636068,-1.0063784,-0.3546852,1.3635291,-1.0063841,-0.354657,1.363515,-1.0063862,-0.354664,1.3635574,-1.0063827,-0.3546711,1.3634868,-1.0063876,-0.354657,1.3634797,-1.006389,-0.354657,1.3635715,-1.0063848,-0.3547064,1.3635926,-1.0063806,-0.3546923,1.3635715,-1.0063848,-0.3547064,1.3635221,-1.0063883,-0.3546923,1.3635079,-1.0063904,-0.3546993,1.3635291,-1.006389,-0.3547064,1.3635362,-1.0063876,-0.3547064,1.3635503,-1.0063848,-0.3546923,1.3635715,-1.0063848,-0.3547064,1.3635503,-1.006382,-0.354657,1.3635432,-1.006382,-0.3546499,1.3635503,-1.006382,-0.354657,1.3635644,-1.0063806,-0.354657,1.3635785,-1.0063763,-0.3546358,1.3635785,-1.0063784,-0.354657,1.3635785,-1.0063784,-0.354657,1.3635644,-1.0063784,-0.3546428,1.3635644,-1.0063777,-0.3546358,1.3635503,-1.006377,-0.3546146,1.3635574,-1.0063784,-0.3546358
2020-04-03.out.1,0.0,1.3635574,-1.0063777,-0.3546217,1.3635221,-1.0063777,-0.3545934,1.3635926,-1.0063721,-0.3546076,1.3635715,-1.0063749,-0.3546217,1.3635856,-1.0063749,-0.3546287,1.3635785,-1.006377,-0.3546428,1.3635291,-1.0063784,-0.3546005,1.3635997,-1.0063721,-0.3546146,1.3635856,-1.0063721,-0.3546076,1.3635009,-1.0063841,-0.3546287,1.3635432,-1.006382,-0.3546499,1.363515,-1.0063827,-0.3546358,1.3635291,-1.0063827,-0.3546428,1.3635291,-1.006382,-0.3546358,1.3635221,-1.006382,-0.3546287,1.363515,-1.0063841,-0.3546428,1.3634515,-1.0063883,-0.3546217,1.3635079,-1.0063848,-0.3546428,1.3635291,-1.0063869,-0.3546923,1.363515,-1.0063876,-0.3546852,1.3635009,-1.0063876,-0.3546711,1.3635503,-1.0063806,-0.3546499,1.3635221,-1.0063862,-0.3546711,1.3634938,-1.006389,-0.3546711,1.3635221,-1.0063869,-0.3546781,1.363515,-1.0063876,-0.3546852,1.3635221,-1.0063862,-0.3546711,1.3635291,-1.0063848,-0.3546711,1.3635221,-1.0063869,-0.3546781,1.3635079,-1.0063869,-0.354664,1.3634938,-1.0063904,-0.3546852,1.3634726,-1.0063869,-0.3546287
2020-04-03.out.2,0.0,1.3635009,-1.0063869,-0.354657,1.3635221,-1.0063848,-0.354664,1.3635291,-1.0063848,-0.354664,1.3635503,-1.006382,-0.354657,1.3635432,-1.006382,-0.3546499,1.3635009,-1.0063862,-0.3546499,1.3635644,-1.006382,-0.3546711,1.363515,-1.0063848,-0.3546499,1.3635079,-1.0063848,-0.3546428,1.3635291,-1.0063841,-0.354657,1.3635644,-1.0063806,-0.354664,1.363515,-1.0063841,-0.3546428,1.3635009,-1.0063862,-0.3546499,1.3634726,-1.0063869,-0.3546358,1.363515,-1.0063841,-0.3546428,1.3635503,-1.0063827,-0.3546711,1.3635574,-1.0063841,-0.3546852,1.3634797,-1.0063869,-0.3546428,1.3634868,-1.0063876,-0.354657,1.3634868,-1.0063869,-0.3546428,1.3635079,-1.0063869,-0.354664,1.363515,-1.0063841,-0.3546428,1.3635362,-1.0063827,-0.354657,1.3635221,-1.0063848,-0.354657,1.363515,-1.0063848,-0.354657,1.3635079,-1.0063862,-0.354657,1.3635291,-1.0063827,-0.3546428,1.3635644,-1.0063841,-0.3546923,1.3635644,-1.0063848,-0.3547064,1.3635432,-1.0063862,-0.3546923,1.3635291,-1.0063848,-0.3546711,1.3634938,-1.0063862,-0.3546428
2020-04-03.out.3,0.0,1.3634938,-1.0063862,-0.3546428,1.3634938,-1.0063876,-0.354657,1.3634797,-1.0063869,-0.3546358,1.3634373,-1.0063911,-0.3546358,1.3634656,-1.0063904,-0.3546499,1.3634726,-1.0063883,-0.3546428,1.3634868,-1.0063869,-0.3546428,1.363515,-1.0063862,-0.354664,1.363515,-1.0063876,-0.3546852,1.3635079,-1.006389,-0.3546923,1.3635009,-1.0063904,-0.3546923,1.3634726,-1.0063933,-0.3546923,1.3634585,-1.0063954,-0.3546993,1.3634585,-1.0063968,-0.3547064,1.3634585,-1.0063968,-0.3547134,1.3634585,-1.0063996,-0.3547417,1.3633667,-1.0064095,-0.3547417,1.363395,-1.0064074,-0.3547487,1.363402,-1.006413,-0.3548052,1.3634303,-1.0064123,-0.3548335,1.3634797,-1.0064095,-0.3548546,1.3634797,-1.0064095,-0.3548476,1.3634656,-1.0064095,-0.3548405,1.363402,-1.0064151,-0.3548264,1.363395,-1.0064144,-0.3548193,1.3634091,-1.0064144,-0.3548264,1.363395,-1.0064137,-0.3548052,1.3634091,-1.0064137,-0.3548264,1.3634303,-1.0064116,-0.3548193,1.3635009,-1.0064046,-0.3548193,1.3634868,-1.0064053,-0.3548193,1.3634797,-1.006406,-0.3548193
2020-04-03.out.4,0.0,1.3635221,-1.0064017,-0.3548193,1.3635221,-1.0063996,-0.3548052,1.3635291,-1.0063975,-0.354784,1.363515,-1.0063989,-0.354784,1.3634868,-1.006401,-0.354777,1.3634656,-1.0064017,-0.3547699,1.3635503,-1.0063933,-0.3547699,1.3635079,-1.0063968,-0.3547629,1.3635291,-1.0063975,-0.3547911,1.3635291,-1.0063989,-0.3547982,1.3635574,-1.0063954,-0.3547982,1.3635079,-1.0063989,-0.354777,1.3634726,-1.0063996,-0.3547558,1.3634726,-1.006401,-0.3547629,1.3634797,-1.0063989,-0.3547487,1.3634726,-1.0063968,-0.3547276,1.3635079,-1.0063954,-0.3547487,1.3634444,-1.0064017,-0.3547487,1.3634373,-1.0064017,-0.3547346,1.3634162,-1.0064053,-0.3547487,1.3633879,-1.0064095,-0.3547629,1.363395,-1.0064102,-0.354777,1.3634091,-1.0064095,-0.354784,1.3633809,-1.0064116,-0.354777,1.3633738,-1.0064109,-0.3547629,1.3633597,-1.0064116,-0.3547558,1.3633173,-1.0064137,-0.3547346,1.3633597,-1.0064159,-0.3547982,1.3633809,-1.006413,-0.3547911,1.3634444,-1.0064102,-0.3548335,1.3634303,-1.0064116,-0.3548264,1.3634444,-1.0064123,-0.3548476
2020-04-03.out.5,0.0,1.3634303,-1.0064116,-0.3548335,1.363402,-1.0064137,-0.3548193,1.3634162,-1.0064116,-0.3548193,1.363395,-1.0064137,-0.3548123,1.3633879,-1.006413,-0.3547982,1.3634232,-1.0064102,-0.3548123,1.3634373,-1.0064088,-0.3548052,1.363395,-1.0064102,-0.354784,1.3634162,-1.0064095,-0.3547982,1.3634515,-1.0064074,-0.3548052,1.3634373,-1.006406,-0.354784,1.3633809,-1.0064109,-0.3547699,1.3634162,-1.0064095,-0.3547911,1.3634515,-1.0064095,-0.3548264,1.3634373,-1.0064081,-0.3548052,1.3634585,-1.006406,-0.3548052,1.3634726,-1.0064046,-0.3547982,1.3634232,-1.0064053,-0.3547629,1.3634444,-1.0064046,-0.354777,1.3634656,-1.0064039,-0.3547911,1.3634303,-1.006406,-0.3547699,1.3634797,-1.0064031,-0.3547982,1.3634797,-1.006401,-0.354777,1.3635079,-1.0063975,-0.3547699,1.3634303,-1.0064039,-0.3547487,1.3634232,-1.0064046,-0.3547487,1.3634444,-1.0064031,-0.3547558,1.3634797,-1.0063982,-0.3547417,1.3634515,-1.006401,-0.3547417,1.3634515,-1.0063996,-0.3547346,1.3635079,-1.0063968,-0.3547629,1.3634303,-1.0064017,-0.3547346
2020-04-03.out.6,0.0,1.3634444,-1.0063996,-0.3547276,1.3634656,-1.0063996,-0.3547487,1.3634091,-1.0064039,-0.3547346,1.3634091,-1.0064046,-0.3547417,1.3633879,-1.0064053,-0.3547205,1.363402,-1.0064017,-0.3547064,1.3634373,-1.0064017,-0.3547417,1.363402,-1.0064046,-0.3547276,1.3634444,-1.006401,-0.3547417,1.3634444,-1.0064046,-0.3547699,1.3634162,-1.0064102,-0.3548052,1.3633597,-1.0064166,-0.3548052,1.3633879,-1.0064144,-0.3548193,1.363402,-1.0064137,-0.3548193,1.363402,-1.0064116,-0.3547982,1.3634444,-1.0064095,-0.3548193,1.3634515,-1.0064053,-0.3547911,1.363395,-1.0064088,-0.3547629,1.3634444,-1.0064067,-0.3547911,1.3634303,-1.0064053,-0.3547629,1.3634232,-1.0064031,-0.3547417,1.3633738,-1.0064053,-0.3547134,1.3634232,-1.006406,-0.3547699,1.363402,-1.0064067,-0.3547487,1.363395,-1.0064095,-0.3547699,1.3633667,-1.0064088,-0.3547346,1.3634162,-1.006406,-0.3547558,1.3633738,-1.0064053,-0.3547134,1.3633314,-1.0064116,-0.3547276,1.3633597,-1.0064144,-0.354784,1.3634303,-1.0064095,-0.3548052,1.3633809,-1.0064116,-0.354777
2020-04-03.out.7,0.0,1.3634444,-1.0064095,-0.3548193,1.3634091,-1.0064116,-0.3548052,1.3633809,-1.0064144,-0.3548052,1.3633667,-1.0064187,-0.3548335,1.3633103,-1.0064194,-0.354784,1.3633456,-1.0064166,-0.3547911,1.3633526,-1.0064159,-0.3547911,1.3633738,-1.0064159,-0.3548123,1.3633879,-1.0064151,-0.3548193,1.3633809,-1.0064137,-0.3548052,1.3633738,-1.0064137,-0.3547982,1.3634232,-1.0064116,-0.3548193,1.3633879,-1.0064137,-0.3548052,1.3633879,-1.0064151,-0.3548193,1.3633738,-1.0064151,-0.3548052,1.3633456,-1.006418,-0.3548052,1.3632114,-1.0064321,-0.3548052,1.3633385,-1.0064236,-0.3548546,1.3633738,-1.0064279,-0.3549323,1.3633879,-1.0064257,-0.3549182,1.3633597,-1.006425,-0.3548829,1.3633809,-1.006425,-0.354904,1.3633456,-1.006425,-0.3548758,1.3633385,-1.0064257,-0.3548688,1.3633244,-1.0064264,-0.3548617,1.3633597,-1.0064243,-0.3548829,1.3633244,-1.006425,-0.3548476,1.3633526,-1.0064243,-0.3548688,1.3633667,-1.006425,-0.3548899,1.3633879,-1.0064286,-0.3549464,1.3633456,-1.0064286,-0.354904,1.3633314,-1.0064286,-0.3548899
2020-04-03.out.8,0.0,1.3633385,-1.0064293,-0.354904,1.3633667,-1.0064257,-0.354897,1.3633526,-1.00643,-0.3549252,1.3633385,-1.0064293,-0.354904,1.3633456,-1.0064286,-0.354904,1.3633244,-1.0064314,-0.3549111,1.3633173,-1.0064314,-0.354904,1.3633456,-1.00643,-0.3549182,1.3633385,-1.0064293,-0.354904,1.3634162,-1.0064229,-0.3549252,1.3634444,-1.0064215,-0.3549323,1.3633738,-1.0064286,-0.3549323,1.3633526,-1.0064293,-0.3549182,1.3633526,-1.00643,-0.3549182,1.3633809,-1.0064293,-0.3549393,1.363395,-1.0064271,-0.3549393,1.363402,-1.006425,-0.3549182,1.3633879,-1.0064257,-0.3549182,1.3633667,-1.0064271,-0.354904,1.3633738,-1.0064264,-0.354904,1.3633738,-1.006425,-0.3548899,1.3633809,-1.0064229,-0.3548899,1.3633667,-1.0064236,-0.3548758,1.3633809,-1.0064229,-0.3548829,1.3634091,-1.0064215,-0.354897,1.3633667,-1.0064236,-0.3548758,1.3633667,-1.0064215,-0.3548546,1.3633738,-1.0064208,-0.3548617,1.3633667,-1.0064222,-0.3548688,1.3633385,-1.0064243,-0.3548546,1.3633526,-1.006425,-0.3548758,1.3633526,-1.006425,-0.3548758
2020-04-03.out.9,0.0,1.3633879,-1.0064236,-0.354904,1.3633667,-1.0064243,-0.3548899,1.3633456,-1.0064229,-0.3548546,1.3633667,-1.0064215,-0.3548546,1.3633667,-1.0064201,-0.3548405,1.3633103,-1.0064257,-0.3548476,1.3632961,-1.0064271,-0.3548405,1.3633385,-1.0064229,-0.3548476,1.3633385,-1.0064222,-0.3548405,1.3633385,-1.0064215,-0.3548335,1.3633173,-1.0064222,-0.3548123,1.3633526,-1.0064208,-0.3548405,1.3633456,-1.0064215,-0.3548405,1.3633103,-1.0064229,-0.3548193,1.3633597,-1.0064215,-0.3548476,1.3633809,-1.0064208,-0.3548617,1.3633597,-1.0064215,-0.3548476,1.3633314,-1.0064229,-0.3548405,1.3633526,-1.0064229,-0.3548617,1.3633032,-1.0064229,-0.3548123,1.3632961,-1.0064271,-0.3548405,1.3633385,-1.0064229,-0.3548476,1.3633103,-1.0064229,-0.3548193,1.3633314,-1.0064229,-0.3548335,1.3633597,-1.0064208,-0.3548405,1.3633738,-1.0064194,-0.3548476,1.3633809,-1.006418,-0.3548405,1.363395,-1.0064159,-0.3548335,1.3633879,-1.0064159,-0.3548193,1.3633738,-1.0064173,-0.3548193,1.3633809,-1.0064173,-0.3548264,1.3633385,-1.0064201,-0.3548193
