,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-01-13.out.0,0.0,1.8350778,1.8360963,1.8378736,1.8500231,1.8596366,1.8607677,1.8672621,1.8715929,1.8694117,1.8724007,1.8770372,1.8694117,1.8660504,1.8688462,1.8700579,1.869654,1.8701704,1.8733701,1.8733701,1.8670689,1.8700088,1.8674728,1.8680699,1.8705743,1.869654,1.8749367,1.8774411,1.8729662,1.8674728,1.8680699,1.8729662,1.8732085
2020-01-13.out.1,0.0,1.8743396,1.8759061,1.8836932,1.8860851,1.8860851,1.8860851,1.8896396,1.8878624,1.8906091,1.8963448,1.899204,1.9000118,1.9001735,1.9001735,1.8984453,1.9001735,1.899657,1.905312,1.9080096,1.9104015,1.9101908,1.9092214,1.9082519,1.9162497,1.9185925,1.9227126,1.9225018,1.9225018,1.9235204,1.920563,1.9225509,1.9225018
2020-01-13.out.2,0.0,1.9225018,1.9266219,1.9291754,1.930338,1.9274297,1.9299832,1.9283991,1.9289647,1.9312584,1.930791,1.9275913,1.9283991,1.9293686,1.9258141,1.9229548,1.9244898,1.9256524,1.930338,1.9293686,1.930791,1.9336993,1.9334886,1.9254102,1.9215815,1.921694,1.9234713,1.9217431,1.9236329,1.9244407,1.9215815,1.9242791,1.9215324
2020-01-13.out.3,0.0,1.9254593,1.9199659,1.9217431,1.9234713,1.9191581,1.9119681,1.913503,1.9054737,1.885035,1.8615755,1.8478419,1.8500231,1.8491027,1.8453375,1.8463069,1.8441748,1.8514455,1.8505886,1.8396018,1.8280493,1.8228157,1.8184849,1.8208768,1.8127983,1.8111016,1.8100515,1.8189379,1.8312,1.8309577,1.8349161,1.8378736,1.8382775
2020-01-13.out.4,0.0,1.8404096,1.8400057,1.837308,1.8369041,1.8408626,1.836855,1.825141,1.8236235,1.8304412,1.8290679,1.8312491,1.8290679,1.8253517,1.8270799,1.8263212,1.8280984,1.8280984,1.8272906,1.8247546,1.8216846,1.8196651,1.7650713,1.7425805,1.7370064,1.7359879,1.7085694,1.724112,1.7260194,1.6858051,1.6805854,1.7115585,1.7203643
2020-01-13.out.5,0.0,1.7223032,1.7291701,1.7309474,1.7308983,1.7368448,1.7360369,1.7387346,1.7395424,1.744632,1.7505294,1.7518537,1.7554573,1.7587696,1.7613056,1.7675754,1.7673647,1.7730689,1.7720503,1.7756049,1.7843615,1.7856223,1.7920362,1.7961563,1.798903,1.8001147,1.8081126,1.8136376,1.8270799,1.8349161,1.837308,1.8428015,1.8437709
2020-01-13.out.6,0.0,1.8441748,1.8478419,1.8523659,1.8537392,1.8547578,1.8488114,1.8449826,1.8461137,1.8449336,1.8508309,1.8505886,1.8457098,1.8390853,1.8405712,1.8390853,1.8406203,1.8428015,1.8388921,1.8116181,1.8118288,1.8157873,1.8236235,1.8312491,1.8321694,1.8380668,1.8451443,1.8568408,1.8645645,1.8660504,1.8684423,1.8674728,1.8702195
2020-01-13.out.7,0.0,1.8705743,1.8743396,1.8743396,1.8768756,1.8812063,1.883904,1.8856812,1.888024,1.889559,1.8888318,1.8898013,1.8935174,1.8947291,1.8947291,1.8952947,1.8929203,1.9025653,1.9152803,1.9148764,1.9140686,1.9143108,1.9188033,1.9176231,1.921694,1.9214833,1.9267835,1.9248937,1.9291263,1.9285608,1.9274297,1.9295302,1.9317114
2020-01-13.out.8,0.0,1.9321644,1.9352659,1.9391436,1.9366392,1.9372047,1.934862,1.9376577,1.9430529,1.9422942,1.9440224,1.9444754,1.9491118,1.9501304,1.9444754,1.9479808,1.9538465,1.9530702,1.9559786,1.9577558,1.9491118,1.9508891,1.9507275,1.9540397,1.9596947,1.9540397,1.9521008,1.9521008,1.9556553,1.9636531,1.9673201,1.9628453,1.9605025
2020-01-13.out.9,0.0,1.9577558,1.9558169,1.9536358,1.9566247,1.9589675,1.959533,1.9585145,1.9577558,1.9606957,1.9636531,1.9663507,1.9685318,1.9773374,1.9741868,1.9675624,1.9712785,1.9713276,1.969712,1.9685809,1.9712785,1.972297,1.9727009,1.9781452,1.9820229,1.9800841,1.980488,1.9763679,1.9800841,1.9781452,1.980488,1.9818613,1.9840424
