,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-11-13.out.0,3.0,-2.0014716,-2.0086017,-2.0427397,-2.0354487,-2.0777459,-2.0830534,-2.0874808,-2.1054729,-2.1262188,-2.1001537,-2.0768777,-2.0326832,-2.0047091,-2.0057499,-1.9842849,-1.9617908,-1.9437359,-1.97083,-1.9572771,-1.9429304,-1.9735092,-1.9959288,-1.9895923,-1.9869013,-1.9707437,-1.9347947,-1.9374739,-2.0004425,-2.0642048,-2.0748941,-2.0694259,-2.0721286
2020-11-13.out.1,3.0,-2.0972392,-2.1385819,-2.1258971,-2.0928,-2.0694259,-2.0721169,-2.0694259,-2.0387725,-2.0623938,-2.0380652,-2.0139092,-2.0148637,-2.0102636,-1.9869013,-1.9014269,-1.8782136,-1.8638787,-1.8666678,-1.8657996,-1.8819572,-1.8667541,-1.840689,-1.8523211,-1.8855164,-1.9133061,-1.9303437,-1.9995743,-2.0147146,-2.0308605,-2.0669075,-2.0587365,-1.9792886
2020-11-13.out.2,3.0,-1.8402823,-1.9586918,-2.0031453,-1.9481751,-1.9193327,-1.9230645,-1.9240818,-1.8962057,-1.8628614,1.2968715,-1.8378372,-1.8125658,-1.8144631,-1.8099494,-1.8297525,-1.8431446,-1.897954,-1.9203618,-1.9068951,-1.8862238,-1.8880465,-1.88171,-1.891692,-1.8952512,-1.9427813,-1.9652009,-1.9804785,-1.9993389,-2.0101146,-2.0065436,-1.96623,-1.9563225
2020-11-13.out.3,3.0,-1.9347084,-1.9274919,-1.9284465,-1.8969131,-1.9015132,-1.8718144,-1.8466175,-1.8394991,-1.8395854,-1.8179478,-1.8206387,-1.8745917,-1.9186135,-1.9555288,-1.9437359,-1.959968,-1.9428559,-1.9446786,-1.9553798,-1.9777876,-1.9894433,-1.9848432,-2.0091601,-2.0261741,-2.0333906,-2.0198494,-1.9775404,-1.9542017,-1.9686856,-1.9624236,-1.8779155,-1.8223007
2020-11-13.out.4,3.0,-1.7872944,-1.8276826,-1.8142277,-1.8033657,-1.821507,-1.7918082,-1.7872081,-1.8204897,-1.867128,-1.8949295,-1.8859884,-1.887972,-1.9176708,-1.9534707,-1.9758785,-1.9739812,-1.9721703,-1.9919734,-2.0117647,-2.0523255,-2.0423435,-2.0054282,-2.0161294,-2.0386353,-2.0467709,-2.0215977,-1.9792886,-1.9586291,-1.9622746,-1.9731993,-1.9244675,-1.9110126
2020-11-13.out.5,3.0,-1.9102307,-1.9145718,-1.9630565,-1.9909325,-2.0304643,-2.034978,-2.0015474,-2.0194532,-2.0527112,-2.0860673,-2.1004022,-2.1012704,-2.1220281,-2.1129143,-2.1499041,-2.1616343,-2.1625771,-2.1374038,-2.1202798,-2.1203662,-2.0970038,-2.0492383,-2.0474783,-2.0556493,-2.0394799,-1.9329379,-1.9555301,-1.9040446,-1.8760077,-1.9319207,-1.9760406,-2.0048085
2020-11-13.out.6,3.0,-2.0462257,-2.0579441,-2.07957,-2.0731472,-2.0803637,-2.1091943,-2.1523597,-2.1459487,-2.1341558,-2.1864977,-2.0843949,-2.0997706,-2.125042,-2.1521244,-2.0149408,-2.072751,-2.1134609,-2.0223809,-2.0116915,-2.045024,-2.1043589,-2.0917604,-2.0746601,-2.097315,-2.0801283,-2.1099017,-2.0212773,-1.8386112,-1.9667791,-2.0444788,-2.1094191,-2.1365251
2020-11-13.out.7,3.0,-2.1671666,-2.166063,-2.1559947,-2.1685932,-2.1595657,-2.1721524,-2.157743,-2.1614003,-2.1271642,-2.1316779,-2.1434081,-2.1651085,-2.1461736,-2.1327187,-2.1011972,-2.1012599,-2.0770294,-2.011209,-1.9796756,-1.9544906,-2.0023306,-1.9111761,-1.7341509,-1.8613525,-1.947125,-2.0383031,-2.039085,-2.0255439,-1.9776175,-1.968441,-1.9611382,-1.9783367
2020-11-13.out.8,3.0,-2.0134175,-2.0313233,-2.0889845,-2.079957,-2.0818543,-2.0773406,-2.04851,-2.0178684,-1.9727194,-1.9403178,-1.9232802,-1.9107799,-1.9396732,-1.8601626,-1.8764811,-1.8837721,-1.8540497,-1.8540497,-1.8775101,-1.8919077,-1.8910513,-1.8893776,-1.8722772,-1.8794937,-1.8984168,-1.9063407,-1.9414214,-1.9377759,-1.8880386,-1.8020189,-1.8524872,-1.8921562
2020-11-13.out.9,3.0,-1.9265413,-1.932866,-1.9112519,-1.937466,-1.9284268,-1.896917,-1.8825704,-1.8915978,-1.8825704,-1.8934206,-1.8664245,-1.8465351,-1.8032951,-1.8150881,-1.7924331,-1.8032951,-1.8051061,-1.8366394,-1.7805539,-1.7751719,-1.7346229,-1.7859358,-1.8398769,-1.8542981,-1.8469953,-1.8505663,-1.9028455,-1.9235287,-1.9072102,-1.8674431,-1.8222941,-1.8638839
2020-11-13.out.10,3.0,-1.850331,-1.8043255,-1.7808651,-1.7881679,-1.7836423,-1.6879623,-1.70784,-1.7412588,-1.7457843,-1.6762321,-1.6536635,-1.6816141,-1.697858,-1.6715693,-1.6641175,-1.6622084,-1.7092547,-1.6830406,-1.6928618,-1.729777,-1.7388163,-1.6629276,-1.684628,-1.7098131,-1.7521103,-1.6599895,-1.6708515,-1.7376264,-1.7348373,-1.7338946,-1.7519613,-1.7609769
2020-11-13.out.11,3.0,-1.7483903,-1.7194734,-1.7266899,-1.7167824,-1.6744107,-1.701493,-1.7095777,-1.7059322,-1.7177369,-1.6979338,-1.661824,-1.6328326,-1.5957565,-1.6066812,-1.6283934,-1.6482711,-1.6498584,-1.6515086,-1.6650733,-1.6930239,-1.671398,-1.6984176,-1.7353211,-1.7371557,-1.7100615,-1.712827,-1.7037996,-1.681231,-1.7019768,-1.6676898,-1.6523141,-1.6218216
2020-11-13.out.12,3.0,-1.620867,-1.6504913,-1.6494505,-1.6567415,-1.6170607,-1.6180152,-1.606285,-1.5277917,-1.5449038,-1.5529767,-1.5330128,-1.542052,-1.4752889,-1.5528159,-1.581572,-1.6293492,-1.5822793,-1.5163099,-1.5271483,-1.5570825,-1.5625743,-1.5390512,-1.5165453,-1.5526551,-1.6077234,-1.665459,-1.676321,-1.6096952,-1.5294654,-1.4996057,-1.5402293,-1.5131469
2020-11-13.out.13,3.0,-1.5456112,-1.5463931,-1.5581233,-1.5410112,-1.5384065,-1.5312018,-1.5078277,-1.4698834,-1.5220763,-1.4904175,-1.4930966,-1.5309547,-1.4767037,-1.5372166,-1.5480786,-1.5119452,-1.421808,-1.4101641,-1.4001939,-1.4253672,-1.4587233,-1.4505758,-1.4523868,-1.4199852,-1.4227625,-1.4660143,-1.5065751,-1.4965931,-1.5452032,-1.5552088,-1.5552088,-1.399004
2020-11-13.out.14,3.0,-1.3403883,-1.4894511,-1.3549585,-1.4055758,-1.4730581,-1.4810565,-1.5225719,-1.5207373,-1.5243201,-1.5251765,-1.5205883,-1.5106926,-1.5197201,-1.4862894,-1.4655318,-1.428542,-1.4059733,-1.4312329,-1.4212627,-1.4085898,-1.3779992,-1.382611,-1.3951977,-1.4211764,-1.4553772,-1.4454188,-1.4480979,-1.4625937,-1.4337631,-1.405887,-1.3834674,-1.3699263
2020-11-13.out.15,3.0,-1.3868776,-1.3706455,-1.3562361,-1.3958423,-1.4579309,-1.4921552,-1.5102101,-1.5110783,-1.5246195,-1.490407,-1.4931097,-1.4894524,-1.4812932,-1.4632383,-1.4812932,-1.4641928,-1.4767795,-1.4389215,-1.474163,-1.4226775,-1.3829222,-1.4416242,-1.4307622,-1.4245003,-1.4138109,-1.3633544,-1.3661317,-1.3597089,-1.3641599,-1.4344077,-1.4343214,-1.4569018
2020-11-13.out.16,3.0,-1.4866006,-1.4991873,-1.5027582,-1.4685457,-1.4596791,-1.419181,-1.4219074,-1.4380414,-1.4489034,-1.4651356,-1.4768658,-1.4452461,-1.4272776,-1.3912423,-1.3651772,-1.389494,-1.3597089,-1.3696909,-1.3372148,-1.3633544,-1.3551952,-1.3210572,-1.2967404,-1.2858038,-1.3020478,-1.3353294,-1.3460814,-1.3632054,-1.3829222,-1.3719975,-1.3845841,-1.3593127
2020-11-13.out.17,3.0,-1.3278775,-1.3288202,-1.3197928,-1.3314367,-1.3349959,-1.3746767,-1.3566963,-1.3359504,-1.3566218,-1.3314367,-1.3188501,-1.3071198,-1.1770429,-1.2411386,-1.2483551,-1.2347903,-1.2808076,-1.2096171,-1.1753927,-1.2105598,-1.2466069,-1.2600617,-1.2708374,-1.2915951,-1.2851723,-1.3482272,-1.3643848,-1.3616193,-1.3380844,-1.3444326,-1.3480545,-1.3426844
2020-11-13.out.18,3.0,-1.3354679,-1.3345997,-1.3292059,-1.327395,-1.3219267,-1.3210585,-1.3056828,-1.2884961,-1.3182812,-1.3191377,-1.3182812,-1.2966553,-1.224424,-1.2262349,-1.2091346,-1.224424,-1.2199102,-1.2515181,-1.2406561,-1.2604592,-1.2486545,-1.2748059,-1.2828788,-1.2863635,-1.2755133,-1.3042693,-1.3059312,-1.3284999,-1.1686496,-1.1496402,-1.1740433,-1.1939328
2020-11-13.out.19,3.0,-1.1623249,-1.1415672,-1.2201351,-1.2634732,-1.2535657,-1.2733688,-1.276928,-1.3003885,-1.2570504,-1.2561822,-1.2561822,-1.2381273,-1.2128559,-1.2183241,-1.2336881,-1.2263971,-1.2543594,-1.2606214,-1.2695625,-1.2741625,-1.2642669,-1.2624441,-1.2533304,-1.2902456,-1.300055,-1.2602997,-1.2755891,-1.2620479,-1.2702072,-1.2656816,-1.2846166,-1.2801028
2020-11-13.out.20,3.0,-1.2918212,-1.2918212,-1.1021231,-1.0136478,-1.1094023,-1.2004941,-1.213018,-1.2454941,-1.2212636,-1.1987459,-1.2141216,-1.1563114,-1.1761773,-1.1049631,-1.1131342,-1.1463921,-1.1788055,-1.1715027,-1.1669027,-1.1387913,-1.1079889,-1.1584453,-1.1466288,-1.1322194,-1.1755457,-1.1566226,-1.1341167,-1.1007842,-1.1386304,-1.1041707,-1.0309966,-1.0435833
2020-11-13.out.21,3.0,-1.0733684,-1.0616382,-1.058959,-1.0499197,-1.0616382,-1.0534789,-1.0687683,-1.0885715,-1.0668711,-1.0560208,-1.0785895,-1.0587236,-1.0507134,-0.9199527,-0.9326138,-0.9235864,-0.9812357,-0.9974052,-1.0090491,-1.0414388,-1.0540373,-1.0647384,-1.0583038,-1.059282,-1.0465854,-1.0529337,-1.0511109,-1.0366034,-1.0564929,-1.0439062,-1.0393925,-1.0285305
2020-11-13.out.22,3.0,-1.0510246,-1.015783,-1.004921,-0.9940826,-0.9994764,-0.9922599,-0.9967736,-0.9985964,-0.981496,-0.9605657,-0.9921736,-0.9966873,-0.9732387,-0.9993901,-0.9588411,-0.9795869,-0.9876598,-1.0083312,-1.0183014,-1.0119767,-1.0263116,-1.0324009,-1.014346,-1.0206825,-1.0333554,-1.0288417,-1.0027139,-1.018946,-1.0107868,-1.0198142,-1.0243398,-0.978397
2020-11-13.out.23,3.0,-1.0144205,-1.0217115,-0.9774425,-1.0008048,-0.9900291,-1.0009657,-0.9865563,-0.9821171,-0.9596112,-0.9424363,-0.9711805,-1.0000974,-0.9910582,-1.0081703,-0.9918637,-0.9972456,-1.0187734,-1.045793,-1.0422338,-1.0854856,-1.0701099,-1.0782064,-1.0835765,-1.0700353,-1.0691553,-1.0484095,-1.0241789,-1.0152378,-1.0233107,-1.0295491,-1.0557868,-1.086342
