,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-02-15.out.0,0.0,0.0817965,0.0915399,0.0883386,0.0930798,0.0784939,0.0736447,0.081873,0.0980629,0.1175171,0.1273303,0.129048,0.1144114,0.1095622,0.1111786,0.1306329,0.1274192,0.1029819,0.0916862,0.1288635,0.1159131,0.1111404,0.093315,0.101442,0.1143732,0.101442,0.0950337,0.1321919,0.1176758,0.091667,0.0965736,0.1273303,0.1079458
2020-02-15.out.1,0.0,0.1111404,0.077062,0.106272,0.1062912,0.0511298,0.064061,0.1142585,0.0476866,0.1095049,0.1029695,0.0625144,0.0867481,0.1451996,0.1127635,0.09819,0.1095622,0.109524,0.0948301,0.0884342,0.1110257,0.1403504,0.0785513,0.0769923,0.0655436,0.0883769,0.1223281,0.0461085,0.0559914,0.064061,0.0673636,0.1143158,0.0850169
2020-02-15.out.2,0.0,0.0655627,0.0753185,0.0948425,0.0768584,0.0361491,0.0344753,0.0588743,0.0101527,-0.0012003,0.0036365,0.0068817,-0.0011812,-0.0077233,0.0019436,-0.0012386,-0.0222136,0.0052529,0.0134936,0.0638889,0.0605988,0.0151358,0.0053991,-0.0044264,0.0409027,-0.0501638,-0.0272473,-0.0110833,-0.0436217,-0.0501762,-0.066455,-0.0581885,-0.0452696
2020-02-15.out.3,0.0,-0.038804,-0.0388805,-0.037137,-0.0468736,-0.1182564,-0.0825617,-0.0568139,-0.0908923,-0.1005333,-0.0972814,-0.0712344,-0.0858518,-0.0809453,-0.0387534,-0.0631648,-0.0501447,-0.0564573,0.0148681,-0.0551593,-0.0503359,-0.1608116,-0.1120011,-0.1232777,-0.0908664,-0.105567,-0.1119179,-0.1121474,-0.183817,-0.1869609,-0.186916,-0.1315442,-0.1591503
2020-02-15.out.4,0.0,-0.1282541,-0.1559175,-0.1056244,-0.154301,-0.1559624,-0.1120709,-0.1656732,-0.157553,-0.1445835,-0.1103656,-0.0940486,-0.1332563,-0.1883479,-0.1493247,-0.1446476,-0.1803232,-0.2323216,-0.1478039,-0.1316399,-0.146264,-0.1559624,-0.1787642,-0.2130394,-0.2211215,-0.2194162,-0.2276444,-0.2245961,-0.3157008,-0.3400043,-0.2993838,-0.3009496,-0.3156435
2020-02-15.out.5,0.0,-0.3383305,-0.286249,-0.3025593,-0.3252845,-0.2895391,-0.2781669,-0.2895009,-0.2830353,-0.304233,-0.2960621,-0.2992949,-0.2895391,-0.2618184,-0.3009429,-0.2896089,-0.3498107,-0.3237446,-0.3384644,-0.327073,-0.3416972,-0.3416083,-0.3660006,-0.3449682,-0.3400808,-0.3824065,-0.3774808,-0.3644416,-0.3710467,-0.3904885,-0.3789634,-0.3563146,-0.3693032
2020-02-15.out.6,0.0,-0.3530502,-0.3807327,-0.3838384,-0.3318649,-0.3497601,-0.3546858,-0.3709196,-0.3661277,-0.3856393,-0.3954266,-0.3905583,-0.4247323,-0.4294544,-0.3775573,-0.4133027,-0.4164657,-0.4149191,-0.4083837,-0.4311979,-0.431217,-0.4361045,-0.4506712,-0.4393373,-0.4666632,-0.4019305,-0.4197559,-0.4295117,-0.4181137,-0.3921747,-0.4002443,-0.4002443,-0.4165422
2020-02-15.out.7,0.0,-0.4215568,-0.4768453,-0.4506712,-0.4654731,-0.4848958,-0.4719646,-0.449182,-0.4849847,-0.4736125,-0.4637172,-0.4361045,-0.4572066,-0.4570795,-0.4279651,-0.4100001,-0.444263,-0.4685473,-0.4538849,-0.4587341,-0.43592,-0.4409154,-0.4182093,-0.4360471,-0.4198257,-0.4409537,-0.468662,-0.4864998,-0.4865314,-0.4735236,-0.4766867,-0.4605542,-0.49315
2020-02-15.out.8,0.0,-0.5205906,-0.4751018,-0.4963254,-0.5059665,-0.4686744,-0.4767564,-0.4735552,-0.4603123,-0.4471201,-0.4052207,-0.4832794,-0.4914379,-0.5109495,-0.5223915,-0.5256434,-0.5353801,-0.4995897,-0.486582,-0.5141947,-0.5092758,-0.5076594,-0.5174849,-0.5191204,-0.4767756,-0.5076594,-0.4784111,-0.4882051,-0.5272598,-0.5109619,-0.5059856,-0.5076976,-0.5271642
2020-02-15.out.9,0.0,-0.5092758,-0.4995897,-0.5142397,-0.5207942,-0.5484452,-0.5370156,-0.5549232,-0.5369583,-0.5110193,-0.5483878,-0.5158685,-0.5337254,-0.5289336,-0.5468097,-0.610206,-0.5906945,-0.5452248,-0.5955752,-0.5565846,-0.584248,-0.5874808,-0.5810275,-0.6102376,-0.5744348,-0.5857372,-0.5711322,-0.5727486,-0.5679692,-0.5614338,-0.5678994,-0.5695732,-0.5776934
2020-02-15.out.10,0.0,-0.574365,-0.5793796,-0.5923424,-0.5891669,-0.6053186,-0.5955943,-0.5825742,-0.5695473,-0.5841906,-0.5939588,-0.5874932,-0.6118224,-0.6053186,-0.59233,-0.6053759,-0.6135851,-0.6265039,-0.6117651,-0.5971601,-0.5760512,-0.5841906,-0.5808306,-0.571202,-0.6070047,-0.5988654,-0.5679309,-0.5956517,-0.6183387,-0.6231373,-0.59233,-0.6086088,-0.597249
2020-02-15.out.11,0.0,-0.626459,-0.6182498,-0.5874808,-0.6102567,-0.606935,-0.6281327,-0.6330393,-0.6395623,-0.6411787,-0.6362913,-0.6379459,-0.6346748,-0.6379459,-0.644443,-0.6281203,-0.6249191,-0.6200507,-0.6394925,-0.6541864,-0.6737487,-0.6655586,-0.6607094,-0.6688297,-0.670535,-0.6802908,-0.6900274,-0.6851524,-0.6736789,-0.6671942,-0.6639422,-0.6623382,-0.6573619
2020-02-15.out.12,0.0,-0.6264781,-0.6216289,-0.6557837,-0.637965,-0.6704776,-0.6623765,-0.6476635,-0.6508771,-0.6590357,-0.6623258,-0.6687465,-0.6476319,-0.6492799,-0.6427951,-0.6477017,-0.6638849,-0.6444115,-0.6655395,-0.6508771,-0.6671301,-0.6590357,-0.6574508,-0.6574575,-0.6638657,-0.6557579,-0.6606329,-0.6590165,-0.6541988,-0.6704079,-0.6671559,-0.6768735,-0.6735833
2020-02-15.out.13,0.0,-0.6541291,-0.683167,-0.6606521,-0.6574316,-0.6557455,-0.6329437,-0.65411,-0.6492225,-0.6671177,-0.6671177,-0.6720243,-0.6736407,-0.6655395,-0.6704079,-0.6834089,-0.6769117,-0.6768859,-0.6735833,-0.6736215,-0.6735833,-0.6817351,-0.6638275,-0.6719984,-0.6622493,-0.6638973,-0.6638973,-0.6752379,-0.6671301,-0.6573619,-0.6638275,-0.6704079,-0.6948193
2020-02-15.out.14,0.0,-0.6915482,-0.691618,-0.7028822,-0.6947811,-0.691618,-0.7061533,-0.7029204,-0.6915482,-0.6898745,-0.6963783,-0.6849555,-0.6687341,-0.676905,-0.6963975,-0.7337784,-0.6980712,-0.7272812,-0.7289292,-0.7126762,-0.7110149,-0.7029328,-0.7029013,-0.7141081,-0.6963401,-0.6605373,-0.6735642,-0.7093861,-0.6881883,-0.693177,-0.6930375,-0.6963783,-0.7158517
2020-02-15.out.15,0.0,-0.715909,-0.7110722,-0.7077697,-0.7223173,-0.7060959,-0.6979947,-0.7238955,-0.6946539,-0.6751423,-0.7011319,-0.6945392,-0.6670029,-0.6963401,-0.7093985,-0.7256075,-0.7256075,-0.7109833,-0.7110149,-0.7287829,-0.7077123,-0.7271665,-0.7223173,-0.6963018,-0.7027483,-0.714305,-0.7663168,-0.75329,-0.7450808,-0.732162,-0.7451315,-0.7451888,-0.7630458
2020-02-15.out.16,0.0,-0.7499683,-0.7435342,-0.750038,-0.7548749,-0.7467355,-0.7581392,-0.7369414,-0.7239337,-0.7450617,-0.7532011,-0.7287705,-0.7531944,-0.7157685,-0.7044221,-0.7385702,-0.7352485,-0.7141779,-0.7223364,-0.7547916,-0.7565037,-0.7564654,-0.7547792,-0.740244,-0.7484216,-0.7777205,-0.7597938,-0.771166,-0.7825574,-0.7809218,-0.7776508,-0.7711278,-0.775977
2020-02-15.out.17,0.0,-0.7695812,-0.7792672,-0.7809533,-0.7695429,-0.7776508,-0.7597938,-0.7841164,-0.7760152,-0.785771,-0.7874066,-0.7711278,-0.7743606,-0.7841862,-0.784059,-0.761372,-0.7825124,-0.7776058,-0.7775743,-0.7776632,-0.7466972,-0.7727566,-0.8067843,-0.7905629,-0.785771,-0.7939104,-0.7987214,-0.7987214,-0.790582,-0.7808262,-0.7987214,-0.7857328,-0.7938846
2020-02-15.out.18,0.0,-0.7792098,-0.7791907,-0.7678759,-0.8036977,-0.823152,-0.8133962,-0.7938148,-0.7825315,-0.8068349,-0.7921219,-0.7873492,-0.805187,-0.8036404,-0.7988103,-0.81171,-0.8166864,-0.8280012,-0.8133962,-0.8182769,-0.8019542,-0.8019351,-0.8019542,-0.8199507,-0.8264039,-0.8198494,-0.8361406,-0.8540358,-0.837757,-0.8329269,-0.8426636,-0.8458964,-0.8361597
2020-02-15.out.19,0.0,-0.8442991,-0.8442991,-0.8377446,-0.8394307,-0.8280203,-0.8264039,-0.8280203,-0.8312216,-0.8377761,-0.8394049,-0.8361406,-0.8410089,-0.8295917,-0.8134277,-0.8262892,-0.8264039,-0.8507456,-0.8426951,-0.8426253,-0.8620222,-0.8409898,-0.8280012,-0.8328695,-0.824711,-0.8538828,-0.845839,-0.8458581,-0.8799174,-0.8977293,-0.85065,-0.831234,-0.8603484
2020-02-15.out.20,0.0,-0.8490718,-0.8507647,-0.8410213,-0.8572112,-0.8523935,-0.8539975,-0.8458581,-0.8572112,-0.8442417,-0.8654012,-0.839316,-0.8507073,-0.8344983,-0.845839,-0.8490718,-0.8441844,-0.845839,-0.8474172,-0.8523237,-0.8458705,-0.8603484,-0.8312082,-0.8409515,-0.8491033,-0.8506882,-0.8587894,-0.834397,-0.8490718,-0.8457434,-0.8360134,-0.8213511,-0.8441844
2020-02-15.out.21,0.0,-0.836045,-0.8376614,-0.8490336,-0.8490718,-0.8474172,-0.8604058,-0.8523046,-0.85065,-0.865255,-0.8556263,-0.8894819,-0.8489571,-0.853921,-0.9190103,-0.8846327,-0.8539525,-0.853921,-0.8457816,-0.8669288,-0.8604755,-0.8636386,-0.857173,-0.8538828,-0.8604755,-0.8847407,-0.8571156,-0.8619457,-0.8505352,-0.8197471,-0.844127,-0.8409515,-0.8928486
2020-02-15.out.22,0.0,-0.8832199,-0.8897553,-0.8783325,-0.8783325,-0.8636386,-0.8555566,-0.8814764,-0.85065,-0.8603866,-0.8701424,-0.8832199,-0.8815338,-0.8716632,-0.8684428,-0.8522473,-0.8781862,-0.857128,-0.8376422,-0.855569,-0.865255,-0.8766654,-0.8766654,-0.8960814,-0.887942,-0.8749917,-0.870174,-0.8766272,-0.8733944,-0.8831626,-0.8783134,-0.8717521,-0.8701042
2020-02-15.out.23,0.0,-0.8895899,-0.8684878,-0.8830354,-0.8652674,-0.8830163,-0.850605,-0.8701357,-0.8473598,-0.8635812,-0.8799298,-0.8864527,-0.8815462,-0.878256,-0.8815462,-0.8880691,-0.8946045,-0.9010577,-0.8946045,-0.8946045,-0.8961512,-0.904303,-0.8928486,-0.8799298,-0.9108259,-0.9319415,-0.8929184,-0.8928486,-0.9123535,-0.8896473,-0.8912322,-0.9073962,-0.8830928
2020-02-15.out.24,0.0,-0.8912063,-0.878256,-0.878256,-0.8863571,-0.8781671,-0.8701357,-0.9025594,-0.8847092,-0.9091207,-0.8944774,-0.9009115,-0.8831243,-0.8765698,-0.9025279,-0.907466,-0.887942,-0.8977293,-0.9041634,-0.8928036,-0.9039913,-0.8895584,-0.886338,-0.9091522,-0.8879544,-0.904303,-0.9302104,-0.9107877,-0.9075234,-0.9368031,-0.9448852,-0.9221599,-0.9302802
2020-02-15.out.25,0.0,-0.9448852,-0.9367458,-0.9107562,-0.9432564,-0.9351867,-0.9351485,-0.9253927,-0.9384196,-0.940036,-0.9399662,-0.9416524,-0.9528974,-0.9319157,-0.9237763,-0.9415376,-0.9025279,-0.9302104,-0.9561876,-0.954641,-0.9513384,-0.962723,-0.935117,-0.9482069,-0.9449043,-0.9432688,-0.9399977,-0.9449043,-1.1873279,-0.9658984,-0.9432688,-0.9448852,-0.9529672
2020-02-15.out.26,0.0,-0.9514082,-0.9724788,-0.9707094,-0.948118,-0.9480797,-0.948118,-0.9660323,-0.9627995,-0.9740952,-0.9790333,-0.969246,-0.9529672,-0.9594902,-0.9513384,-0.969246,-0.9773854,-0.9985449,-0.9692336,-0.9708815,-1.0327188,-0.978995,-0.9676296,-0.9724788,-0.9659558,-0.9610683,-0.9708624,-0.9806688,-0.9708624,-0.9806497,-0.9757307,-0.9821772,-0.9773854
2020-02-15.out.27,0.0,-0.9741841,-0.9920793,-1.0050105,-1.0049723,-1.0001489,-1.0017653,-1.0098282,-0.9870456,-0.9822661,-0.9823235,-0.9871603,-1.0001489,-0.9855563,-1.0017968,-1.0033817,-1.0082624,-1.0197302,-1.0537895,-1.036009,-1.0569649,-1.0181454,-1.0343161,-1.024611,-1.0229248,-1.0261385,-1.0245221,-1.0164018,-1.0245795,-1.0115908,-1.0279011,-1.0230328,-1.0294602
2020-02-15.out.28,0.0,-1.0147854,-1.0245412,-1.0327312,-1.0212893,-1.0164592,-1.0261261,-1.0278438,-1.0343476,-1.0359641,-1.0310451,-1.024395,-1.0309303,-1.0066145,-1.0017079,-1.0066269,-1.000123,-1.0131499,-1.0261385,-1.0406603,-1.0212893,-1.0503272,-1.0147854,-1.0196729,-1.0455927,-1.0440528,-1.0245603,-1.0472474,-1.0196346,-1.0163827,-1.0212319,-1.0229057,-1.0130925
2020-02-15.out.29,0.0,-1.0130352,-0.9935685,-1.0179991,-1.0034323,-1.0115335,-1.0537321,-0.9919837,-1.0229057,-1.0505567,-1.0472856,-1.045739,-1.0554756,-1.0505567,-1.0424746,-1.055533,-1.0814528,-1.0685216,-1.071742,-1.0814528,-1.0636026,-1.0619862,-1.0668354,-1.07822,-1.0684642,-1.0685407,-1.0685531,-1.0717859,-1.0831457,-1.0717859,-1.0831581,-1.0896114,-1.0554948
2020-02-15.out.30,0.0,-1.0668478,-1.0620301,-1.0863021,-1.0522428,-1.0668794,-1.0635768,-1.0587276,-1.0489718,-1.0684642,-1.0716588,-1.0779973,-1.0537445,-1.0374848,-1.039216,-1.0375872,-1.089707,-1.0815676,-1.0766228,-1.0570538,-1.0619604,-1.0652506,-1.0847048,-1.094473,-1.0619413,-1.0651932,-1.0619604,-1.0765654,-1.0684834,-1.0733326,-1.1008812,-1.056984,-1.0586004
2020-02-15.out.31,0.0,-1.0441608,-1.0571685,-1.0880523,-1.1139272,-1.0766925,-1.0864292,-1.0929331,-1.1155121,-1.07822,-1.0928442,-1.0831581,-1.0880141,-1.0977316,-1.0750761,-1.0864359,-1.1091803,-1.1141691,-1.1190183,-1.1123366,-1.1026573,-1.0978396,-1.1221115,-1.1204951,-1.1237088,-1.097897,-1.1074874,-1.0864933,-1.1157157,-1.1189867,-1.0993796,-1.0945495,-1.1172623
2020-02-15.out.32,0.0,-1.1189935,-1.1336806,-1.1336682,-1.1433667,-1.1416929,-1.1124829,-1.1206414,-1.1303398,-1.1189485,-1.0945753,-1.1334961,-1.1319371,-1.1141691,-1.1205075,-1.1123682,-1.0880906,-1.1076337,-1.1239124,-1.1174086,-1.1304478,-1.1238742,-1.1433791,-1.1369708,-1.1223467,-1.1563103,-1.1270755,-1.1223084,-1.135189,-1.1287043,-1.1206032,-1.1140993,-1.1222196
2020-02-15.out.33,0.0,-1.1221115,-1.1205649,-1.1124829,-1.106087,-1.1238742,-1.1287617,-1.135189,-1.1271003,-1.1222578,-1.1513464,-1.0962041,-1.1077102,-1.1499594,-1.1595307,-1.1385557,-1.1011681,-1.1173703,-1.1092883,-1.1141758,-1.1369584,-1.1629671,-1.1353229,-1.164552,-1.1419224,-1.1597343,-1.1499279,-1.2034155,-1.1320901,-1.1711639,-1.1630819,-1.1744665,-1.1841334
2020-02-15.out.34,0.0,-1.1728185,-1.1761087,-1.171291,-1.1825935,-1.192419,-1.1858645,-1.1940354,-1.200501,-1.1939657,-1.1923684,-1.1907329,-1.2037912,-1.1956012,-1.1989229,-1.2136168,-1.2200126,-1.2021433,-1.2151061,-1.1760896,-1.1940737,-1.2070814,-1.2086787,-1.211943,-1.2054774,-1.2054076,-1.2086404,-1.2021175,-1.1923043,-1.2052614,-1.1809895,-1.1759816,-1.1793157
2020-02-15.out.35,0.0,-1.1744226,-1.2021175,-1.1810344,-1.1859534,-1.2119689,-1.2233726,-1.2361193,-1.1989229,-1.2054076,-1.2102568,-1.2118856,-1.2052805,-1.2118732,-1.1922919,-1.1760705,-1.2103524,-1.2331284,-1.2348021,-1.2266504,-1.2444623,-1.2314996,-1.2266054,-1.233071,-1.224989,-1.2298956,-1.2249192,-1.2282094,-1.2217944,-1.2687466,-1.2136168,-1.2265671,-1.2282094
2020-02-15.out.36,0.0,-1.2266054,-1.2363612,-1.2443161,-1.2135594,-1.2168496,-1.228152,-1.2233028,-1.2215526,-1.1923808,-1.2037023,-1.2167607,-1.1662956,-1.2054076,-1.2134581,-1.2232837,-1.22007,-1.2233602,-1.2396514,-1.2428842,-1.2183962,-1.2233028,-1.2282792,-1.2379652,-1.241198,-1.2363488,-1.2282409,-1.2314422,-1.2412554,-1.2624273,-1.2575465,-1.2607669,-1.2495534
2020-02-15.out.37,0.0,-1.2543013,-1.2656859,-1.2607985,-1.2657624,-1.2755306,-1.2722089,-1.2689952,-1.2755182,-1.2771346,-1.2787319,-1.2852166,-1.2949151,-1.2607669,-1.2721391,-1.2624531,-1.265705,-1.2771155,-1.2706116,-1.2836002,-1.2689761,-1.2950422,-1.2819838,-1.2835687,-1.2771661,-1.2965888,-1.2689187,-1.2754417,-1.2690076,-1.2544026,-1.2899702,-1.2802909,-1.2820097
2020-02-15.out.38,0.0,-1.2934258,-1.2804057,-1.2949724,-1.2869219,-1.2966586,-1.290193,-1.2934258,-1.295112,-1.2739018,-1.2966586,-1.2836002,-1.293356,-1.2917205,-1.2738827,-1.3015776,-1.2932987,-1.2755306,-1.2835237,-1.2835811,-1.2883156,-1.2689379,-1.2835429,-1.2673597,-1.278751,-1.2869028,-1.2966012,-1.2917396,-1.2966204,-1.3015776,-1.3080117,-1.2950804,-1.2918094
