,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-07-26.out.0,1.0,1.2139692,-1.2435536,-0.0034822,1.2139919,-1.2435529,-0.0034974,1.2139994,-1.2435529,-0.0035049,1.2139843,-1.2435529,-0.0034898,1.2139919,-1.2435529,-0.0034898,1.2141053,-1.2435529,-0.003626,1.2140827,-1.2435529,-0.0036033,1.2140978,-1.2435521,-0.0036108,1.214128,-1.2435536,-0.0036638,1.2142113,-1.2435544,-0.0037697,1.2142415,-1.2435536,-0.0037924,1.2142264,-1.2435551,-0.0037848,1.2143096,-1.2435567,-0.0038983,1.2143853,-1.2435582,-0.0039891,1.2143853,-1.2435582,-0.0039967,1.2144155,-1.243562,-0.0040647,1.2144458,-1.243562,-0.004095,1.2144685,-1.2435642,-0.004148,1.2144533,-1.2435672,-0.0041555,1.2144306,-1.2435703,-0.0041555,1.2143323,-1.243571,-0.0040572,1.2142718,-1.2435748,-0.0040193,1.2142566,-1.2435778,-0.0040269,1.2142793,-1.2435794,-0.0040647,1.2142491,-1.2435801,-0.004042,1.2141583,-1.2435831,-0.0039664,1.2141205,-1.2435846,-0.0039286,1.2141053,-1.2435854,-0.0039286,1.2141356,-1.2435854,-0.0039588,1.2140827,-1.2435869,-0.003921,1.2141507,-1.2435884,-0.0040042,1.2141053,-1.2435907,-0.0039815
2020-07-26.out.1,1.0,1.2141659,-1.2435907,-0.004042,1.2141886,-1.2435922,-0.0040799,1.214181,-1.2435922,-0.0040723,1.214234,-1.2435937,-0.0041404,1.2141961,-1.2435937,-0.004095,1.2141961,-1.243596,-0.0041253,1.2143323,-1.243596,-0.0042766,1.2143928,-1.2435983,-0.0043749,1.2144306,-1.243599,-0.0044203,1.2143399,-1.2436013,-0.0043371,1.2142718,-1.2436028,-0.0042766,1.214234,-1.2436051,-0.0042539,1.214234,-1.2436066,-0.004269,1.2142264,-1.2436081,-0.004269,1.2141961,-1.2436081,-0.0042312,1.2143853,-1.2436096,-0.0044581,1.2144231,-1.2436134,-0.0045338,1.2143853,-1.2436134,-0.0045035,1.2143701,-1.2436142,-0.0044884,1.2143096,-1.2436172,-0.004443,1.2142491,-1.2436187,-0.00439,1.2142415,-1.2436194,-0.0043976,1.214234,-1.243621,-0.0044052,1.2142113,-1.243624,-0.00439,1.2142113,-1.243624,-0.00439,1.2141659,-1.2436263,-0.0043673,1.2141961,-1.2436278,-0.0044203,1.2141961,-1.2436293,-0.0044279,1.2142188,-1.2436308,-0.0044657,1.2142491,-1.2436308,-0.0044959,1.2142188,-1.2436331,-0.0044959,1.2141734,-1.2436346,-0.0044506
2020-07-26.out.2,1.0,1.2141129,-1.2436346,-0.0043825,1.2140827,-1.2436353,-0.0043598,1.2140524,-1.2436368,-0.0043371,1.2140978,-1.2436353,-0.0043749,1.2140448,-1.2436368,-0.0043295,1.2140297,-1.2436368,-0.0043144,1.2139994,-1.2436353,-0.0042614,1.2140297,-1.2436368,-0.0043068,1.2140221,-1.2436368,-0.0042993,1.2139843,-1.2436368,-0.0042539,1.2139465,-1.2436368,-0.004216,1.2139767,-1.2436353,-0.0042312,1.2139465,-1.2436368,-0.004216,1.2139087,-1.2436353,-0.0041555,1.2139692,-1.2436353,-0.0042312,1.2139692,-1.2436346,-0.004216,1.2139616,-1.2436346,-0.0042009,1.2139616,-1.2436346,-0.0042085,1.2139389,-1.2436353,-0.0041933,1.2139843,-1.2436346,-0.0042312,1.214007,-1.2436346,-0.0042614,1.2139314,-1.2436331,-0.0041631,1.2139616,-1.2436346,-0.0042085,1.2139238,-1.2436346,-0.0041631,1.2139162,-1.2436346,-0.0041555,1.2139389,-1.2436346,-0.0041858,1.2139314,-1.2436346,-0.0041706,1.2139314,-1.2436346,-0.0041706,1.2139238,-1.2436331,-0.0041555,1.2139162,-1.2436331,-0.004148,1.2139011,-1.2436331,-0.0041253,1.2139011,-1.2436308,-0.0041026
2020-07-26.out.3,1.0,1.2138935,-1.2436293,-0.0040799,1.2138935,-1.2436278,-0.0040723,1.213886,-1.2436263,-0.0040496,1.213886,-1.243624,-0.0040269,1.213833,-1.243621,-0.0039437,1.213833,-1.2436187,-0.0039134,1.213833,-1.2436157,-0.0038983,1.2138784,-1.2436134,-0.003921,1.213886,-1.2436104,-0.0039059,1.213833,-1.2436073,-0.0038151,1.2138481,-1.2436051,-0.0038075,1.2138103,-1.2436028,-0.003747,1.2138028,-1.243602,-0.0037319,1.2138179,-1.2435998,-0.0037319,1.2138406,-1.2435983,-0.0037394,1.2138179,-1.2435975,-0.0037092,1.2137725,-1.2435945,-0.0036335,1.2138179,-1.243593,-0.0036714,1.2138784,-1.2435915,-0.0037243,1.2138784,-1.2435907,-0.0037167,1.2138935,-1.2435884,-0.0037092,1.2138935,-1.2435877,-0.0037016,1.213886,-1.2435869,-0.0036941,1.2139011,-1.2435839,-0.0036789,1.2139238,-1.2435854,-0.0037167,1.2139994,-1.2435839,-0.0037924,1.2139692,-1.2435839,-0.0037546,1.2139843,-1.2435824,-0.0037546,1.213886,-1.2435831,-0.0036562,1.2137498,-1.2435831,-0.0035049,1.2138406,-1.2435831,-0.0036033,1.2139465,-1.2435816,-0.0037092
2020-07-26.out.4,1.0,1.2139389,-1.2435816,-0.0037016,1.2138708,-1.2435816,-0.0036184,1.2140373,-1.2435816,-0.0038075,1.2140373,-1.2435831,-0.0038302,1.2140373,-1.2435816,-0.0038151,1.2140373,-1.2435801,-0.0038,1.2140221,-1.2435786,-0.0037697,1.2139843,-1.2435786,-0.0037243,1.213954,-1.2435786,-0.0036941,1.2139994,-1.2435778,-0.0037394,1.2139389,-1.2435778,-0.0036714,1.213954,-1.2435778,-0.0036789,1.2139389,-1.2435733,-0.003626,1.2138557,-1.2435733,-0.0035276,1.2139389,-1.2435725,-0.0036184,1.2139465,-1.2435695,-0.0036033,1.2139238,-1.2435688,-0.003573,1.213833,-1.2435672,-0.0034444,1.213833,-1.2435657,-0.0034368,1.2138179,-1.243562,-0.0033839,1.2137422,-1.2435582,-0.0032704,1.2136288,-1.2435567,-0.0031267,1.2135985,-1.2435521,-0.0030435,1.2138406,-1.2435499,-0.0033007,1.213954,-1.2435483,-0.0034217,1.2138103,-1.2435446,-0.0032175,1.2136515,-1.2435408,-0.0029981,1.2136893,-1.243537,-0.0030132,1.2136666,-1.2435325,-0.0029451,1.2137422,-1.2435272,-0.0029829,1.2137649,-1.2435219,-0.0029603,1.2138557,-1.2435158,-0.0030056
2020-07-26.out.5,1.0,1.2138935,-1.243512,-0.0030132,1.2138481,-1.2435075,-0.00293,1.2136515,-1.2435052,-0.0026804,1.2136666,-1.2435014,-0.0026652,1.213712,-1.2434999,-0.0026955,1.2137876,-1.2434969,-0.0027636,1.2138179,-1.2434961,-0.0027787,1.2138254,-1.2434946,-0.0027787,1.2137876,-1.2434931,-0.0027257,1.2138557,-1.2434916,-0.0027938,1.2138179,-1.2434908,-0.0027409,1.2138406,-1.2434908,-0.002756,1.2139314,-1.2434893,-0.0028543,1.2139767,-1.2434908,-0.0029149,1.2139919,-1.2434916,-0.0029451,1.2139919,-1.2434916,-0.0029451,1.2140448,-1.2434931,-0.0030208,1.2141507,-1.2434931,-0.0031342,1.2140978,-1.2434969,-0.0031116,1.2141205,-1.2434969,-0.0031342,1.2141432,-1.2434984,-0.0031796,1.2141129,-1.2435014,-0.0031721,1.2141356,-1.2435037,-0.0032175,1.2141053,-1.2435067,-0.0032023,1.2140524,-1.2435075,-0.0031645,1.2139994,-1.2435105,-0.0031191,1.2139843,-1.243512,-0.0031191,1.2139314,-1.2435128,-0.0030662,1.2139238,-1.2435143,-0.0030662,1.213886,-1.2435158,-0.0030359,1.2138784,-1.2435173,-0.0030359,1.2139087,-1.2435158,-0.0030662
2020-07-26.out.6,1.0,1.213954,-1.2435173,-0.0031342,1.2138935,-1.2435173,-0.0030586,1.2139465,-1.2435173,-0.0031267,1.2139314,-1.2435181,-0.0031191,1.2139767,-1.2435181,-0.0031645,1.214007,-1.2435188,-0.0032023,1.2140221,-1.2435211,-0.0032477,1.2140297,-1.2435226,-0.0032704,1.2140373,-1.2435226,-0.003278,1.2140524,-1.2435226,-0.0032931,1.2140146,-1.2435249,-0.0032704,1.2140373,-1.2435264,-0.0033082,1.2140146,-1.2435264,-0.0032855,1.2139465,-1.2435264,-0.0032099,1.2139389,-1.2435264,-0.0032023,1.2139692,-1.2435287,-0.0032553,1.2140297,-1.2435302,-0.0033309,1.2139919,-1.2435302,-0.0032931,1.2140221,-1.2435317,-0.0033385,1.2139994,-1.2435317,-0.0033158,1.2139843,-1.2435317,-0.0032931,1.2140221,-1.243534,-0.0033612,1.214128,-1.243534,-0.0034822,1.2140978,-1.2435355,-0.0034595,1.2141053,-1.2435355,-0.0034747,1.2140448,-1.2435385,-0.0034217,1.2140146,-1.2435408,-0.0034142,1.2139994,-1.2435393,-0.0033915,1.2139994,-1.2435408,-0.003399,1.2140448,-1.243543,-0.0034671,1.21406,-1.243543,-0.0034898,1.2140978,-1.2435446,-0.0035503
2020-07-26.out.7,1.0,1.2141129,-1.2435461,-0.0035806,1.2141053,-1.2435461,-0.0035655,1.2141886,-1.2435483,-0.0036789,1.2141961,-1.2435514,-0.0037167,1.214128,-1.2435536,-0.0036714,1.2141507,-1.2435559,-0.0037092,1.214128,-1.2435582,-0.0037016,1.2140675,-1.2435604,-0.0036562,1.2141205,-1.243562,-0.0037319,1.214128,-1.2435635,-0.003747,1.2139767,-1.2435657,-0.0036033,1.2140448,-1.2435657,-0.0036789,1.2140675,-1.2435672,-0.0037167,1.2140146,-1.2435695,-0.0036789,1.2140675,-1.2435688,-0.0037243,1.2140448,-1.2435688,-0.0037016,1.2140675,-1.2435657,-0.0037016,1.2140978,-1.2435657,-0.0037394,1.2140675,-1.2435642,-0.0036941,1.2139994,-1.2435657,-0.003626,1.2139389,-1.2435642,-0.0035428,1.2139011,-1.2435642,-0.0034974,1.2138784,-1.2435642,-0.0034747,1.2139162,-1.2435657,-0.0035276,1.2139087,-1.2435657,-0.0035201,1.2138784,-1.2435672,-0.0035049,1.2139389,-1.2435657,-0.0035579,1.2139465,-1.2435657,-0.0035655,1.2139767,-1.2435657,-0.0035957,1.2138557,-1.243568,-0.0034822,1.2137649,-1.2435688,-0.0033839,1.2138708,-1.2435688,-0.0035049
2020-07-26.out.8,1.0,1.2138708,-1.2435695,-0.0035125,1.2139238,-1.2435672,-0.0035503,1.2138708,-1.2435688,-0.0035049,1.2137725,-1.2435688,-0.0033915,1.2137044,-1.2435695,-0.0033309,1.2137498,-1.2435672,-0.0033536,1.2137952,-1.2435672,-0.0034066,1.2138103,-1.2435642,-0.003399,1.2138481,-1.2435642,-0.0034444,1.2138784,-1.2435657,-0.0034898,1.2138179,-1.2435657,-0.0034217,1.2137498,-1.2435657,-0.0033385,1.2138103,-1.2435657,-0.0034066,1.213833,-1.2435665,-0.0034444,1.2139389,-1.2435657,-0.0035503,1.2139238,-1.2435672,-0.0035503,1.213954,-1.2435688,-0.0036033,1.2139616,-1.2435688,-0.0036108,1.213954,-1.2435703,-0.0036184,1.213886,-1.2435695,-0.0035276,1.2138406,-1.2435695,-0.0034747,1.213833,-1.2435718,-0.0034898,1.2137347,-1.2435725,-0.0033839,1.2138028,-1.2435733,-0.0034747,1.2137801,-1.2435733,-0.003452,1.2138557,-1.2435733,-0.0035352,1.2138784,-1.2435733,-0.0035579,1.2137952,-1.2435748,-0.0034747,1.2138179,-1.2435748,-0.0035049,1.2138406,-1.2435748,-0.0035352,1.2138784,-1.2435748,-0.003573,1.2138028,-1.2435748,-0.0034822
2020-07-26.out.9,1.0,1.2138103,-1.2435748,-0.0034974,1.2137876,-1.2435763,-0.0034747,1.213659,-1.2435763,-0.0033309,1.2136439,-1.2435748,-0.0033082,1.2137044,-1.2435748,-0.0033763,1.2136439,-1.2435725,-0.0032855,1.2134926,-1.2435672,-0.0030586,1.2134699,-1.243562,-0.0029905,1.2132429,-1.2435551,-0.0026652,1.2131295,-1.2435476,-0.0024685,1.2132354,-1.2435393,-0.0025139,1.2132732,-1.2435347,-0.0025139,1.213311,-1.2435287,-0.0025064,1.2132959,-1.2435226,-0.0024307,1.2134548,-1.2435181,-0.0025744,1.2135153,-1.2435128,-0.0025971,1.2135455,-1.243509,-0.0025971,1.2135607,-1.2435037,-0.0025669,1.2135153,-1.2435022,-0.0025064,1.213485,-1.2434999,-0.0024458,1.2134699,-1.2434969,-0.0023929,1.2135531,-1.2434969,-0.0024912,1.213659,-1.2434946,-0.0025896,1.2137725,-1.2434931,-0.0027106,1.2137876,-1.2434946,-0.0027409,1.2138179,-1.2434931,-0.002756,1.2138103,-1.2434931,-0.002756,1.2138633,-1.2434961,-0.0028392,1.2138557,-1.2434946,-0.002809,1.213833,-1.2434961,-0.0028014,1.2138254,-1.2434984,-0.0028165,1.2138633,-1.2434999,-0.0028695
