,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-11-15.out.0,3.0,1.3040715,-1.1221864,-0.1551672,1.3037251,-1.1221842,-0.1547692,1.3035408,-1.122179,-0.154526,1.3033566,-1.1221746,-0.1542828,1.3035187,-1.122168,-0.1544007,1.3038135,-1.1221621,-0.1546587,1.3040199,-1.1221555,-0.1548208,1.3042189,-1.1221466,-0.1549535,1.3045579,-1.1221407,-0.1552631,1.3048454,-1.1221348,-0.1555136,1.3050886,-1.1221289,-0.15572,1.3051918,-1.1221252,-0.1558011,1.3052434,-1.1221238,-0.1558527,1.3051623,-1.122123,-0.1557495,1.3052286,-1.1221216,-0.1558085,1.3048306,-1.122123,-0.1553883,1.3045211,-1.1221238,-0.1550641,1.3044031,-1.1221238,-0.1549388,1.3044105,-1.1221238,-0.1549461,1.3046095,-1.122123,-0.1551525,1.3048822,-1.122123,-0.1554473,1.3050075,-1.1221201,-0.1555579,1.305037,-1.1221193,-0.15558,1.3049854,-1.1221193,-0.1555284,1.3049633,-1.1221193,-0.1554989,1.3050075,-1.1221179,-0.1555358,1.3050075,-1.1221179,-0.1555284,1.3050149,-1.1221193,-0.1555505,1.3049633,-1.1221193,-0.1555063,1.304897,-1.1221193,-0.1554252,1.3049486,-1.1221193,-0.1554842,1.3049338,-1.1221193,-0.1554621
2020-11-15.out.1,3.0,1.3049633,-1.1221201,-0.1555063,1.3049854,-1.122123,-0.1555579,1.3049338,-1.1221216,-0.1554842,1.3048527,-1.1221216,-0.1554031,1.3049338,-1.122123,-0.1555063,1.304838,-1.1221238,-0.1554031,1.3048233,-1.1221238,-0.1553883,1.3047938,-1.1221252,-0.1553662,1.3047201,-1.1221252,-0.1552925,1.3048306,-1.1221238,-0.1553957,1.3048749,-1.1221238,-0.1554473,1.3048233,-1.122123,-0.155381,1.3046906,-1.122123,-0.1552409,1.304698,-1.1221216,-0.1552336,1.3046759,-1.1221216,-0.1552115,1.3045063,-1.1221201,-0.1550198,1.3044621,-1.1221193,-0.1549609,1.3044695,-1.1221179,-0.1549609,1.3044916,-1.1221157,-0.1549535,1.3045506,-1.1221142,-0.1550125,1.3045506,-1.1221135,-0.1549977,1.304639,-1.1221105,-0.1550714,1.3047348,-1.1221083,-0.1551525,1.3047569,-1.1221061,-0.1551525,1.3047717,-1.1221031,-0.1551451,1.3048011,-1.1221024,-0.1551672,1.304838,-1.1221009,-0.1551893,1.3048159,-1.1221002,-0.1551672,1.3048233,-1.1221002,-0.1551672,1.3047717,-1.1220987,-0.1551083,1.3047717,-1.1220972,-0.1550862,1.3047938,-1.1220972,-0.1551156
2020-11-15.out.2,3.0,1.3047496,-1.1220972,-0.1550641,1.3048085,-1.1220965,-0.1551156,1.3048233,-1.1220965,-0.1551378,1.3048085,-1.1220965,-0.155123,1.3047938,-1.1220943,-0.1550788,1.3048675,-1.1220943,-0.1551599,1.3048233,-1.1220943,-0.1551156,1.3047496,-1.1220943,-0.1550346,1.3047053,-1.1220928,-0.1549756,1.3046611,-1.1220928,-0.154924,1.3047201,-1.1220913,-0.1549756,1.3047127,-1.1220913,-0.1549682,1.3046759,-1.1220899,-0.1549166,1.304698,-1.1220906,-0.1549461,1.3047053,-1.1220891,-0.1549461,1.3047127,-1.1220891,-0.1549535,1.3047422,-1.1220877,-0.1549682,1.3047717,-1.1220869,-0.1549903,1.3047496,-1.1220869,-0.1549682,1.3047864,-1.1220869,-0.1550051,1.304779,-1.1220854,-0.1549903,1.3047422,-1.1220854,-0.1549461,1.3047496,-1.122084,-0.1549388,1.3046832,-1.1220832,-0.1548577,1.3046464,-1.1220818,-0.1548061,1.3046611,-1.1220818,-0.1548208,1.3046685,-1.1220803,-0.1548208,1.3045211,-1.1220795,-0.1546513,1.3042263,-1.1220795,-0.1543344,1.304381,-1.1220766,-0.1544818,1.3044621,-1.1220759,-0.1545481,1.3046685,-1.1220737,-0.1547545
2020-11-15.out.3,3.0,1.3044621,-1.1220707,-0.1545113,1.3043958,-1.1220685,-0.1544155,1.3043442,-1.1220663,-0.1543418,1.3040273,-1.1220641,-0.1539806,1.3041157,-1.1220611,-0.1540469,1.3042557,-1.1220574,-0.1541649,1.3043073,-1.1220552,-0.1542017,1.3043516,-1.122053,-0.1542238,1.3043,-1.1220501,-0.1541428,1.3042484,-1.1220479,-0.1540617,1.304182,-1.1220442,-0.1539659,1.304182,-1.1220405,-0.153929,1.304182,-1.1220368,-0.1538922,1.3044105,-1.1220331,-0.1541059,1.3042484,-1.1220309,-0.1539069,1.3043958,-1.1220272,-0.1540322,1.3043958,-1.122025,-0.1540101,1.3044547,-1.1220213,-0.1540396,1.3044474,-1.1220191,-0.1540101,1.3045948,-1.1220169,-0.1541501,1.3046537,-1.1220132,-0.1541796,1.3045579,-1.1220117,-0.1540617,1.30458,-1.122011,-0.1540764,1.3046021,-1.1220081,-0.1540764,1.3046611,-1.1220058,-0.1541206,1.3046169,-1.1220044,-0.1540617,1.3045874,-1.1220036,-0.1540175,1.304639,-1.1220007,-0.1540469,1.3046832,-1.1220007,-0.1540985,1.3046316,-1.1219977,-0.1540101,1.3045948,-1.1219963,-0.1539585,1.3045727,-1.1219963,-0.1539364
2020-11-15.out.4,3.0,1.3046316,-1.1219948,-0.1539806,1.3046243,-1.1219941,-0.1539659,1.3046316,-1.1219941,-0.1539806,1.304698,-1.1219911,-0.1540248,1.3047496,-1.1219904,-0.1540617,1.3048159,-1.1219904,-0.1541354,1.3047422,-1.1219904,-0.1540617,1.3047053,-1.1219904,-0.1540248,1.3046685,-1.1219889,-0.1539732,1.3046832,-1.1219882,-0.1539732,1.3046832,-1.1219882,-0.1539806,1.3046537,-1.1219867,-0.1539364,1.3046464,-1.1219852,-0.1539143,1.30458,-1.1219852,-0.1538406,1.3044621,-1.1219845,-0.1537005,1.3043589,-1.1219815,-0.1535679,1.3044253,-1.1219808,-0.1536268,1.3044474,-1.1219793,-0.1536416,1.3045137,-1.1219771,-0.1536858,1.3044916,-1.1219749,-0.1536416,1.3040125,-1.122025,-0.1536047,1.2975118,-1.1227775,-0.1535973,1.2975118,-1.1227805,-0.1536268,1.3031207,-1.1221348,-0.1536563,1.2977845,-1.1227488,-0.1536342,1.2975782,-1.1227746,-0.1536342,1.3007917,-1.1224105,-0.1537153,1.3046537,-1.1219624,-0.1537079,1.3047201,-1.1219579,-0.15373,1.3046906,-1.1219579,-0.1537005,1.3047053,-1.121955,-0.1536932,1.304499,-1.1219543,-0.1534647
2020-11-15.out.5,3.0,1.3044253,-1.1219543,-0.1533836,1.3044253,-1.1219513,-0.1533615,1.3044105,-1.1219513,-0.1533468,1.30444,-1.1219506,-0.1533615,1.3045506,-1.1219476,-0.1534573,1.3046243,-1.1219469,-0.153531,1.3046611,-1.1219454,-0.1535531,1.3047348,-1.1219447,-0.1536268,1.3047348,-1.1219417,-0.1536121,1.3046832,-1.121941,-0.1535384,1.3046316,-1.121941,-0.1534868,1.3047348,-1.1219395,-0.1535826,1.3047717,-1.121941,-0.1536342,1.3047496,-1.1219402,-0.1536047,1.304779,-1.121941,-0.1536416,1.3047717,-1.1219395,-0.1536268,1.3047717,-1.1219402,-0.1536268,1.3047496,-1.121941,-0.1536047,1.304698,-1.1219395,-0.1535384,1.3046537,-1.1219395,-0.1534942,1.3046095,-1.121941,-0.1534499,1.3045727,-1.121941,-0.1534205,1.3045506,-1.1219395,-0.1533836,1.3045211,-1.121938,-0.1533394,1.3045948,-1.1219373,-0.1534131,1.3045358,-1.1219351,-0.1533246,1.3045211,-1.1219336,-0.1532952,1.3044842,-1.1219321,-0.1532436,1.3045358,-1.1219314,-0.1532878,1.3045432,-1.1219299,-0.1532878,1.3045284,-1.1219285,-0.1532583,1.3044621,-1.1219277,-0.1531772
2020-11-15.out.6,3.0,1.3044916,-1.1219248,-0.1531846,1.304499,-1.121924,-0.1531846,1.30444,-1.1219218,-0.1531035,1.3044179,-1.1219211,-0.1530667,1.3043958,-1.1219203,-0.1530372,1.3044179,-1.1219189,-0.1530446,1.3042852,-1.1219167,-0.1528824,1.3043,-1.1219145,-0.1528824,1.3041968,-1.121913,-0.1527498,1.3040788,-1.12191,-0.152595,1.3039536,-1.1219277,-0.1526245,1.3039904,-1.1219041,-0.1524549,1.3039536,-1.1219012,-0.1523739,1.3041304,-1.121896,-0.1525213,1.3042115,-1.1218938,-0.1525876,1.3042779,-1.1218887,-0.1526171,1.3042705,-1.1218864,-0.1525876,1.3043147,-1.1218813,-0.1525876,1.3043589,-1.1218791,-0.1526171,1.3044695,-1.1218754,-0.1527055,1.3044695,-1.1218732,-0.152676,1.3044253,-1.121871,-0.1526097,1.3043737,-1.121868,-0.152536,1.304381,-1.1218658,-0.1525139,1.3044179,-1.1218651,-0.1525434,1.3044916,-1.1218621,-0.1526023,1.3043147,-1.1218599,-0.1523886,1.3043294,-1.1218577,-0.1523739,1.3044253,-1.1218562,-0.1524697,1.3044326,-1.1218525,-0.1524402,1.3043294,-1.1218503,-0.1523075,1.3042926,-1.1218489,-0.1522633
2020-11-15.out.7,3.0,1.3043073,-1.1218481,-0.1522633,1.3043368,-1.1218444,-0.1522633,1.3043147,-1.121843,-0.1522338,1.3043737,-1.1218407,-0.1522707,1.3044621,-1.1218385,-0.1523444,1.3044179,-1.1218356,-0.1522707,1.30444,-1.1218334,-0.152278,1.3044695,-1.1218312,-0.1522854,1.3044695,-1.1218297,-0.1522707,1.3044769,-1.1218275,-0.1522633,1.3046095,-1.121826,-0.152396,1.3046169,-1.1218238,-0.1523739,1.3045579,-1.1218223,-0.1523075,1.3039757,-1.1218216,-0.1516589,1.3040567,-1.1218201,-0.15174,1.3043442,-1.1218194,-0.1520422,1.3042705,-1.1218164,-0.1519316,1.3040567,-1.121815,-0.1516958,1.3040199,-1.121812,-0.1516221,1.3037103,-1.1218091,-0.1512683,1.303585,-1.1218061,-0.1510988,1.303504,-1.1218017,-0.1509735,1.3039609,-1.1217973,-0.1514231,1.3041599,-1.1217921,-0.1515926,1.3041968,-1.1217862,-0.1515705,1.3039683,-1.1217943,-0.151401,1.296819,-1.1225829,-0.1510325,1.296878,-1.1225852,-0.1511209,1.2971728,-1.1225675,-0.1512683,1.2974455,-1.122535,-0.1512609,1.2972613,-1.1225527,-0.1512315,1.3013739,-1.1220508,-0.1509956
2020-11-15.out.8,3.0,1.3039609,-1.1217516,-0.1509956,1.3037914,-1.1217479,-0.1507819,1.3038209,-1.1217442,-0.1507745,1.3039093,-1.1217383,-0.1508187,1.3036293,-1.1217331,-0.1504649,1.3037398,-1.1217272,-0.1505386,1.3039609,-1.1217213,-0.1507082,1.3038872,-1.1217147,-0.1505755,1.3036882,-1.1217088,-0.1503102,1.3039241,-1.1217044,-0.1505239,1.3041304,-1.1216992,-0.1507008,1.3039904,-1.1216948,-0.1504944,1.3036735,-1.1216911,-0.1501185,1.303703,-1.121686,-0.1501112,1.3038135,-1.1216801,-0.1501775,1.3038725,-1.1216742,-0.1501775,1.3038946,-1.1216668,-0.1501406,1.3039093,-1.1216594,-0.150089,1.3039536,-1.121655,-0.150089,1.303983,-1.1216484,-0.1500669,1.3038651,-1.1216425,-0.1498827,1.3038946,-1.1216381,-0.1498679,1.3041747,-1.1216314,-0.1501112,1.3042336,-1.121627,-0.1501333,1.3043516,-1.1216218,-0.1502143,1.3045063,-1.121616,-0.1503323,1.3045432,-1.121613,-0.1503323,1.3045653,-1.1216093,-0.1503249,1.3045579,-1.1216078,-0.1503028,1.3046906,-1.1216064,-0.1504355,1.3048454,-1.1216034,-0.1505755,1.3052213,-1.1216034,-0.1509735
2020-11-15.out.9,3.0,1.3052655,-1.1216005,-0.151003,1.3053908,-1.1216019,-0.1511504,1.305575,-1.1216012,-0.151342,1.3056635,-1.1216042,-0.1514599,1.3055013,-1.1216056,-0.1512978,1.3055308,-1.1216093,-0.1513641,1.3055603,-1.121613,-0.1514305,1.3057814,-1.1216167,-0.1516958,1.3057224,-1.1216211,-0.1516884,1.305693,-1.1216255,-0.1516958,1.305693,-1.12163,-0.1517253,1.3056266,-1.1216366,-0.1517253,1.3056414,-1.1216417,-0.1517842,1.3056561,-1.1216476,-0.1518579,1.3056045,-1.1216513,-0.1518358,1.3053097,-1.1216565,-0.1515705,1.3048675,-1.1216624,-0.151143,1.3039167,-1.1216668,-0.1501554,1.3038209,-1.1216705,-0.150089,1.3037324,-1.1216712,-0.150008,1.3035703,-1.121669,-0.149809,1.3035187,-1.1216668,-0.1497353,1.3035998,-1.1216609,-0.1497574,1.3037324,-1.1216558,-0.1498606,1.3039093,-1.1216499,-0.1499932,1.3038356,-1.1216432,-0.1498458,1.3038283,-1.1216373,-0.1497869,1.3039167,-1.1216322,-0.1498385,1.3042189,-1.1216263,-0.1501112,1.3043737,-1.1216211,-0.1502291,1.3044769,-1.1216174,-0.1503102,1.3043368,-1.1216137,-0.1501185
