,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-01-05.out.0,2.0,-0.5852088,-0.5955235,-0.5852088,-0.5852088,-0.5955235,-0.5645794,-0.5645794,-0.5852088,-0.5748941,-0.5748941,-0.5955235,-0.5852088,-0.5748941,-0.5748941,-0.5852088,-0.5645794,-0.5645794,-0.5645794,-0.5748941,-0.5748941,-0.5748941,-0.5852088,-0.5645794,-0.5748941,-0.5852088,-0.6058383,-0.5852088,-0.5645794,-0.5645794,-0.5748941,-0.5748941,-0.5542647
2020-01-05.out.1,2.0,-0.5852088,-0.616153,-0.5645794,-0.5955235,-0.5852088,-0.5852088,-0.5955235,-0.5852088,-0.5852088,-0.6574119,-0.5645794,-0.5955235,-0.5955235,-0.5748941,-0.5748941,-0.5852088,-0.6058383,-0.5955235,-0.5852088,-0.5955235,-0.5955235,-0.5955235,-0.5852088,-0.5748941,-0.5852088,-0.5955235,-0.5748941,-0.5852088,-0.5955235,-0.5955235,-0.5748941,-0.5748941
2020-01-05.out.2,2.0,-0.5852088,-0.5748941,-0.5748941,-0.5748941,-0.5645794,-0.6058383,-0.5955235,-0.616153,-0.6058383,-0.6058383,-0.5955235,-0.5852088,-0.5748941,-0.5645794,-0.5852088,-0.5852088,-0.5955235,-0.5955235,-0.6058383,-0.5852088,-0.5748941,-0.5852088,-0.5645794,-0.616153,-0.5645794,-0.5852088,-0.5542647,-0.5852088,-0.5852088,-0.5542647,-0.6058383,-0.5955235
2020-01-05.out.3,2.0,-0.5748941,-0.5852088,-0.5955235,-0.5748941,-0.5852088,-0.5852088,-0.5852088,-0.5748941,-0.5852088,-0.5748941,-0.5748941,-0.5645794,-0.5852088,-0.6058383,-0.5955235,-0.5852088,-0.5645794,-0.616153,-0.5852088,-0.5748941,-0.6058383,-0.5852088,-0.616153,-0.5645794,-0.5852088,-0.5852088,-0.5645794,-0.5955235,-0.5645794,-0.5852088,-0.5955235,-0.5852088
2020-01-05.out.4,2.0,-0.5748941,-0.5645794,-0.6058383,-0.5542647,-0.5645794,-0.5748941,-0.5748941,-0.616153,-0.8946505,-0.5748941,-0.5542647,-0.5852088,-0.5645794,-0.5748941,-0.6058383,-0.5955235,-0.5955235,-0.5852088,-0.5748941,-0.5542647,-0.5645794,-0.5955235,-0.5852088,-0.5336352,-0.5748941,-0.5542647,-0.5748941,-0.5542647,-0.5439499,-0.616153,-0.5955235,-0.5852088
2020-01-05.out.5,2.0,-0.5852088,-0.5955235,-0.5439499,-0.5542647,-0.5542647,-0.5542647,-0.5748941,-0.5645794,-0.5336352,-0.5542647,-0.5645794,-0.5542647,-0.5336352,-0.5645794,-0.5852088,-0.5852088,-0.5542647,-0.5439499,-0.5645794,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5645794,-0.5336352,-0.5852088,-0.5439499,-0.5439499,-0.5542647,-0.5542647
2020-01-05.out.6,2.0,-1.245351,-0.5645794,-0.5439499,-0.5748941,-0.5542647,-0.5233205,-0.5439499,-0.5542647,-0.5748941,-0.5542647,-0.5233205,-0.5748941,-0.5645794,-0.5645794,-0.5645794,-0.5130058,-0.5645794,-0.5748941,-0.5542647,-0.5748941,-0.5748941,-0.5542647,-0.5439499,-0.5233205,-0.5336352,-0.5336352,-0.5439499,-0.5645794,-0.5645794,-0.5955235,-0.5748941,-0.5542647
2020-01-05.out.7,2.0,-0.5439499,-0.5852088,-0.5439499,-0.5955235,-0.5748941,-0.5439499,-0.5439499,-0.5542647,-0.5336352,-0.5439499,-0.5645794,-0.5439499,-0.5852088,-0.5542647,-0.5645794,-0.5542647,-0.5645794,-0.5439499,-0.5542647,-0.5439499,-0.5439499,-0.5439499,-0.5542647,-0.5233205,-0.5336352,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5645794,-0.5439499,-0.5542647
2020-01-05.out.8,2.0,-0.5645794,-0.5439499,-0.5645794,-0.5336352,-0.5748941,-0.5439499,-0.5645794,-0.5336352,-0.5439499,-0.5645794,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5748941,-0.5645794,-0.5645794,-0.5542647,-0.5748941,-0.5645794,-0.5233205,-0.5645794,-0.5645794,-0.5645794,-0.5542647,-0.5439499,-0.5439499,-0.5336352,-0.5645794,-0.5645794,-0.5233205,-0.5542647
2020-01-05.out.9,2.0,-0.5645794,-0.5645794,-0.5336352,-0.5439499,-0.5542647,-0.5645794,-0.5748941,-0.5542647,-0.5542647,-0.5645794,-0.5542647,-0.5852088,-0.5645794,-0.5439499,-0.5542647,-0.5645794,-0.5645794,-0.5852088,-0.8224474,-0.5748941,-0.5336352,-0.5645794,-0.5645794,-0.5542647,-0.5542647,-0.5852088,-0.5336352,-0.5439499,-0.5130058,-0.5336352,-0.5542647,-0.5336352
2020-01-05.out.10,2.0,-0.5439499,-0.5439499,-0.5439499,-0.5542647,-0.5130058,-0.5233205,-0.5542647,-0.5439499,-0.5542647,-0.5542647,-0.5955235,-0.5542647,-0.5233205,-0.5542647,-0.5542647,-0.502691,-0.5336352,-0.5130058,-0.5130058,-0.5130058,-0.5130058,-0.5336352,-0.5130058,-0.5336352,-0.5130058,-0.4923763,-0.5645794,-0.5336352,-0.7193002,-0.5542647,-0.5233205,-0.5336352
2020-01-05.out.11,2.0,-0.5233205,-0.5130058,-0.5336352,-0.5645794,-0.5130058,-0.5542647,-0.5336352,-0.5542647,-0.8121327,-0.5336352,-0.5542647,-0.5645794,-0.5336352,-0.5336352,-0.5439499,-0.5336352,-0.5439499,-0.5336352,-0.5336352,-0.5542647,-0.5542647,-0.5130058,-0.5336352,-0.5439499,-0.5233205,-0.5542647,-0.5336352,-0.7193002,-0.5233205,-0.5439499,-0.5336352,-0.5542647
2020-01-05.out.12,2.0,-0.5542647,-0.5336352,-0.5336352,-0.5542647,-0.5439499,-0.5645794,-0.5336352,-0.5336352,-0.5233205,-0.5439499,-0.5130058,-0.5439499,-0.5542647,-0.5233205,-0.5439499,-0.5748941,-0.5542647,-0.5439499,-0.5130058,-0.5233205,-0.5336352,-0.502691,-0.5439499,-0.5336352,-0.5336352,-0.5336352,-0.5439499,-0.5130058,-0.5336352,-0.5233205,-0.5439499,-0.5439499
2020-01-05.out.13,2.0,-0.5439499,-0.5336352,-0.502691,-0.5439499,-0.5233205,-0.5233205,-0.7399296,-0.7399296,-0.5233205,-0.5130058,-0.5336352,-0.5542647,-0.5233205,-0.5130058,-0.5336352,-0.5336352,-0.5645794,-0.5130058,-0.5542647,-0.5233205,-0.5439499,-0.5439499,-0.5439499,-0.5130058,-0.5439499,-0.5336352,-0.5439499,-0.502691,-0.5336352,-0.5336352,-0.5336352,-0.5439499
2020-01-05.out.14,2.0,-0.5439499,-0.5336352,-0.5233205,-0.5439499,-0.5439499,-0.5233205,-0.5542647,-0.4923763,-0.5336352,-0.5336352,-0.5336352,-0.502691,-0.5439499,-0.5336352,-0.5542647,-0.5336352,-0.5955235,-0.5336352,-0.5233205,-0.5439499,-0.5336352,-0.5233205,-0.5336352,-0.5336352,-0.5130058,-0.5233205,-0.5336352,-0.5130058,-0.5336352,-0.5233205,-0.5336352,-0.5439499
2020-01-05.out.15,2.0,-0.5233205,-0.5336352,-0.5130058,-0.5336352,-0.5233205,-0.5542647,-0.5439499,-0.5439499,-0.5233205,-0.5645794,-0.5645794,-0.5542647,-0.5542647,-0.5542647,-0.5439499,-0.5748941,-0.5542647,-0.5852088,-0.5336352,-0.5542647,-0.5542647,-0.5439499,-0.5542647,-0.5439499,-0.5748941,-0.5542647,-0.5336352,-0.5645794,-0.5233205,-0.5336352,-0.5439499,-0.5645794
2020-01-05.out.16,2.0,-0.5439499,-0.5336352,-0.5542647,-0.5439499,-0.5542647,-0.5439499,-0.5336352,-0.5439499,-0.5336352,-0.5542647,-0.5336352,-0.5748941,-0.5542647,-0.5336352,-0.5645794,-0.5542647,-0.5439499,-0.5439499,-0.5542647,-0.5542647,-0.5542647,-0.5542647,-0.5336352,-0.5645794,-0.5233205,-0.5852088,-0.5439499,-0.5439499,-0.5439499,-0.5748941,-0.5439499,-0.5439499
2020-01-05.out.17,2.0,-0.5542647,-0.5233205,-0.502691,-0.5542647,-0.502691,-0.5439499,-0.502691,-0.5439499,-0.5542647,-0.5439499,-0.5233205,-0.5336352,-0.5233205,-0.5439499,-0.5233205,-0.5748941,-0.5233205,-0.5336352,-0.5336352,-0.5336352,-0.5336352,-0.5233205,-0.5233205,-0.5439499,-0.502691,-0.5439499,-0.5439499,-0.502691,-0.5130058,-0.5233205,-0.5233205,-0.4820616
2020-01-05.out.18,2.0,-0.5130058,-0.502691,-0.502691,-0.5130058,-0.5336352,-0.5130058,-0.5233205,-0.5233205,-0.5233205,-0.502691,-0.5130058,-0.5130058,-0.4923763,-0.502691,-0.502691,-0.5233205,-0.5336352,-0.4820616,-0.5233205,-0.502691,-0.5439499,-0.5130058,-0.5130058,-0.5130058,-0.502691,-0.4923763,-0.5130058,-0.5130058,-0.502691,-0.502691,-0.502691,-0.502691
2020-01-05.out.19,2.0,-0.4717469,-0.4717469,-0.4923763,-0.430488,-0.4923763,-0.4717469,-0.4614322,-0.4717469,-0.4614322,-0.4717469,-0.4717469,-0.4614322,-0.4511174,-0.4717469,-0.4614322,-0.4511174,-0.4717469,-0.502691,-0.4923763,-0.4717469,-0.5336352,-0.5130058,-0.4717469,-0.4820616,-0.4820616,-0.502691,-0.4923763,-0.4923763,-0.4614322,-0.4923763,-0.4717469,-0.4717469
2020-01-05.out.20,2.0,-0.4820616,-0.502691,-0.430488,-0.502691,-0.4408027,-0.4717469,-0.4820616,-0.4408027,-0.4614322,-0.4717469,-0.4408027,-0.4511174,-0.4614322,-0.430488,-0.4511174,-0.4717469,-0.4408027,-0.4820616,-0.4408027,-0.4511174,-0.4511174,-0.4511174,-0.4614322,-0.4408027,-0.4511174,-0.4511174,-0.4717469,-0.4511174,-0.4511174,-0.430488,-0.4614322,-0.4511174
