,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-09-19.out.0,10.0,-0.9799487,-0.9811341,-0.9735052,-0.9654282,-0.9637465,-0.9563815,-0.9567494,-0.9605379,-0.9618267,-0.9641144,-0.9676408,-0.9659038,-0.9662966,-0.9719796,-0.9764257,-0.9775564,-0.9784523,-0.9770297,-0.9765326,-0.9719782,-0.9696387,-0.9685876,-0.9700329,-0.9744545,-0.9802151,-0.9806352,-0.9834235,-0.9831869,-0.9846056,-0.9856854,-0.9887106,-0.9905791
2020-09-19.out.1,10.0,-0.9899441,-0.9945231,-0.9892876,-0.9867362,-0.9877358,-0.9878959,-0.9885255,-0.9921024,-0.9893131,-0.987685,-0.9852365,-0.9847908,-0.9827629,-0.9843161,-0.9793434,-0.9844208,-0.987839,-0.9929181,-0.9915776,-0.9907885,-0.9920498,-0.9918393,-0.9943921,-0.9957332,-0.9928374,-0.9945745,-0.9987323,-1.0042027,-1.0110685,-1.0108036,-1.0097778,-1.0062543
2020-09-19.out.2,10.0,-1.0079115,-1.0064627,-1.0097,-1.0110408,-1.0132504,-1.007779,-1.0078319,-1.0077257,-1.0098839,-1.0089358,-1.0105135,-1.0122754,-1.0115932,-1.0098825,-1.0077775,-1.0073049,-1.0073049,-1.0068306,-1.007648,-1.0059617,-1.0062258,-1.0081998,-1.0069616,-1.0082775,-1.0079892,-1.0059372,-1.005884,-1.0084896,-1.0068853,-1.007752,-1.0058594,-1.0084633
2020-09-19.out.3,10.0,-1.0047019,-1.0008066,-1.000046,-1.0036228,-1.0033064,-1.0060164,-1.0050435,-1.0047005,-1.0056755,-1.0051482,-1.0051482,-1.0049906,-1.0037805,-1.0044917,-1.0028587,-1.0011745,-1.0022021,-1.0003624,-0.9940733,-0.9952033,-0.9948369,-0.9941274,-0.9943377,-0.9937855,-0.9932053,-0.9939165,-0.9927333,-0.9924162,-0.9921545,-0.989497,-0.9895762,-0.9930754
2020-09-19.out.4,10.0,-0.990155,-0.9842883,-0.9853427,-0.9851836,-0.9819191,-0.9754495,-0.978607,-0.9817366,-0.9831059,-0.9839464,-0.9857106,-0.9887357,-0.9849464,-0.9747645,-0.9721634,-0.9729237,-0.9742665,-0.9773979,-0.9800286,-0.9785286,-0.9756365,-0.9767136,-0.9761883,-0.9609532,-0.9578506,-0.9552739,-0.963218,-0.966322,-0.9667698,-0.9654268,-0.9672703,-0.9688485
2020-09-19.out.5,10.0,-0.9673495,-0.9667991,-0.9626658,-0.9641414,-0.9670339,-0.968639,-0.9651673,-0.9645093,-0.9644031,-0.9668254,-0.9699551,-0.9702453,-0.9638512,-0.9636918,-0.9625084,-0.9648772,-0.9648243,-0.9635614,-0.963457,-0.9631928,-0.9581946,-0.9507754,-0.9525391,-0.9543812,-0.9548532,-0.9573797,-0.9586944,-0.9585126,-0.9602215,-0.9608266,-0.9618512,-0.9615631
2020-09-19.out.6,10.0,-0.9618512,-0.9592733,-0.9584327,-0.9564596,-0.9545663,-0.9542758,-0.954881,-0.9554084,-0.9553306,-0.9534093,-0.9548032,-0.9555391,-0.9528819,-0.9561712,-0.9566705,-0.9495384,-0.9492761,-0.9349118,-0.9374662,-0.9412786,-0.9401993,-0.9467003,-0.941649,-0.9429652,-0.9372269,-0.9380705,-0.9401499,-0.9393323,-0.94007,-0.9371236,-0.938334,-0.9394648
2020-09-19.out.7,10.0,-0.9358873,-0.9262573,-0.9276517,-0.9330713,-0.9317035,-0.9293093,-0.9263629,-0.9301508,-0.9353625,-0.9374664,-0.9394944,-0.9373094,-0.9374664,-0.933441,-0.9313086,-0.9298628,-0.9298364,-0.9311261,-0.93139,-0.9330454,-0.9320993,-0.9309684,-0.9307844,-0.9251809,-0.9264439,-0.9276789,-0.9284432,-0.925681,-0.9247856,-0.9246276,-0.9218658,-0.9203382
2020-09-19.out.8,10.0,-0.9139712,-0.9078658,-0.9133686,-0.9111589,-0.9118171,-0.9121829,-0.9102635,-0.9098685,-0.9060531,-0.9082649,-0.9091319,-0.9090257,-0.9093688,-0.9072895,-0.9083974,-0.9050792,-0.9029487,-0.9052646,-0.9032652,-0.9037125,-0.9023712,-0.9022913,-0.8967384,-0.8927125,-0.8887373,-0.8835282,-0.8821621,-0.8834771,-0.8900038,-0.8951888,-0.8911081,-0.8897154
2020-09-19.out.9,10.0,-0.8889261,-0.8885027,-0.8864254,-0.8867934,-0.8886636,-0.8841101,-0.8864262,-0.8873995,-0.8876634,-0.8887166,-0.8870851,-0.8919,-0.8908208,-0.8893734,-0.8884533,-0.8889254,-0.8869522,-0.8843471,-0.8829806,-0.876399,-0.8666347,-0.8631898,-0.8705333,-0.8647181,-0.8652435,-0.8707976,-0.870902,-0.8692175,-0.8668744,-0.869269,-0.8664285,-0.8665601
2020-09-19.out.10,10.0,-0.8663252,-0.8646645,-0.8615604,-0.8609551,-0.8611391,-0.8635335,-0.8640855,-0.8578229,-0.8551645,-0.8551657,-0.8549014,-0.8552979,-0.8563754,-0.8522694,-0.8539295,-0.8552979,-0.8563775,-0.8535863,-0.8441928,-0.8427459,-0.8300867,-0.8341148,-0.8359046,-0.8388515,-0.8402185,-0.8412467,-0.840588,-0.8393261,-0.8356921,-0.8186641,-0.8176914,-0.824299
2020-09-19.out.11,10.0,-0.825481,-0.823246,-0.8255065,-0.8292466,-0.8351145,-0.8347998,-0.8352208,-0.8322191,-0.8228749,-0.8330614,-0.8434845,-0.8469561,-0.8450629,-0.8440873,-0.8442735,-0.8462711,-0.8482993,-0.8458537,-0.8441158,-0.8441158,-0.8442199,-0.8419295,-0.8427455,-0.8414573,-0.8436944,-0.8372731,-0.8362442,-0.8374831,-0.8379044,-0.8374564,-0.8368795,-0.8347202
2020-09-19.out.12,10.0,-0.8319303,-0.8288007,-0.8280077,-0.8319303,-0.8340633,-0.8360102,-0.8353785,-0.8346424,-0.8336683,-0.8339571,-0.8330099,-0.8328788,-0.8314045,-0.8271931,-0.8260086,-0.8275878,-0.8304304,-0.8293528,-0.8289293,-0.8288007,-0.8286412,-0.8310109,-0.8303259,-0.8310372,-0.8306936,-0.8311434,-0.831483,-0.830193,-0.830193,-0.8276425,-0.8272475,-0.8266155
2020-09-19.out.13,10.0,-0.8263781,-0.8260634,-0.8229035,-0.8187457,-0.8193774,-0.8188782,-0.8193273,-0.8172478,-0.8182991,-0.8186672,-0.8180103,-0.8135358,-0.8142453,-0.8152735,-0.8154576,-0.8126664,-0.809613,-0.8083755,-0.8078234,-0.8073772,-0.8101421,-0.8106409,-0.8090091,-0.8095875,-0.8060349,-0.8028237,-0.8043245,-0.8055105,-0.8056679,-0.8066944,-0.8014551,-0.7949797
2020-09-19.out.14,10.0,-0.7938214,-0.7928756,-0.7917959,-0.7910064,-0.7914014,-0.7956659,-0.7949542,-0.7974534,-0.7971916,-0.7959562,-0.793534,-0.7924806,-0.7909549,-0.7952701,-0.7934278,-0.7984305,-0.8021413,-0.802299,-0.7993233,-0.7978222,-0.8021398,-0.8075638,-0.8070877,-0.8052717,-0.8079304,-0.8070099,-0.8048507,-0.8069299,-0.806192,-0.8026656,-0.8017969,-0.8038502
2020-09-19.out.15,10.0,-0.8058772,-0.8068244,-0.8089046,-0.8091931,-0.8102728,-0.8085078,-0.8108513,-0.8110108,-0.8102991,-0.8029545,-0.8030877,-0.8027441,-0.8022982,-0.801744,-0.8046663,-0.8031933,-0.8023505,-0.8023508,-0.8016392,-0.8010337,-0.8029829,-0.8015081,-0.8034555,-0.807141,-0.8080612,-0.8071925,-0.8096937,-0.8076923,-0.8113248,-0.8158523,-0.8150895,-0.8137209
