,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-09-21.out.0,10.0,-1.2334235,-1.2530681,-1.2656498,-1.2447608,-1.2336658,-1.242046,-1.2351671,-1.2347795,-1.240782,-1.2389642,-1.2337679,-1.2342236,-1.2801596,-1.2677901,-1.2815778,-1.272443,-1.2649215,-1.2595461,-1.2541149,-1.2457538,-1.2451384,-1.2465339,-1.2531884,-1.2600911,-1.2628872,-1.2566206,-1.2481537,-1.2477956,-1.2499158,-1.2621885,-1.273008,-1.2725133
2020-09-21.out.1,10.0,-1.2630704,-1.268772,-1.2642435,-1.2577248,-1.2545741,-1.2534514,-1.248022,-1.2497265,-1.2753299,-1.2757335,-1.2722093,-1.2640747,-1.2564978,-1.2522209,-1.2795729,-1.2690648,-1.2762763,-1.2720034,-1.2575154,-1.2643656,-1.268094,-1.2792507,-1.2723018,-1.2661986,-1.2699989,-1.2590438,-1.2729615,-1.2726487,-1.2642901,-1.2634301,-1.2615029,-1.2515258
2020-09-21.out.2,10.0,-1.2634485,-1.265661,-1.2579452,-1.2873473,-1.2758358,-1.2617009,-1.2710514,-1.2796411,-1.2739158,-1.2795671,-1.281046,-1.2880406,-1.2756892,-1.2614879,-1.2600017,-1.2999145,-1.3091471,-1.294064,-1.2905716,-1.283197,-1.2818187,-1.3028056,-1.307539,-1.2978922,-1.2948515,-1.2877738,-1.3010507,-1.3249837,-1.3497035,-1.3302046,-1.3211455,-1.371874
2020-09-21.out.3,10.0,-1.3568829,-1.3298313,-1.3203789,-1.3209329,-1.3141947,-1.3423592,-1.342319,-1.3439419,-1.3381618,-1.3326546,-1.3416262,-1.3707591,-1.3515356,-1.3626536,-1.3459389,-1.3392866,-1.3376454,-1.3805918,-1.378899,-1.3559726,-1.3586176,-1.3667234,-1.3639246,-1.363643,-1.35761,-1.3526914,-1.3524672,-1.3531637,-1.3575522,-1.3642878,-1.3671201,-1.3803029
2020-09-21.out.4,10.0,-1.3834146,-1.3740571,-1.3628691,-1.3498222,-1.3462729,-1.3548221,-1.3818735,-1.3668737,-1.3663643,-1.3743056,-1.3582697,-1.3503279,-1.3441947,-1.3492243,-1.3463784,-1.3703858,-1.3656978,-1.3763267,-1.3832655,-1.3874367,-1.377796,-1.3741005,-1.4204691,-1.4331763,-1.4218097,-1.3991973,-1.3776795,-1.3673284,-1.3676764,-1.4274676,-1.4267513,-1.4368945
2020-09-21.out.5,10.0,-1.4097351,-1.3763383,-1.3712368,-1.3647719,-1.3617638,-1.3467528,-1.3483887,-1.3599132,-1.3337291,-1.303387,-1.2995076,-1.3096091,-1.3690925,-1.4065982,-1.4200926,-1.3535664,-1.3607169,-1.3546426,-1.361906,-1.327058,-1.3091921,-1.2864314,-1.2790591,-1.3096534,-1.3646453,-1.3201491,-1.3063558,-1.3491319,-1.3475283,-1.322989,-1.2900486,-1.2751293
2020-09-21.out.6,10.0,-1.2724057,-1.271429,-1.2873885,-1.2825507,-1.321195,-1.3260971,-1.2936824,-1.2784496,-1.2712738,-1.2717722,-1.2773642,-1.3134546,-1.3078728,-1.2971454,-1.2863545,-1.2790873,-1.2880796,-1.2813722,-1.3070889,-1.3711177,-1.3398635,-1.3350104,-1.3829888,-1.3715027,-1.3544252,-1.3282155,-1.3019183,-1.3255341,-1.3515322,-1.4038628,-1.3864272,-1.3843954
2020-09-21.out.7,10.0,-1.3700288,-1.3614337,-1.342262,-1.3459933,-1.3617238,-1.3847462,-1.4146994,-1.4236362,-1.4083099,-1.4149169,-1.4054433,-1.3949038,-1.3813693,-1.3746805,-1.4176584,-1.425102,-1.4140754,-1.3958284,-1.3948691,-1.4035646,-1.3889213,-1.3857854,-1.3838513,-1.3867521,-1.3790094,-1.3960811,-1.3957205,-1.3965931,-1.3880504,-1.4168827,-1.4056449,-1.4140243
2020-09-21.out.8,10.0,-1.4398161,-1.4311503,-1.4350156,-1.4266853,-1.4186362,-1.4132076,-1.4288242,-1.4265758,-1.4239202,-1.4226778,-1.436434,-1.4333874,-1.4355041,-1.4625829,-1.4683245,-1.465109,-1.4744121,-1.4705646,-1.4628226,-1.4373368,-1.4375699,-1.4468203,-1.4372145,-1.4374903,-1.4380202,-1.4616508,-1.4541202,-1.4498192,-1.4534895,-1.4574841,-1.4635339,-1.4893662
2020-09-21.out.9,10.0,-1.4854928,-1.575448,-1.5727097,-1.5643416,-1.570318,-1.5549568,-1.5258513,-1.5131361,-1.499924,-1.4806654,-1.4774985,-1.5168936,-1.595368,-1.5779501,-1.5547281,-1.5445337,-1.5614891,-1.5682281,-1.5678439,-1.5800958,-1.5677066,-1.5878518,-1.589224,-1.5615577,-1.5760406,-1.6040765,-1.5913142,-1.6028979,-1.579292,-1.5536945,-1.5526814,-1.5445356
2020-09-21.out.10,10.0,-1.6640208,-1.6189825,-1.5903362,-1.5825263,-1.6150116,-1.6309567,-1.6233169,-1.6170453,-1.6133014,-1.5862091,-1.5814423,-1.5959328,-1.637353,-1.6494357,-1.6292682,-1.6234088,-1.6355573,-1.6380763,-1.6433234,-1.6424008,-1.6629118,-1.6464539,-1.6280817,-1.6302499,-1.6361438,-1.6377174,-1.6429124,-1.6493137,-1.6674364,-1.6828631,-1.6637587,-1.6637286
2020-09-21.out.11,10.0,-1.6899857,-1.6938379,-1.6897962,-1.6960221,-1.7075584,-1.7053915,-1.6791954,-1.6723308,-1.6839747,-1.6841827,-1.6944864,-1.7043748,-1.7063704,-1.7176993,-1.7429472,-1.7329689,-1.7184924,-1.7038521,-1.7263749,-1.7266312,-1.7357701,-1.7454297,-1.758491,-1.7712436,-1.7632856,-1.7503206,-1.7441246,-1.7546908,-1.7659994,-1.7847108,-1.7887161,-1.774765
2020-09-21.out.12,10.0,-1.7738306,-1.7988246,-1.7900246,-1.8418826,-1.8085372,-1.829673,-1.8534746,-1.8469525,-1.8437927,-1.8287969,-1.8348805,-1.8477577,-1.8676928,-1.8571685,-1.8414801,-1.8585727,-1.8602129,-1.8497242,-1.8358569,-1.8248206,-1.8187727,-1.8130982,-1.8072342,-1.8050554,-1.8148768,-1.8344222,-1.8806652,-1.8822404,-1.9090918,-1.916746,-1.9223272,-1.9259103
2020-09-21.out.13,10.0,-1.9314117,-1.9199214,-1.9034409,-1.898608,-1.8907448,-1.8812472,-1.873516,-1.8732944,-1.8816474,-1.8894357,-1.8931737,-1.8888818,-1.8862922,-1.8819706,-1.8765854,-1.879717,-1.8792127,-1.8804977,-1.8780385,-1.8757502,-1.8838156,-1.8877218,-1.8885078,-1.8820081,-1.877819,-1.8894112,-1.9212459,-1.9327446,-1.933098,-1.9203313,-1.90819,-1.8911115
2020-09-21.out.14,10.0,-1.8860964,-1.8895808,-1.895356,-1.8907255,-1.8865639,-1.8684241,-1.8656715,-1.8541501,-1.8572429,-1.8565141,-1.8481719,-1.849532,-1.8476926,-1.8324267,-1.8446423,-1.8362584,-1.8388355,-1.8361343,-1.8253535,-1.8196541,-1.8111174,-1.8162394,-1.8152373,-1.8129829,-1.8090783,-1.8333937,-1.8298524,-1.8400132,-1.8382063,-1.8311827,-1.8284146,-1.8856156
