,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-07-11.out.0,3.0,0.8378949,0.8017379,0.790602,0.8636616,0.8477237,0.8616575,0.8710864,0.8323848,0.8802034,0.9066671,0.8891873,0.8886624,0.9291755,0.9213373,0.9410474,0.941965,0.9455142,0.9350289,0.9343023,0.9736455,0.9802391,0.971368,0.9456187,0.9511203,0.9468877,0.9668068,0.9520494,0.9784463,0.9189164,0.9256907,0.9409877,0.9573721
2020-07-11.out.1,3.0,0.9693599,0.9372801,0.9836511,0.9791564,0.9745428,0.9768657,0.9685856,0.9679663,0.9682297,0.9328112,0.9504493,0.9987286,0.9905144,0.9938065,0.9642847,0.9368106,0.9711659,0.9751401,0.9963233,1.0085113,1.0105037,0.999681,1.0026251,1.0256399,1.0221082,1.0141426,1.0004317,0.9852666,0.990357,0.9941585,0.9784519,1.0160711
2020-07-11.out.2,3.0,0.99376,1.0042329,0.9966751,0.9788863,0.9931938,1.0060219,1.0053855,1.0010877,0.9813904,0.9662861,0.9587609,0.9712336,0.9651859,0.9449123,0.9585638,0.9812249,0.9594123,0.9613419,1.0074727,0.9847051,0.9659317,0.9607183,0.9646554,0.9594535,0.9370859,0.9444507,0.9527183,0.9475826,0.9735704,0.9705214,0.9752806,0.965485
2020-07-11.out.3,3.0,0.9748695,0.9718105,0.9767249,0.9709074,0.9636659,0.967989,0.9681943,0.9647782,0.9608,0.9662071,0.9884419,0.9832189,0.9113935,0.9379464,0.9446682,0.9396359,0.9707826,0.9530972,0.9901128,0.9708921,0.9513248,0.9474861,0.9955442,1.0079093,0.9775714,1.0077051,0.9928901,0.9831844,0.9689097,0.9807788,0.9923683,0.9941501
2020-07-11.out.4,3.0,0.9942156,0.9704667,1.0301162,1.0232606,1.0195,1.0074185,1.0137373,1.0109094,0.9746994,0.9862392,0.9727981,0.9861035,0.981526,0.9860873,0.9704945,0.9735366,0.9760819,0.9762175,0.9941865,0.9766198,0.9805939,0.9543169,0.9569331,0.9584153,0.9917431,1.0110908,0.9943786,0.9865211,1.0128323,1.0295491,1.0161303,0.9795889
2020-07-11.out.5,3.0,0.9796294,0.9986612,1.0100983,1.0137805,0.9980659,1.0008211,0.9984973,1.0060268,0.989437,1.0338878,1.0083053,0.994491,1.0286584,1.0187127,0.9818756,0.9613317,0.9933125,0.9473058,0.9940338,0.9621634,0.9686571,0.9906612,0.9834201,0.9715561,0.950778,0.941233,0.9744301,0.9815979,1.0107166,0.9842999,0.9459175,0.9727176
2020-07-11.out.6,3.0,0.9711247,1.0039252,0.9805591,0.9418318,0.9887204,1.0088163,0.9650705,0.9840494,0.9725092,0.9743032,0.9967718,1.0003719,1.0103436,1.0060209,0.9932252,0.9864556,1.0127871,1.0083296,1.0217996,1.0214417,1.0049032,1.0303312,1.0140134,1.0345958,1.0411515,1.0383313,1.039949,1.0486435,1.0525638,1.0437605,1.039811,1.017249
2020-07-11.out.7,3.0,1.0250327,1.0524299,1.047693,1.0560014,1.0574091,1.0537893,1.0564699,1.0781807,1.0617042,1.0844164,1.0902377,1.0601292,1.0708104,1.0882148,1.0832399,1.0863629,1.0634908,1.0755432,1.0874144,1.0778296,1.0727891,1.0620424,1.059727,1.0639962,1.0749972,1.0638444,1.0479947,1.0601292,1.0535734,1.0802145,1.0531712,1.0670055
2020-07-11.out.8,3.0,1.0573298,1.039107,1.0446143,1.0598685,1.0419505,1.0617115,1.0545452,1.0605712,1.0460316,1.0655673,1.0637081,1.0732277,1.0518775,1.0580472,1.0487865,1.0469184,1.0318276,1.0383013,1.0336256,1.0415442,1.0282972,1.0390525,1.0350416,1.0557721,1.0364872,1.0489828,1.0701813,1.0456786,1.0354073,1.0300952,1.0378539,1.0257353
2020-07-11.out.9,3.0,1.0494836,1.0252837,1.038601,1.034775,1.0535632,1.013177,1.0564368,1.043691,1.0583622,1.029685,1.0572512,1.0469845,1.0384654,1.0101929,1.0599751,1.0476317,1.023444,1.0372128,1.0224667,1.0547164,1.0382595,1.0181978,1.0213052,1.0417648,1.0435174,1.0370028,1.0352501,1.0382594,1.0463257,1.0333044,1.0368226,1.0214739
2020-07-11.out.10,3.0,1.0275657,1.0327301,1.0419538,1.0497121,1.0345482,1.0602334,1.0527094,1.0379767,1.0537239,1.0502429,1.05138,1.0516635,1.0439792,1.040403,1.0603087,1.0539379,1.0725905,1.0600914,1.0565078,1.063679,1.0477559,1.0576247,1.0480637,1.0521609,1.0588435,1.0646684,1.0555805,1.0489632,1.0514428,1.0550346,1.0513112,1.0524113
2020-07-11.out.11,3.0,1.0497347,1.0530146,1.0541478,1.0550589,1.0480765,1.0444516,1.0533184,1.045962,1.0375629,1.0506174,1.0376284,1.0382399,1.0419343,1.0472997,1.0452919,1.0393272,1.039832,1.0254269,1.0293474,1.0440683,1.0469129,1.0422211,1.0354722,1.019524,1.0293683,1.0326767,1.022734,1.0157628,1.0048303,0.9867255,0.9902851,0.9977487
2020-07-11.out.12,3.0,1.0143711,1.0120682,1.0036432,0.9765555,0.9681062,0.9755538,0.9621367,0.9571236,0.9612204,0.970782,0.9347675,0.930148,0.9162577,0.9303776,0.9319011,0.9413031,0.9569047,0.950319,0.9550607,0.9573921,0.9553435,0.9605779,0.9367653,0.9355828,0.9338669,0.926583,0.9185228,0.9139246,0.910578,0.9101507,0.9135089,0.9084261
