,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-06-30.out.0,2.0,0.0815927,0.0700843,0.0662324,0.0699785,0.0738383,0.0794939,0.0837136,0.0934823,0.1040806,0.1002713,0.1064723,0.1097993,0.1053506,0.094731,0.0842473,0.0843103,0.0995057,0.106316,0.1127703,0.1026969,0.1125801,0.1169143,0.1281859,0.1425304,0.1506525,0.1712107,0.1669269,0.1520575,0.1227087,0.1157287,0.1146702,0.0761495
2020-06-30.out.1,2.0,0.0715611,0.092056,0.0773982,0.0725178,0.0543815,0.0511942,0.0668078,0.0669862,0.0624105,0.0636679,0.0513718,0.0728399,0.0352838,0.0391562,0.0435543,0.0524129,0.0428218,0.0407096,0.0454629,0.0554139,0.0590835,0.0574456,0.0582247,0.0666729,0.0717435,0.0901252,0.0810891,0.068789,0.0800606,0.0863887,0.0674598,0.0807844
2020-06-30.out.2,2.0,0.0692295,0.0870572,0.1188781,0.1229077,0.1246173,0.1390889,0.1493826,0.1454675,0.1102602,0.1050159,0.0975371,0.0969995,0.0932708,0.0784859,0.0962126,0.1119407,0.1128547,0.0968181,0.0968724,0.1176081,0.102172,0.0940285,0.0986121,0.1252567,0.1376287,0.1526669,0.1570564,0.1249772,0.1281306,0.140422,0.138856,0.1259592
2020-06-30.out.3,2.0,0.152794,0.1577763,0.1633165,0.1319108,0.1177313,0.1301584,0.1487314,0.1458992,0.1334215,0.1542716,0.1664447,0.1712019,0.1738731,0.1140491,0.1145187,0.1173034,0.1180359,0.1306407,0.1451841,0.1138919,0.0917727,0.1130623,0.0915437,0.0910062,0.0880478,0.1056679,0.0962631,0.0930001,0.065035,0.0389999,0.0367654,0.0214304
2020-06-30.out.4,2.0,0.0199828,0.0360921,0.0263778,0.049831,0.0489257,0.0314959,0.0310127,0.0597229,0.0176969,0.004737,0.0160173,0.0099308,0.0081272,-0.0059164,-0.001883,0.0073994,0.023009,0.026793,0.0222095,0.0345726,0.0214304,0.0327524,0.0443413,0.0312456,-0.0014086,-0.0065937,0.0208337,0.0404262,0.0496913,0.064874,0.0664953,0.0529252
2020-06-30.out.5,2.0,0.0461149,0.0265311,0.0236484,0.0163724,-0.02407,-0.0765666,-0.034834,-0.0518358,-0.0568898,-0.0785818,-0.0561447,-0.0622398,-0.0745397,-0.0718221,-0.0627774,-0.0586121,-0.0673522,-0.0704977,-0.063865,-0.0681991,-0.0796482,-0.0841094,-0.0774263,-0.0846042,-0.0691044,-0.0423379,-0.0509597,-0.045597,-0.0581298,-0.0573003,-0.0342159,-0.0277064
2020-06-30.out.6,2.0,-0.0393457,-0.0269273,-0.0146866,-0.0138444,-0.0140346,-0.0132476,-0.0140346,-0.0138657,-0.018686,-0.0258009,-0.0244765,-0.0102379,-0.0095188,0.0080088,0.0055792,0.0227044,0.0318637,0.0363162,0.0448157,0.0483708,0.0555663,0.0778718,0.0500173,0.0352412,0.0322828,0.0088936,0.0137227,0.0304247,0.0331968,0.0112553,0.0285493,0.0389786
2020-06-30.out.7,2.0,0.0145057,0.0069716,0.0108448,-0.0030173,-0.0063229,-0.0175518,-0.0314138,-0.0401452,-0.0301438,-0.0402044,-0.0358111,-0.0407088,-0.0646859,-0.0766093,-0.0702095,-0.0389857,5.1e-06,-0.0066907,-0.0286962,-0.0154909,-0.0274222,-0.0307279,-0.0647285,-0.0587605,-0.0587605,-0.0365223,-0.0165533,-0.021099,-0.0116429,0.0054939,-0.0262919,-0.0459988
2020-06-30.out.8,2.0,-0.0274901,-0.0149486,-0.0021246,0.0216846,0.0155894,0.0030605,-0.0095947,-0.0108133,-0.0519163,-0.0230929,-0.0105,0.0197625,0.0221668,0.0002166,0.0155341,-0.0017685,-0.0020732,0.0023328,-0.0009303,0.0078012,0.0135829,0.0070734,0.0246769,0.0137818,0.0117889,0.0215701,-0.0236508,-0.015389,-0.0084012,-0.019012,-0.0491482,-0.0529322
2020-06-30.out.9,2.0,-0.0588828,-0.0717202,-0.086924,-0.0757584,-0.0934714,-0.0815188,-0.0976279,-0.0979287,-0.1118411,-0.115202,-0.1448587,-0.1538489,-0.1505899,-0.1507675,-0.144783,-0.1375537,-0.1565452,-0.1498496,-0.1602739,-0.1418751,-0.1755833,-0.1665339,-0.1485077,-0.1665378,-0.1634612,-0.1634107,-0.1534007,-0.1437419,-0.1381504,-0.1326102,-0.1309851,-0.0983818
