,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-03-27.out.0,0.0,-0.0823731,-0.0882579,-0.0862744,-0.0804225,-0.0823257,-0.0842703,-0.0863072,-0.0843566,-0.0901757,-0.0804225,-0.0823999,-0.0863011,-0.0863011,-0.0902887,-0.0863814,-0.0863072,-0.0960543,-0.0941572,-0.0962415,-0.0961345,-0.0922333,-0.096188,-0.1081326,-0.1159023,-0.112001,-0.1198303,-0.1277933,-0.1277666,-0.1337316,-0.1336513,-0.1438203,-0.1534725
2020-03-27.out.1,0.0,-0.1514952,-0.1397111,-0.1357563,-0.1475671,-0.1318551,-0.1220751,-0.1318283,-0.1318551,-0.1199969,-0.125715,-0.1119536,-0.1061491,-0.1139516,-0.1139516,-0.1118734,-0.0962683,-0.104038,-0.1020399,-0.1002024,-0.0925542,-0.0986201,-0.1201245,-0.1258962,-0.1160956,-0.1256822,-0.1199579,-0.1080523,-0.0962683,-0.1079721,-0.096188,-0.1040441,-0.1001696
2020-03-27.out.2,0.0,-0.1059412,-0.1021202,-0.1040708,-0.0963218,-0.0983466,-0.0924144,-0.0943176,-0.0962354,-0.0943176,-0.0942848,-0.0982189,-0.0962415,-0.0983466,-0.0982724,-0.1062293,-0.1120812,-0.1160628,-0.1160895,-0.119964,-0.1238981,-0.1219414,-0.117966,-0.1159825,-0.1082128,-0.1199908,-0.1120338,-0.1179332,-0.1140319,-0.1218612,-0.1180134,-0.1160834,-0.1257357
2020-03-27.out.3,0.0,-0.1198303,-0.114106,-0.1199908,-0.1278468,-0.1337255,-0.1239723,-0.1297974,-0.1376328,-0.1317481,-0.1258098,-0.1258427,-0.123892,-0.1277605,-0.1276863,-0.1258427,-0.1238653,-0.1238653,-0.1181204,-0.1199969,-0.1160628,-0.1219949,-0.1219414,-0.1160895,-0.1206716,-0.1219414,-0.1278529,-0.1259229,-0.1219949,-0.1238653,-0.1258427,-0.1259764,-0.1259229
2020-03-27.out.4,0.0,-0.1258962,-0.1297974,-0.123892,-0.1258159,-0.1180134,-0.1258159,-0.1200443,-0.120071,-0.1318551,-0.1378079,-0.1436926,-0.1477422,-0.1595056,-0.1654645,-0.178226,-0.2285,-0.2461833,-0.2344321,-0.2125204,-0.1946973,-0.1849441,-0.17316,-0.1556372,-0.153633,-0.1555508,-0.1516228,-0.1536063,-0.1478346,-0.1575817,-0.1555508,-0.1574747,-0.1633266
2020-03-27.out.5,0.0,-0.1555837,-0.1496989,-0.1476741,-0.1417894,-0.1535734,-0.1536002,-0.1477483,-0.1536537,-0.1536537,-0.1557113,-0.1556043,-0.1496722,-0.1496722,-0.1477544,-0.1517833,-0.1556311,-0.1555241,-0.1438203,-0.1496722,-0.1476741,-0.1496248,-0.1515426,-0.1556906,-0.1556372,-0.1555837,-0.1575343,-0.1537668,-0.1536865,-0.1575549,-0.1634336,-0.1557915,-0.1538409
2020-03-27.out.6,0.0,-0.1595858,-0.1537072,-0.1575817,-0.1536063,-0.1536804,-0.1654316,-0.1634397,-0.1556846,-0.1655921,-0.1596928,-0.1692855,-0.1595858,-0.165411,-0.1674151,-0.1654645,-0.1694995,-0.1673884,-0.1673884,-0.1576291,-0.165411,-0.1595858,-0.1654645,-0.1635612,-0.1579501,-0.1637217,-0.1734275,-0.1773288,-0.1753781,-0.1754523,-0.1733947,-0.1694131,-0.1713699
2020-03-27.out.7,0.0,-0.1694131,-0.1635941,-0.1635941,-0.1655921,-0.155738,-0.1616106,-0.1654377,-0.1674212,-0.1557915,-0.161483,-0.1615632,-0.1575817,-0.161483,-0.1536804,-0.1556043,-0.1576352,-0.1575817,-0.1576619,-0.1517833,-0.1556311,-0.1633266,-0.1556311,-0.1557113,-0.1635612,-0.1577154,-0.1616702,-0.1635612,-0.1675488,-0.1694131,-0.1694727,-0.1674954,-0.1694521
2020-03-27.out.8,0.0,-0.1694934,-0.1714769,-0.1695736,-0.1792794,-0.1715304,-0.1812568,-0.1773288,-0.1754584,-0.1754255,-0.1773555,-0.1774029,-0.1773288,-0.1831807,-0.1832342,-0.1813577,-0.1834688,-0.1892137,-0.1853392,-0.1873433,-0.1853124,-0.1911109,-0.1989997,-0.1912713,-0.1912446,-0.1892405,-0.1970698,-0.1951459,-0.1912713,-0.1932694,-0.193222,-0.1912713,-0.1913516
2020-03-27.out.9,0.0,-0.1970965,-0.1912713,-0.187257,-0.1971706,-0.1990739,-0.1932961,-0.1912713,-0.1953063,-0.1972035,-0.1972509,-0.2109114,-0.2090678,-0.2130225,-0.2188745,-0.2111522,-0.2148929,-0.2130225,-0.2129958,-0.2089875,-0.2090349,-0.2089608,-0.2070102,-0.2128888,-0.2089608,-0.2089608,-0.2049793,-0.2030554,-0.2031356,-0.2030554,-0.205006,-0.2050863,-0.2050863
2020-03-27.out.10,0.0,-0.205006,-0.2011048,-0.2051337,-0.2011048,-0.2031356,-0.2090678,-0.2012652,-0.2051665,-0.2130225,-0.2013126,-0.2091954,-0.2131028,-0.2149197,-0.2149999,-0.2208992,-0.2189012,-0.2169445,-0.2189012,-0.2170782,-0.2152017,-0.2248066,-0.2267779,-0.2229836,-0.220926,-0.224961,-0.2210269,-0.2190227,-0.226784,-0.2190288,-0.2287285,-0.2189486,-0.2229301
2020-03-27.out.11,0.0,-0.226784,-0.220926,-0.2287285,-0.2267779,-0.2288294,-0.220926,-0.2306853,-0.2248807,-0.2288623,-0.2268849,-0.2345865,-0.2268788,-0.2249342,-0.2269116,-0.224961,-0.2288355,-0.2288623,-0.2289425,-0.2249342,-0.2289097,-0.2289425,-0.2269651,-0.2268788,-0.2268849,-0.228782,-0.2288294,-0.2269055,-0.2308664,-0.2270721,-0.2308129,-0.2288355,-0.2326833
2020-03-27.out.12,0.0,-0.228782,-0.2248807,-0.2268849,-0.2248807,-0.2326626,-0.2211071,-0.2270454,-0.228782,-0.2288355,-0.2308396,-0.2288562,-0.2327368,-0.2327635,-0.2289097,-0.2288623,-0.232817,-0.2308931,-0.2309466,-0.2328438,-0.232817,-0.2308931,-0.2328109,-0.2347616,-0.232817,-0.2308664,-0.2425641,-0.2465456,-0.2464982,-0.2386154,-0.2347081,-0.2365846,-0.2346813
2020-03-27.out.13,0.0,-0.2269384,-0.2348151,-0.2367924,-0.2367122,-0.2347142,-0.2308603,-0.2367183,-0.2347142,-0.2367122,-0.232924,-0.236745,-0.2388294,-0.25056,-0.2524036,-0.2506074,-0.2467122,-0.2465456,-0.2386896,-0.2464982,-0.2466052,-0.2406196,-0.2426443,-0.2465785,-0.2544284,-0.2505539,-0.2603131,-0.2641074,-0.2524304,-0.2484756,-0.2504797,-0.2523501,-0.2465043
2020-03-27.out.14,0.0,-0.2386628,-0.2386957,-0.2406196,-0.2425702,-0.2425969,-0.2406196,-0.2465785,-0.2425702,-0.2407472,-0.2486567,-0.2467863,-0.2446752,-0.2427246,-0.2428583,-0.2388562,-0.2446546,-0.2467389,-0.2428316,-0.2486896,-0.2565456,-0.2524839,-0.2524304,-0.2426443,-0.2446813,-0.2486093,-0.2525106,-0.2544406,-0.246632,-0.2544612,-0.2603934,-0.2564593,-0.2545147
2020-03-27.out.15,0.0,-0.2603131,-0.2584902,-0.2624778,-0.2626054,-0.2626054,-0.264449,-0.2703544,-0.2683503,-0.2722248,-0.2762064,-0.2762064,-0.2724327,-0.2762598,-0.2762538,-0.2801611,-0.2782044,-0.2820583,-0.286013,-0.2821118,-0.2801611,-0.2821057,-0.2801879,-0.2841365,-0.2840685,-0.28612,-0.2802414,-0.2763607,-0.2821118,-0.2820644,-0.2802475,-0.2783381,-0.2802681
2020-03-27.out.16,0.0,-0.288118,-0.2879904,-0.2783114,-0.2821592,-0.2821652,-0.2840891,-0.280155,-0.2801879,-0.2821178,-0.2783114,-0.2821385,-0.2802353,-0.2841159,-0.2821859,-0.28612,-0.2899471,-0.282192,-0.2840563,-0.2840089,-0.2741816,-0.2703277,-0.2741281,-0.2762064,-0.2762064,-0.2802414,-0.2743834,-0.278157,-0.2801879,-0.2703544,-0.2820109,-0.276334,-0.2782044
2020-03-27.out.17,0.0,-0.276334,-0.2782372,-0.2762064,-0.274336,-0.274336,-0.2743031,-0.2783175,-0.2763875,-0.2822929,-0.2938958,-0.2900213,-0.2920996,-0.2960872,-0.2978177,-0.2959206,-0.2998547,-0.2978773,-0.2919658,-0.2960069,-0.2920522,-0.2999021,-0.2979308,-0.2979247,-0.2979576,-0.3057273,-0.2998219,-0.2941304,-0.2979843,-0.2979576,-0.2941037,-0.2980317,-0.2979041
2020-03-27.out.18,0.0,-0.2979515,-0.2960337,-0.2960337,-0.3018527,-0.2921798,-0.2940028,-0.2920996,-0.2940028,-0.3018856,-0.3038034,-0.3018527,-0.303756,-0.3057066,-0.2960543,-0.2999349,-0.2961613,-0.3039165,-0.3038034,-0.2999021,-0.3038362,-0.3038034,-0.3039165,-0.2998486,-0.3018527,-0.3000152,-0.2999021,-0.3018588,-0.299828,-0.3018856,-0.2940502,-0.2979515,-0.3018321
2020-03-27.out.19,0.0,-0.3018588,-0.2979843,-0.3018856,-0.309789,-0.3097355,-0.3136635,-0.3196224,-0.3159084,-0.3117664,-0.311719,-0.3195689,-0.3137438,-0.3274578,-0.319682,-0.3137438,-0.3195422,-0.315647,-0.3156203,-0.311719,-0.3057868,-0.2979576,-0.2980852,-0.3039165,-0.2981448,-0.3018114,-0.3038362,-0.3018053,-0.2999288,-0.3018053,-0.2979515,-0.2979782,-0.2978712
2020-03-27.out.20,0.0,-0.2998547,-0.2979515,-0.2979041,-0.2999288,-0.298005,-0.2999021,-0.2979041,-0.3018588,-0.303863,-0.2961881,-0.2960872,-0.2980645,-0.3019658,-0.2979515,-0.3037827,-0.3037292,-0.2921263,-0.2960872,-0.2922868,-0.2979515,-0.2979843,-0.3020935,-0.3019391,-0.305861,-0.3038362,-0.3038362,-0.3038836,-0.2999288,-0.2979308,-0.2979515,-0.2999349,-0.3019391
2020-03-27.out.21,0.0,-0.3097416,-0.305861,-0.3098425,-0.3098693,-0.3078651,-0.3077849,-0.3096553,-0.3018527,-0.307791,-0.3058342,-0.3058671,-0.311719,-0.3097623,-0.3097355,-0.31554,-0.3097355,-0.3077849,-0.3118795,-0.3138301,-0.3156944,-0.3156944,-0.313717,-0.3156677,-0.3195689,-0.3234228,-0.3274517,-0.3196018,-0.3137973,-0.3216266,-0.317645,-0.3176183,-0.3216327
2020-03-27.out.22,0.0,-0.3195957,-0.323503,-0.3176985,-0.317645,-0.3196492,-0.319682,-0.3138714,-0.3216801,-0.3197294,-0.3196553,-0.3275052,-0.3215524,-0.3236635,-0.3236307,-0.3216266,-0.3197294,-0.3196553,-0.313824,-0.3198632,-0.3216801,-0.3236574,-0.3216801,-0.3333571,-0.3274991,-0.3236039,-0.3235833,-0.3314065,-0.3274991,-0.3216266,-0.3274517,-0.327532,-0.3334641
2020-03-27.out.23,0.0,-0.339316,-0.3413201,-0.3432708,-0.347279,-0.3413469,-0.3472523,-0.3492297,-0.343458,-0.3511001,-0.3491494,-0.3470857,-0.347166,-0.3511001,-0.347279,-0.339637,-0.3453758,-0.3453284,-0.3433717,-0.3451351,-0.3413943,-0.3492297,-0.3513882,-0.3511536,-0.3511475,-0.3472729,-0.3492297,-0.355022,-0.3491968,-0.3530507,-0.3471927,-0.3473264,-0.3473264
2020-03-27.out.24,0.0,-0.3453758,-0.3531042,-0.3492236,-0.3531042,-0.3571125,-0.3550816,-0.3511803,-0.3472729,-0.3511001,-0.347166,-0.3511803,-0.3472194,-0.3511803,-0.3432647,-0.3511803,-0.3569994,-0.3550013,-0.3530507,-0.3493099,-0.3492297,-0.3511001,-0.3531309,-0.345456,-0.3512277,-0.3473532,-0.3532112,-0.355129,-0.3531516,-0.3610137,-0.3551618,-0.3591105,-0.3610611
