,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-02-17.out.0,0.0,-0.3013892,-0.3237516,-0.3200245,-0.3051163,-0.3312057,-0.3237516,-0.3125704,-0.3200245,-0.3200245,-0.3125704,-0.3759303,-0.3461139,-0.3386598,-0.3498409,-0.3759303,-0.3833844,-0.3684762,-0.3647491,-0.3647491,-0.3610221,-0.3610221,-0.3722033,-0.3722033,-0.3759303,-0.4057467,-0.3759303,-0.3796574,-0.3759303,-0.357295,-0.357295,-0.3684762,-0.353568
2020-02-17.out.1,0.0,-0.3647491,-0.3610221,-0.353568,-0.3647491,-0.3610221,-0.357295,-0.3423868,-0.3498409,-0.3423868,-0.3461139,-0.3461139,-0.357295,-0.3498409,-0.3610221,-0.3647491,-0.3684762,-0.3684762,-0.3498409,-0.3610221,-0.3647491,-0.3684762,-0.3647491,-0.357295,-0.3647491,-0.357295,-0.3498409,-0.3908385,-0.3945656,-0.3945656,-0.3796574,-0.3908385,-0.3796574
2020-02-17.out.2,0.0,-0.3833844,-0.3982926,-0.3833844,-0.3871115,-0.3871115,-0.3833844,-0.3833844,-0.4057467,-0.3982926,-0.3908385,-0.3908385,-0.3833844,-0.3982926,-0.4020197,-0.4057467,-0.3982926,-0.4020197,-0.4355632,-0.4169279,-0.4057467,-0.3945656,-0.4094738,-0.4020197,-0.4020197,-0.3908385,-0.3908385,-0.424382,-0.4132008,-0.420655,-0.4355632,-0.4392902,-0.4318361
2020-02-17.out.3,0.0,-0.3982926,-0.3982926,-0.3908385,-0.3908385,-0.3982926,-0.4020197,-0.4020197,-0.4020197,-0.3945656,-0.3945656,-0.4020197,-0.3982926,-0.3982926,-0.3945656,-0.3945656,-0.3945656,-0.4020197,-0.4094738,-0.4057467,-0.4094738,-0.4057467,-0.4169279,-0.4057467,-0.4020197,-0.424382,-0.4355632,-0.420655,-0.4169279,-0.4169279,-0.3982926,-0.4057467,-0.4094738
2020-02-17.out.4,0.0,-0.4057467,-0.4132008,-0.4132008,-0.4132008,-0.4355632,-0.4392902,-0.4467443,-0.4355632,-0.4392902,-0.4318361,-0.4355632,-0.4392902,-0.424382,-0.4281091,-0.4169279,-0.4094738,-0.4430173,-0.4281091,-0.4392902,-0.4281091,-0.424382,-0.4318361,-0.4318361,-0.424382,-0.424382,-0.424382,-0.424382,-0.4318361,-0.4355632,-0.4355632,-0.4355632,-0.4318361
2020-02-17.out.5,0.0,-0.420655,-0.4355632,-0.4281091,-0.4392902,-0.4355632,-0.4430173,-0.4430173,-0.4392902,-0.4318361,-0.4392902,-0.4318361,-0.420655,-0.4094738,-0.424382,-0.424382,-0.4318361,-0.420655,-0.420655,-0.4281091,-0.4318361,-0.4132008,-0.4318361,-0.424382,-0.4132008,-0.4318361,-0.4318361,-0.4392902,-0.4281091,-0.4318361,-0.4281091,-0.4281091,-0.4169279
2020-02-17.out.6,0.0,-0.424382,-0.420655,-0.4057467,-0.4132008,-0.4132008,-0.4281091,-0.4169279,-0.420655,-0.4318361,-0.4169279,-0.4355632,-0.4169279,-0.4057467,-0.4169279,-0.424382,-0.420655,-0.4281091,-0.4094738,-0.420655,-0.4169279,-0.420655,-0.4020197,-0.4094738,-0.4094738,-0.4057467,-0.3945656,-0.3908385,-0.3945656,-0.3945656,-0.3945656,-0.4020197,-0.3945656
2020-02-17.out.7,0.0,-0.3982926,-0.4020197,-0.4020197,-0.3982926,-0.3871115,-0.4020197,-0.3796574,-0.424382,-0.4020197,-0.4020197,-0.4132008,-0.3871115,-0.3945656,-0.3908385,-0.3945656,-0.3945656,-0.4020197,-0.3833844,-0.3722033,-0.3982926,-0.3871115,-0.3908385,-0.3945656,-0.3871115,-0.3945656,-0.3945656,-0.4094738,-0.3908385,-0.3945656,-0.3908385,-0.3871115,-0.4132008
2020-02-17.out.8,0.0,-0.4057467,-0.4057467,-0.4094738,-0.4132008,-0.3982926,-0.4020197,-0.3982926,-0.3908385,-0.3908385,-0.3908385,-0.3796574,-0.3908385,-0.3945656,-0.3908385,-0.3908385,-0.3908385,-0.3945656,-0.3722033,-0.3982926,-0.3647491,-0.3796574,-0.3759303,-0.3908385,-0.3833844,-0.3871115,-0.3871115,-0.3796574,-0.3759303,-0.3908385,-0.3871115,-0.3871115,-0.3796574
2020-02-17.out.9,0.0,-0.3796574,-0.3833844,-0.3833844,-0.3908385,-0.4057467,-0.3982926,-0.4057467,-0.3945656,-0.4392902,-0.4430173,-0.420655,-0.4355632,-0.4169279,-0.4132008,-0.4057467,-0.4057467,-0.4020197,-0.3982926,-0.3908385,-0.3908385,-0.3796574,-0.3871115,-0.3982926,-0.3982926,-0.3945656,-0.3908385,-0.4132008,-0.3982926,-0.3982926,-0.4020197,-0.4094738,-0.3945656
2020-02-17.out.10,0.0,-0.4094738,-0.3982926,-0.4169279,-0.424382,-0.4318361,-0.4392902,-0.4281091,-0.4281091,-0.4392902,-0.4430173,-0.4355632,-0.4355632,-0.4281091,-0.4579255,-0.4430173,-0.4318361,-0.4281091,-0.4318361,-0.4392902,-0.4467443,-0.4653796,-0.4504714,-0.4691067,-0.4430173,-0.4355632,-0.4467443,-0.4318361,-0.4504714,-0.4504714,-0.4616525,-0.4579255,-0.4691067
2020-02-17.out.11,0.0,-0.4467443,-0.4653796,-0.4728337,-0.4802878,-0.4802878,-0.5026501,-0.495196,-0.491469,-0.4840149,-0.4840149,-0.4840149,-0.4840149,-0.495196,-0.4765608,-0.4802878,-0.4728337,-0.4802878,-0.4691067,-0.4728337,-0.4691067,-0.4802878,-0.491469,-0.4802878,-0.4653796,-0.5138313,-0.5063772,-0.4877419,-0.4989231,-0.4877419,-0.4765608,-0.5250125,-0.5771912
2020-02-17.out.12,0.0,-0.5175583,-0.5399207,-0.5324666,-0.5697371,-0.56601,-0.562283,-0.56601,-0.5287395,-0.5250125,-0.5287395,-0.5399207,-0.5250125,-0.5324666,-0.5548289,-0.5548289,-0.5548289,-0.5324666,-0.5324666,-0.5361936,-0.5212854,-0.5473748,-0.5436477,-0.5473748,-0.5361936,-0.5399207,-0.5436477,-0.5548289,-0.5585559,-0.562283,-0.5771912,-0.5734642,-0.56601
2020-02-17.out.13,0.0,-0.5734642,-0.5585559,-0.5697371,-0.5697371,-0.5585559,-0.5771912,-0.5846453,-0.5734642,-0.5771912,-0.5995535,-0.5920994,-0.5846453,-0.5771912,-0.5697371,-0.56601,-0.5734642,-0.5697371,-0.5883724,-0.5697371,-0.5585559,-0.5734642,-0.5511018,-0.56601,-0.5697371,-0.5399207,-0.5585559,-0.56601,-0.5585559,-0.56601,-0.5175583,-0.4392902,-0.4355632
2020-02-17.out.14,0.0,-0.4094738,-0.4132008,-0.3647491,-0.357295,-0.3871115,-0.3684762,-0.3610221,-0.3647491,-0.3423868,-0.357295,-0.357295,-0.3274786,-0.3162974,-0.3274786,-0.3349327,-0.3349327,-0.3312057,-0.3088433,-0.3051163,-0.2976622,-0.3088433,-0.3013892,-0.3162974,-0.3051163,-0.3013892,-0.2976622,-0.286481,-0.2790269,-0.2902081,-0.286481,-0.286481,-0.2715728
2020-02-17.out.15,0.0,-0.2715728,-0.2566646,-0.2678458,-0.2529375,-0.2566646,-0.2603916,-0.2641187,-0.2492105,-0.2678458,-0.2529375,-0.2492105,-0.2305752,-0.1895776,-0.1783965,-0.1933047,-0.1709424,-0.1933047,-0.2119399,-0.1895776,-0.1783965,-0.1709424,-0.1672153,-0.1783965,-0.1523071,-0.1523071,-0.1672153,-0.1373989,-0.1634882,-0.144853,-0.14858,-0.1336718,-0.1373989
2020-02-17.out.16,0.0,-0.1299448,-0.1336718,-0.1224907,-0.1224907,-0.1224907,-0.1113095,-0.1150365,-0.1038554,-0.1187636,-0.1075824,-0.1001283,-0.0814931,-0.0889472,-0.0703119,-0.0591307,-0.0814931,-0.0554037,-0.0665848,-0.077766,-0.0703119,-0.0665848,-0.0628578,-0.0516766,-0.0479496,-0.0367684,-0.0516766,-0.0591307,-0.0591307,-0.0516766,-0.0516766,-0.0404955,-0.0442225
2020-02-17.out.17,0.0,-0.0404955,-0.0404955,-0.0367684,-0.0404955,-0.0218602,-0.0367684,-0.0330414,-0.0218602,-0.0330414,-0.0367684,-0.0404955,-0.0404955,-0.0516766,-0.0218602,-0.0330414,-0.0367684,-0.0367684,-0.0516766,-0.0293143,-0.0255873,-0.0255873,-0.0218602,-0.0293143,-0.0255873,-0.0330414,-0.0255873,-0.0144061,-0.0181332,-0.0255873,-0.0404955,-0.0255873,-0.0255873
2020-02-17.out.18,0.0,0.0005021,-0.0181332,-0.0293143,-0.0144061,0.0005021,-0.0293143,-0.0218602,-0.0144061,-0.0218602,-0.010679,-0.0144061,-0.0144061,-0.006952,-0.010679,-0.010679,-0.010679,0.0005021,-0.010679,0.0005021,0.0116833,0.0154103,0.0116833,-0.006952,0.0116833,-0.006952,-0.010679,0.0191374,0.0116833,0.0116833,0.0191374,0.0154103,0.0079562
2020-02-17.out.19,0.0,0.0191374,0.0042292,0.0154103,0.0079562,0.0191374,0.0191374,0.0340456,0.0340456,0.0377727,0.0414997,0.0265915,0.0228644,0.0526809,0.0489538,0.0414997,0.063862,0.0526809,0.0787702,0.0750432,0.0787702,0.0675891,0.0526809,0.0750432,0.0713161,0.0750432,0.0526809,0.0526809,0.0675891,0.0713161,0.060135,0.0713161,0.063862
2020-02-17.out.20,0.0,0.060135,0.0675891,0.0675891,0.063862,0.063862,0.063862,0.0526809,0.0675891,0.060135,0.0713161,0.060135,0.0713161,0.060135,0.0824973,0.0787702,0.0564079,0.0713161,0.0750432,0.0675891,0.0713161,0.0713161,0.0862244,0.0787702,0.0750432,0.0787702,0.0862244,0.063862,0.0824973,0.0862244,0.0675891,0.0824973,0.0750432
2020-02-17.out.21,0.0,0.0862244,0.0862244,0.0787702,0.0750432,0.060135,0.0713161,0.063862,0.060135,0.0713161,0.063862,0.063862,0.0564079,0.063862,0.0787702,0.0713161,0.0489538,0.0675891,0.0750432,0.0713161,0.060135,0.0564079,0.0564079,0.060135,0.0526809,0.0675891,0.0713161,0.0750432,0.0750432,0.0713161,0.0526809,0.063862,0.060135
