,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-06-05.out.0,5.0,-1.0517814,-1.05517,-1.0546858,-1.0508734,-1.0477752,-1.0485131,-1.0502925,-1.0536092,-1.0511385,-1.0525307,-1.0508848,-1.0495063,-1.0488287,-1.0514312,-1.0497968,-1.0518068,-1.053584,-1.0578923,-1.0532453,-1.0531484,-1.0552667,-1.0496746,-1.0530884,-1.0542502,-1.055435,-1.0587751,-1.0515738,-1.0568156,-1.0485728,-1.0460072,-1.0469269,-1.0532704
2020-06-05.out.1,5.0,-1.044532,-1.0548681,-1.054928,-1.0530885,-1.0543955,-1.0551583,-1.0555204,-1.0585099,-1.0584847,-1.0541996,-1.0525304,-1.0555685,-1.0516225,-1.0500135,-1.0524222,-1.0571177,-1.055435,-1.0510185,-1.0513943,-1.0530652,-1.0526896,-1.0558361,-1.0531116,-1.0526044,-1.0493611,-1.0508503,-1.0525561,-1.0519151,-1.0483561,-1.047086,-1.0484783,-1.0501609
2020-06-05.out.2,5.0,-1.0459359,-1.0495317,-1.0497853,-1.0514795,-1.0542018,-1.0483814,-1.0475102,-1.0489257,-1.04964,-1.0503778,-1.0540935,-1.0531368,-1.0515994,-1.0514059,-1.0534641,-1.0557624,-1.0567671,-1.058473,-1.0585329,-1.0604942,-1.0545983,-1.0564264,-1.0594411,-1.0589319,-1.0574564,-1.0566219,-1.0572261,-1.0593444,-1.0572376,-1.0602755,-1.0596095,-1.0596095
2020-06-05.out.3,5.0,-1.0564748,-1.0599735,-1.0631314,-1.0659272,-1.0640902,-1.061292,-1.0589731,-1.0603539,-1.062232,-1.0635137,-1.0635853,-1.0604043,-1.0658327,-1.0688546,-1.0683453,-1.0667709,-1.0598606,-1.0553241,-1.0586044,-1.0589915,-1.0556262,-1.0516084,-1.0527355,-1.0537041,-1.0549624,-1.0567649,-1.056645,-1.0611468,-1.0628041,-1.0636753,-1.0566196,-1.0532081
2020-06-05.out.4,5.0,-1.0515993,-1.0481742,-1.0436352,-1.0430913,-1.049156,-1.0458021,-1.051406,-1.0521687,-1.0541533,-1.0519983,-1.0486949,-1.0473513,-1.0498084,-1.0518898,-1.0524339,-1.0521918,-1.0544667,-1.0565114,-1.0586298,-1.0580972,-1.0591275,-1.0596833,-1.0567673,-1.0596716,-1.0570208,-1.0560666,-1.0583647,-1.0592822,-1.0608817,-1.0600957,-1.0618267,-1.0565852
2020-06-05.out.5,5.0,-1.0560896,-1.0496863,-1.0425473,-1.0355902,-1.0343777,-1.0366046,-1.0404541,-1.0420517,-1.0429599,-1.0399703,-1.0288221,-1.0242969,-1.0255811,-1.0256298,-1.0260792,-1.0277135,-1.0279788,-1.0300604,-1.0330985,-1.0335942,-1.0316693,-1.0325408,-1.0324323,-1.031681,-1.0328912,-1.0339445,-1.0318261,-1.0283405,-1.0273356,-1.0280017,-1.0277113,-1.031077
2020-06-05.out.6,5.0,-1.0309318,-1.0276147,-1.0270106,-1.0280755,-1.0274578,-1.0279419,-1.0292742,-1.0315611,-1.0303624,-1.0314273,-1.0331584,-1.0295763,-1.029371,-1.0312107,-1.0331469,-1.029878,-1.027603,-1.0310286,-1.0357359,-1.0354819,-1.0355904,-1.0363166,-1.0387253,-1.0402376,-1.0419319,-1.0372593,-1.0380339,-1.0377065,-1.0368834,-1.0303,-1.0338961,-1.0295624
2020-06-05.out.7,5.0,-1.0298782,-1.029249,-1.0294426,-1.035095,-1.0361482,-1.0369342,-1.0353601,-1.030821,-1.0318861,-1.0349242,-1.0361575,-1.0350186,-1.0361689,-1.0320542,-1.0309545,-1.0279277,-1.0274322,-1.0271905,-1.0285827,-1.0288131,-1.0288615,-1.032105,-1.0338961,-1.0357587,-1.0357471,-1.0355167,-1.0303967,-1.0351294,-1.0385664,-1.040309,-1.0386632,-1.0316438
2020-06-05.out.8,5.0,-1.0266692,-1.03243,-1.0357586,-1.0375498,-1.0382875,-1.0302745,-1.034016,-1.0298412,-1.0228699,-1.0260052,-1.0312706,-1.0319966,-1.0246731,-1.0322504,-1.0367039,-1.0357356,-1.0261366,-1.0288846,-1.0300717,-1.0239215,-1.021902,-1.0258489,-1.0286932,-1.0337279,-1.0262222,-1.0206803,-1.0186241,-1.018322,-1.0204405,-1.0247724,-1.0234028,-1.0237669
2020-06-05.out.9,5.0,-1.0258971,-1.0246384,-1.0267201,-1.0270589,-1.0292975,-1.0300602,-1.0236816,-1.0250372,-1.0288501,-1.0308231,-1.0318999,-1.031464,-1.0305558,-1.0296961,-1.032988,-1.0368375,-1.0316923,-1.0336171,-1.0343801,-1.0334236,-1.0346338,-1.0339075,-1.0305305,-1.0281951,-1.0261369,-1.0273356,-1.0292488,-1.0320081,-1.0319229,-1.0329278,-1.0322016,-1.0350209
