,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-03-21.out.0,0.0,1.355538,-1.0293507,-0.3239674,1.3555664,-1.0293486,-0.3239746,1.355538,-1.0293486,-0.3239461,1.3555309,-1.0293493,-0.3239461,1.3555237,-1.0293493,-0.323939,1.3555166,-1.0293486,-0.3239248,1.3555522,-1.0293472,-0.3239461,1.3555451,-1.0293472,-0.3239461,1.3555309,-1.0293479,-0.3239319,1.3555451,-1.0293472,-0.323939,1.3555095,-1.0293465,-0.3238963,1.3555095,-1.02935,-0.3239319,1.3556162,-1.0293593,-0.3241311,1.3555949,-1.0293628,-0.3241382,1.3555309,-1.0293657,-0.3241026,1.3555522,-1.029365,-0.3241239,1.3554882,-1.0293664,-0.324067,1.3554811,-1.0293671,-0.324067,1.3554597,-1.0293707,-0.3240813,1.3554882,-1.0293657,-0.324067,1.3554811,-1.0293671,-0.324067,1.3554526,-1.0293707,-0.3240741,1.3554526,-1.0293685,-0.3240457,1.3555166,-1.0293671,-0.3241026,1.3554882,-1.0293678,-0.3240884,1.3554882,-1.0293671,-0.3240813,1.3554811,-1.0293707,-0.3241026,1.3554882,-1.0293707,-0.3241026,1.3555024,-1.0293707,-0.3241239,1.3554882,-1.0293707,-0.3241097,1.3554811,-1.0293714,-0.3241026,1.3554811,-1.0293714,-0.3241026
2020-03-21.out.1,0.0,1.3554597,-1.0293728,-0.3241026,1.3554739,-1.0293721,-0.3241097,1.3554811,-1.0293742,-0.3241382,1.3554811,-1.0293771,-0.3241595,1.3554882,-1.0293778,-0.3241737,1.3554739,-1.0293813,-0.324188,1.3554953,-1.0293771,-0.3241809,1.3554882,-1.0293792,-0.324188,1.3554739,-1.0293813,-0.3241951,1.3554811,-1.029382,-0.3242093,1.3554811,-1.029382,-0.3242093,1.3554811,-1.0293828,-0.3242093,1.3554811,-1.029382,-0.3242164,1.3554811,-1.0293828,-0.3242164,1.3554384,-1.0293828,-0.3241809,1.3554811,-1.0293835,-0.3242235,1.3554739,-1.029382,-0.3241951,1.3554882,-1.029382,-0.3242093,1.3554882,-1.029382,-0.3242164,1.3554668,-1.029382,-0.3241951,1.3554811,-1.029382,-0.3242093,1.3554526,-1.029382,-0.3241809,1.3554455,-1.029382,-0.3241737,1.3554526,-1.0293842,-0.3241951,1.3554811,-1.0293813,-0.3241951,1.3554384,-1.029382,-0.3241666,1.3554668,-1.0293828,-0.3242022,1.3554668,-1.0293813,-0.324188,1.3554597,-1.0293806,-0.3241737,1.3554384,-1.0293806,-0.3241524,1.3554526,-1.0293792,-0.3241524,1.3554526,-1.0293806,-0.3241595
2020-03-21.out.2,0.0,1.3554384,-1.0293792,-0.3241453,1.3554526,-1.0293785,-0.3241453,1.3554668,-1.0293771,-0.3241524,1.3554597,-1.0293771,-0.3241453,1.3554384,-1.0293749,-0.3241097,1.3554526,-1.0293785,-0.3241453,1.3554455,-1.0293771,-0.3241239,1.3554384,-1.0293749,-0.3241026,1.3554313,-1.0293749,-0.3240884,1.3554384,-1.0293749,-0.3240955,1.3554455,-1.0293728,-0.3240884,1.3554526,-1.0293735,-0.3240955,1.3554597,-1.0293714,-0.3240884,1.3554811,-1.0293692,-0.3240884,1.3554597,-1.0293707,-0.3240813,1.3554668,-1.0293728,-0.3241097,1.3554526,-1.0293721,-0.3240813,1.3554668,-1.0293692,-0.324067,1.3554739,-1.0293692,-0.3240884,1.3554811,-1.0293671,-0.324067,1.3554739,-1.0293664,-0.3240528,1.3554668,-1.0293657,-0.3240386,1.3555024,-1.0293628,-0.3240528,1.3554882,-1.029365,-0.3240528,1.3555237,-1.0293635,-0.3240813,1.3554668,-1.029365,-0.3240386,1.3554597,-1.0293671,-0.3240386,1.3554597,-1.0293635,-0.3240101,1.3554597,-1.0293628,-0.3240101,1.3554597,-1.0293635,-0.3240172,1.3554882,-1.0293628,-0.3240315,1.3554668,-1.029365,-0.3240315
2020-03-21.out.3,0.0,1.3554739,-1.0293635,-0.3240315,1.3554811,-1.0293635,-0.3240386,1.3554882,-1.0293628,-0.3240315,1.3554882,-1.0293621,-0.3240244,1.3554597,-1.029365,-0.3240244,1.3554455,-1.0293628,-0.3239888,1.3554739,-1.0293628,-0.3240172,1.3554668,-1.0293628,-0.3240101,1.3554811,-1.0293607,-0.3240101,1.3554953,-1.0293593,-0.3240101,1.3554811,-1.0293607,-0.324003,1.3554811,-1.0293593,-0.3239959,1.3554739,-1.0293607,-0.3239959,1.3554739,-1.0293586,-0.3239817,1.3555237,-1.0293564,-0.3240101,1.3554953,-1.02936,-0.324003,1.3554953,-1.0293607,-0.3240244,1.3555024,-1.0293586,-0.3240101,1.3555166,-1.0293586,-0.3240172,1.3554882,-1.02936,-0.324003,1.3554739,-1.02936,-0.3239888,1.3554668,-1.0293607,-0.3239888,1.3554597,-1.0293607,-0.3239888,1.3554668,-1.0293607,-0.3239888,1.3554455,-1.0293593,-0.3239603,1.3554384,-1.0293571,-0.3239319,1.3554739,-1.029355,-0.3239461,1.3554811,-1.0293543,-0.323939,1.3554811,-1.029355,-0.3239461,1.3554597,-1.0293543,-0.3239248,1.3554455,-1.0293529,-0.3238892,1.3554455,-1.0293522,-0.3238892
2020-03-21.out.4,0.0,1.3554597,-1.0293522,-0.3239034,1.3554455,-1.0293522,-0.3238821,1.3554668,-1.0293507,-0.3238963,1.3554597,-1.0293522,-0.3238963,1.3554668,-1.0293507,-0.3238963,1.3554953,-1.0293472,-0.3238892,1.3554811,-1.0293472,-0.3238892,1.3554811,-1.0293486,-0.3238892,1.3554739,-1.0293465,-0.3238678,1.3554811,-1.0293458,-0.3238607,1.3555024,-1.0293451,-0.323875,1.3554811,-1.0293458,-0.3238607,1.3554668,-1.0293458,-0.3238465,1.3555024,-1.0293451,-0.323875,1.3555095,-1.0293451,-0.3238821,1.3554739,-1.0293458,-0.3238607,1.3554882,-1.0293443,-0.3238607,1.3554668,-1.0293443,-0.3238323,1.3554597,-1.0293429,-0.3238252,1.3554597,-1.0293422,-0.3238109,1.3554668,-1.0293429,-0.323818,1.3554597,-1.0293422,-0.3238109,1.3554739,-1.0293408,-0.323818,1.3554953,-1.0293401,-0.323818,1.3554597,-1.0293401,-0.3237896,1.3555024,-1.0293401,-0.3238323,1.3555095,-1.0293379,-0.323818,1.3554811,-1.0293387,-0.3237967,1.3555309,-1.0293379,-0.3238394,1.3554882,-1.0293387,-0.3238109,1.3554953,-1.0293401,-0.3238252,1.3554597,-1.0293387,-0.3237754
2020-03-21.out.5,0.0,1.3554882,-1.0293379,-0.3237967,1.3555166,-1.0293365,-0.3238109,1.3554953,-1.0293379,-0.3238038,1.3554953,-1.0293379,-0.3238038,1.3555095,-1.0293365,-0.3238038,1.3554882,-1.0293379,-0.3237896,1.3554597,-1.0293387,-0.3237754,1.3555024,-1.0293358,-0.3237896,1.3555237,-1.0293358,-0.3238109,1.3555095,-1.0293344,-0.3237825,1.3555024,-1.0293344,-0.3237754,1.3554882,-1.0293358,-0.3237682,1.3554811,-1.0293365,-0.3237825,1.3555024,-1.0293358,-0.3237896,1.3555024,-1.0293358,-0.3237896,1.355538,-1.0293308,-0.3237825,1.3555024,-1.0293322,-0.323754,1.3554953,-1.0293337,-0.3237611,1.3554882,-1.0293358,-0.3237754,1.3555237,-1.0293358,-0.3238109,1.3554811,-1.0293344,-0.3237611,1.3554313,-1.0293344,-0.3237113,1.3555095,-1.0293287,-0.3237327,1.3554882,-1.0293322,-0.3237398,1.3555237,-1.0293301,-0.3237611,1.3554455,-1.0293344,-0.3237256,1.3555095,-1.0293344,-0.3237825,1.3554739,-1.0293379,-0.3237825,1.3554739,-1.0293379,-0.3237754,1.3554526,-1.0293365,-0.323754,1.3554739,-1.0293344,-0.323754,1.3554668,-1.0293337,-0.3237327
2020-03-21.out.6,0.0,1.3554597,-1.0293344,-0.3237398,1.3554597,-1.029333,-0.3237256,1.3555095,-1.0293344,-0.3237825,1.3555237,-1.0293344,-0.3238038,1.3554668,-1.0293365,-0.3237611,1.3554882,-1.0293358,-0.3237754,1.3554811,-1.0293379,-0.3237896,1.3554739,-1.0293379,-0.3237825,1.3554953,-1.0293344,-0.3237682,1.3555095,-1.0293322,-0.3237611,1.3555095,-1.0293337,-0.3237754,1.3554811,-1.029333,-0.3237469,1.3554739,-1.0293365,-0.3237682,1.3554882,-1.0293365,-0.3237896,1.3554882,-1.0293358,-0.3237754,1.3554811,-1.0293365,-0.3237754,1.3554953,-1.0293358,-0.3237825,1.3554597,-1.0293358,-0.3237469,1.3554953,-1.0293344,-0.3237682,1.3554668,-1.0293337,-0.3237398,1.3554668,-1.0293358,-0.323754,1.3554668,-1.0293358,-0.3237469,1.3554953,-1.0293358,-0.3237754,1.3554953,-1.0293337,-0.3237611,1.3554882,-1.0293344,-0.3237611,1.3554526,-1.0293379,-0.323754,1.3554953,-1.0293387,-0.3238109,1.3555166,-1.0293365,-0.3238109,1.3555095,-1.0293379,-0.3238109,1.3554739,-1.0293365,-0.3237682,1.3554526,-1.0293365,-0.3237469,1.3554882,-1.0293358,-0.3237754
2020-03-21.out.7,0.0,1.3554739,-1.0293344,-0.323754,1.3554668,-1.0293365,-0.3237682,1.3554668,-1.0293387,-0.3237825,1.3554882,-1.0293358,-0.3237754,1.3554668,-1.0293358,-0.323754,1.3554739,-1.0293365,-0.3237682,1.3554953,-1.0293358,-0.3237825,1.3554811,-1.0293379,-0.3237896,1.3555095,-1.0293358,-0.3237896,1.3555166,-1.0293358,-0.3238038,1.3555451,-1.0293344,-0.3238252,1.3555024,-1.0293337,-0.3237682,1.3554882,-1.0293344,-0.3237682,1.3554739,-1.0293344,-0.323754,1.3554882,-1.0293365,-0.3237825,1.3555095,-1.0293365,-0.3238038,1.3554953,-1.0293344,-0.3237754,1.3554597,-1.0293344,-0.3237327,1.3554811,-1.0293358,-0.3237682,1.3555095,-1.0293322,-0.3237611,1.3554739,-1.0293344,-0.3237469,1.3555024,-1.0293308,-0.3237469,1.3555024,-1.0293301,-0.3237398,1.355538,-1.029328,-0.323754,1.3555024,-1.0293308,-0.3237469,1.3555237,-1.0293322,-0.3237825,1.3554739,-1.0293337,-0.3237327,1.3555024,-1.0293322,-0.3237611,1.3554739,-1.0293322,-0.3237327,1.3555237,-1.0293308,-0.3237682,1.3554811,-1.0293337,-0.3237469,1.3554882,-1.0293344,-0.3237611
2020-03-21.out.8,0.0,1.3554811,-1.029333,-0.3237469,1.3554811,-1.0293344,-0.323754,1.3554811,-1.0293337,-0.323754,1.3554739,-1.0293344,-0.3237469,1.3554953,-1.029333,-0.3237611,1.3554811,-1.029333,-0.3237469,1.3555451,-1.0293344,-0.3238252,1.3555095,-1.029333,-0.3237682,1.355538,-1.0293344,-0.323818,1.3555095,-1.0293379,-0.323818,1.3554882,-1.0293387,-0.3238038,1.3555166,-1.0293358,-0.3238038,1.3555237,-1.0293365,-0.323818,1.3555309,-1.0293387,-0.3238536,1.3555166,-1.0293401,-0.3238465,1.3555237,-1.0293387,-0.3238394,1.3554953,-1.0293387,-0.323818,1.3554953,-1.0293379,-0.3238109,1.3554739,-1.0293379,-0.3237754,1.3555095,-1.0293365,-0.3238109,1.3555593,-1.0293358,-0.3238465,1.3555309,-1.0293379,-0.3238323,1.3555095,-1.0293387,-0.3238323,1.3554882,-1.0293401,-0.323818,1.3555024,-1.0293401,-0.3238252,1.3554811,-1.0293387,-0.3238038,1.3554882,-1.0293401,-0.323818,1.3554597,-1.0293408,-0.3237967,1.3554811,-1.0293379,-0.3237896,1.3554953,-1.0293379,-0.3238038,1.3555024,-1.0293365,-0.3237967,1.3555237,-1.0293358,-0.323818
2020-03-21.out.9,0.0,1.3555024,-1.0293365,-0.3237967,1.3554953,-1.0293401,-0.323818,1.3554882,-1.0293387,-0.3238038,1.3555309,-1.0293394,-0.3238607,1.3555522,-1.0293408,-0.3238892,1.3555309,-1.0293429,-0.3238892,1.3554882,-1.0293465,-0.323875,1.3554953,-1.0293472,-0.3238963,1.3556731,-1.0293472,-0.3240813,1.3555664,-1.0293564,-0.3240528,1.3555807,-1.029355,-0.3240528,1.3555878,-1.0293614,-0.3241168,1.3555095,-1.0293621,-0.3240457,1.3555237,-1.0293593,-0.3240386,1.3555024,-1.0293586,-0.324003,1.3554953,-1.0293564,-0.3239746,1.3554811,-1.029355,-0.3239532,1.3554384,-1.0293607,-0.3239674,1.3554455,-1.0293628,-0.3239888,1.3554668,-1.0293671,-0.3240457,1.3555237,-1.0293657,-0.3241026,1.3555309,-1.0293635,-0.3240884,1.3555237,-1.0293586,-0.3240315,1.355538,-1.0293643,-0.3240884,1.3555095,-1.02937,-0.3241168,1.3555166,-1.0293671,-0.3241097,1.3555522,-1.0293671,-0.3241453,1.3554811,-1.029382,-0.3242093,1.3556376,-1.0293749,-0.3243018,1.3554739,-1.0293842,-0.3242235,1.3554882,-1.0293842,-0.3242378,1.3554953,-1.0293835,-0.3242307
