,RobustPCA
OBSEA/2020-01-01.out,0.5574993055555556
OBSEA/2020-01-02.out,0.039565066337908565
OBSEA/2020-01-03.out,0.018418883960900436
OBSEA/2020-01-04.out,0.1373047551362009
OBSEA/2020-01-05.out,0.02396420913627724
OBSEA/2020-01-06.out,0.007793547555689582
OBSEA/2020-01-07.out,0.06320324276835818
OBSEA/2020-01-08.out,0.12587189842827126
OBSEA/2020-01-09.out,0.25962958828571164
OBSEA/2020-01-10.out,0.47276874999999996
OBSEA/2020-01-11.out,0.5346726851851852
OBSEA/2020-01-12.out,0.570318287037037
OBSEA/2020-01-13.out,0.31181319444444444
OBSEA/2020-01-14.out,0.5388026620370371
OBSEA/2020-01-15.out,0.468280787037037
OBSEA/2020-01-16.out,0.29461875000000004
OBSEA/2020-01-17.out,0.44237800925925935
OBSEA/2020-01-18.out,0.38137372685185184
OBSEA/2020-01-19.out,0.6464321759259261
OBSEA/2020-01-20.out,0.9718888987140551
OBSEA/2020-01-21.out,0.4314822916666667
OBSEA/2020-01-22.out,0.3504874015748031
OBSEA/2020-02-15.out,0.6782155092592593
OBSEA/2020-02-16.out,0.6319753472222223
OBSEA/2020-02-17.out,0.606315162037037
OBSEA/2020-02-18.out,0.5882710648148148
OBSEA/2020-02-19.out,0.6188350694444444
OBSEA/2020-02-20.out,0.5807293981481481
OBSEA/2020-02-21.out,0.5881530092592592
OBSEA/2020-02-22.out,0.6692641203703704
OBSEA/2020-02-23.out,0.5116347222222222
OBSEA/2020-02-24.out,0.4901770833333333
OBSEA/2020-02-25.out,0.6723942129629629
OBSEA/2020-02-26.out,0.5341781250000001
OBSEA/2020-02-27.out,0.6098612268518518
OBSEA/2020-02-28.out,0.7346993055555555
OBSEA/2020-02-29.out,0.010553982664988887
OBSEA/2020-03-01.out,0.810453587962963
OBSEA/2020-03-02.out,0.459002199074074
OBSEA/2020-03-03.out,0.63681875
OBSEA/2020-03-04.out,0.665705787037037
OBSEA/2020-03-05.out,0.7014206018518518
OBSEA/2020-03-06.out,0.698861111111111
OBSEA/2020-03-07.out,0.3795471064814815
OBSEA/2020-03-08.out,0.6541202546296296
OBSEA/2020-03-09.out,0.5532305555555554
OBSEA/2020-03-10.out,0.012116407659675942
OBSEA/2020-03-11.out,0.7729734953703703
OBSEA/2020-03-12.out,0.6372571759259259
OBSEA/2020-03-13.out,0.7077188657407407
OBSEA/2020-03-14.out,0.46307939814814814
OBSEA/2020-03-15.out,0.02927870088557137
OBSEA/2020-03-16.out,0.636384375
OBSEA/2020-03-17.out,0.006801482519001086
OBSEA/2020-03-18.out,0.6955896990740741
OBSEA/2020-03-19.out,0.567800925925926
OBSEA/2020-03-20.out,0.6240524305555556
OBSEA/2020-03-21.out,0.7148519675925926
OBSEA/2020-03-22.out,0.7257872685185184
OBSEA/2020-03-23.out,0.6126895833333333
OBSEA/2020-03-24.out,0.692142361111111
OBSEA/2020-03-25.out,0.5632559027777778
OBSEA/2020-03-26.out,0.7151637731481482
OBSEA/2020-03-27.out,0.6138527777777778
OBSEA/2020-03-28.out,0.7454570601851851
OBSEA/2020-03-29.out,0.0060817107677720635
OBSEA/2020-03-30.out,0.5183966435185186
OBSEA/2020-03-31.out,0.5400103009259258
OBSEA/2020-04-01.out,0.002890780529269142
OBSEA/2020-04-02.out,0.4859366898148148
OBSEA/2020-04-03.out,0.5674422453703702
OBSEA/2020-04-04.out,0.6067916666666667
OBSEA/2020-04-05.out,0.4236718749999999
OBSEA/2020-04-06.out,0.7043429398148148
OBSEA/2020-04-07.out,0.6800097222222222
OBSEA/2020-04-08.out,0.5380494212962964
OBSEA/2020-04-09.out,0.5567914351851851
OBSEA/2020-04-10.out,0.047447452873303646
OBSEA/2020-04-11.out,0.032094335396305906
OBSEA/2020-04-12.out,0.8019902777777776
OBSEA/2020-04-13.out,0.6758429398148148
OBSEA/2020-04-14.out,0.47031527777777776
OBSEA/2020-04-15.out,0.12634712068737836
