,COPOD
OBSEA/2020-01-02.out,0.1313195078887867
OBSEA/2020-01-03.out,0.0638055444313202
OBSEA/2020-01-04.out,0.1541723968030852
OBSEA/2020-01-05.out,0.1088227660799742
OBSEA/2020-01-06.out,0.0274469768365022
OBSEA/2020-01-07.out,0.3577941932572672
OBSEA/2020-01-08.out,0.3092027357761246
OBSEA/2020-01-09.out,0.4535065005298035
OBSEA/2020-02-29.out,0.0448596542452574
OBSEA/2020-03-10.out,0.0277828543054277
OBSEA/2020-03-15.out,0.3998120721093695
OBSEA/2020-03-17.out,0.079805788675741
OBSEA/2020-03-29.out,0.0814318607286594
OBSEA/2020-04-01.out,0.0599316932582904
OBSEA/2020-04-10.out,0.3087893313567903
OBSEA/2020-04-11.out,0.1897592934925569
OBSEA/2020-04-15.out,0.5475729023908412
OBSEA/2020-04-23.out,0.1846496023048086
OBSEA/2020-04-24.out,0.7027803219941047
OBSEA/2020-05-01.out,0.1513938564912334
OBSEA/2020-05-04.out,0.1864612736336385
OBSEA/2020-05-05.out,0.5357190140490196
OBSEA/2020-05-06.out,0.0337072774802697
OBSEA/2020-05-08.out,0.2307023618753111
OBSEA/2020-05-09.out,0.8701100014438437
OBSEA/2020-05-12.out,0.5923220472266735
OBSEA/2020-05-14.out,0.6711254836200895
OBSEA/2020-05-15.out,0.3757619924144864
OBSEA/2020-05-16.out,0.7688000694579744
OBSEA/2020-05-23.out,0.0323846915929658
OBSEA/2020-05-24.out,0.2209524816894676
OBSEA/2020-05-26.out,0.0746154862971362
OBSEA/2020-05-27.out,0.1541837458888672
OBSEA/2020-05-28.out,0.7003348601064797
OBSEA/2020-05-29.out,0.2344635632270395
OBSEA/2020-05-30.out,0.3410913952991565
OBSEA/2020-05-31.out,0.0030379593559992
OBSEA/2020-06-01.out,0.1007375934559568
OBSEA/2020-06-04.out,0.2377669747233923
OBSEA/2020-06-05.out,0.3609984149406425
OBSEA/2020-06-07.out,0.4273263071984481
OBSEA/2020-06-08.out,0.3085126768885221
OBSEA/2020-06-09.out,0.3009183207184793
OBSEA/2020-06-10.out,0.1973081783256789
OBSEA/2020-06-11.out,0.5833266311453952
OBSEA/2020-06-13.out,0.326682315032293
OBSEA/2020-06-14.out,0.1896940833585165
OBSEA/2020-06-15.out,0.6164713750526376
OBSEA/2020-06-16.out,0.2486578316990757
OBSEA/2020-06-17.out,0.4316316839200546
OBSEA/2020-06-18.out,0.2514637190131347
OBSEA/2020-06-19.out,0.6017804353827192
OBSEA/2020-06-20.out,0.626047847886014
OBSEA/2020-06-21.out,0.5756304785102457
OBSEA/2020-06-22.out,0.3007958942889608
OBSEA/2020-06-23.out,0.45851400296466
OBSEA/2020-06-24.out,0.2548156741542138
OBSEA/2020-06-25.out,0.4408780365222691
OBSEA/2020-06-26.out,0.3643095767730079
OBSEA/2020-06-27.out,0.3558377515687359
OBSEA/2020-06-28.out,0.208377936631443
OBSEA/2020-06-29.out,0.2414841907697253
OBSEA/2020-06-30.out,0.2207966540278911
OBSEA/2020-07-01.out,0.3028266937965854
OBSEA/2020-07-02.out,0.3528040533531676
OBSEA/2020-07-03.out,0.4592459276866834
OBSEA/2020-07-04.out,0.3748556313228869
OBSEA/2020-07-05.out,0.3426860869686428
OBSEA/2020-07-06.out,0.4478244289275974
OBSEA/2020-07-07.out,0.3445812386046776
OBSEA/2020-07-08.out,0.2639068094765364
OBSEA/2020-07-09.out,0.4198484269682616
OBSEA/2020-07-10.out,0.3811887018666491
OBSEA/2020-07-11.out,0.3781114498867122
OBSEA/2020-07-12.out,0.27577409628922
OBSEA/2020-07-14.out,0.4090932644486866
OBSEA/2020-07-15.out,0.3460296127550853
OBSEA/2020-07-16.out,0.3794627533683891
