,COPOD
OBSEA/2020-01-02.out,0.8559622036636892
OBSEA/2020-01-03.out,0.8289859887074684
OBSEA/2020-01-04.out,0.8845343130624169
OBSEA/2020-01-05.out,0.1889385426289192
OBSEA/2020-01-06.out,0.4566853780212067
OBSEA/2020-01-07.out,0.5190844497734568
OBSEA/2020-01-08.out,0.5245383059941588
OBSEA/2020-01-09.out,0.8999140935627001
OBSEA/2020-02-29.out,0.2096762168700407
OBSEA/2020-03-10.out,0.293699282352926
OBSEA/2020-03-15.out,0.8801246966019418
OBSEA/2020-03-17.out,0.6958155734369595
OBSEA/2020-03-29.out,0.5355417187795244
OBSEA/2020-04-01.out,0.9438682153459892
OBSEA/2020-04-10.out,0.4071843881700494
OBSEA/2020-04-11.out,0.5265517201825296
OBSEA/2020-04-15.out,0.2447531495788623
OBSEA/2020-04-23.out,0.6826451628805487
OBSEA/2020-04-24.out,0.4730962513130755
OBSEA/2020-05-01.out,0.5098136540546349
OBSEA/2020-05-04.out,0.6702981276337867
OBSEA/2020-05-05.out,0.9245146112897228
OBSEA/2020-05-06.out,0.5231608254238811
OBSEA/2020-05-08.out,0.3096825164982538
OBSEA/2020-05-09.out,0.3043289523624394
OBSEA/2020-05-12.out,0.7683804478076481
OBSEA/2020-05-14.out,0.5307525301926961
OBSEA/2020-05-15.out,0.583447396221694
OBSEA/2020-05-16.out,0.4048074664005233
OBSEA/2020-05-23.out,0.3907153996101364
OBSEA/2020-05-24.out,0.5921128797002486
OBSEA/2020-05-26.out,0.5873477814244312
OBSEA/2020-05-27.out,0.7686023430563297
OBSEA/2020-05-28.out,0.916105196034935
OBSEA/2020-05-29.out,0.4249422779864633
OBSEA/2020-05-30.out,0.8526435160562432
OBSEA/2020-05-31.out,0.8210512283050497
OBSEA/2020-06-01.out,0.5308188348551377
OBSEA/2020-06-04.out,0.6966150644844585
OBSEA/2020-06-05.out,0.8868112046576532
OBSEA/2020-06-07.out,0.8676317303627914
OBSEA/2020-06-08.out,0.4045712581131204
OBSEA/2020-06-09.out,0.5067904037627804
OBSEA/2020-06-10.out,0.8232088387930522
OBSEA/2020-06-11.out,0.4923446158103215
OBSEA/2020-06-13.out,0.2550279792691327
OBSEA/2020-06-14.out,0.3370187400888375
OBSEA/2020-06-15.out,0.6393304583233553
OBSEA/2020-06-16.out,0.6025216382747373
OBSEA/2020-06-17.out,0.4390923005185273
OBSEA/2020-06-18.out,0.583011373333954
OBSEA/2020-06-19.out,0.4754660293645598
OBSEA/2020-06-20.out,0.4587291115414719
OBSEA/2020-06-21.out,0.5580688467655162
OBSEA/2020-06-22.out,0.9606244314489928
OBSEA/2020-06-23.out,0.8329211238424218
OBSEA/2020-06-24.out,0.9303760463804994
OBSEA/2020-06-25.out,0.8119498771400144
OBSEA/2020-06-26.out,0.7404482400060224
OBSEA/2020-06-27.out,0.5229938484139007
OBSEA/2020-06-28.out,0.489652916402817
OBSEA/2020-06-29.out,0.8773591965110433
OBSEA/2020-06-30.out,0.7704398919478979
OBSEA/2020-07-01.out,0.4542464719045751
OBSEA/2020-07-02.out,0.591096028232012
OBSEA/2020-07-03.out,0.5092450123780399
OBSEA/2020-07-04.out,0.5921315972924959
OBSEA/2020-07-05.out,0.4787492443357562
OBSEA/2020-07-06.out,0.4696411068960088
OBSEA/2020-07-07.out,0.6644755264281594
OBSEA/2020-07-08.out,0.5650678700855547
OBSEA/2020-07-09.out,0.7908329345600702
OBSEA/2020-07-10.out,0.570754471915912
OBSEA/2020-07-11.out,0.8077385035413728
OBSEA/2020-07-12.out,0.6297696753671785
OBSEA/2020-07-14.out,0.4870918076429636
OBSEA/2020-07-15.out,0.6210223823098009
OBSEA/2020-07-16.out,0.6908147803678437
OBSEA/2020-07-17.out,0.2380647340985898
OBSEA/2020-07-18.out,0.5928628148738951
OBSEA/2020-07-19.out,0.7756453834152328
OBSEA/2020-07-20.out,0.8826197603557894
OBSEA/2020-07-21.out,0.6092800519818062
OBSEA/2020-07-24.out,0.841875818353137
OBSEA/2020-07-25.out,0.8729019562449357
OBSEA/2020-07-26.out,0.892330044537919
OBSEA/2020-07-27.out,0.7199994351239903
OBSEA/2020-07-28.out,0.3506063510902146
OBSEA/2020-08-01.out,0.5148448037234584
OBSEA/2020-08-02.out,0.8875539730449182
OBSEA/2020-08-03.out,0.6043938990237984
OBSEA/2020-08-04.out,0.9264200790293948
OBSEA/2020-08-05.out,0.5250493223682873
OBSEA/2020-08-06.out,0.9221698962161178
OBSEA/2020-08-07.out,0.6593839245471669
OBSEA/2020-08-11.out,0.9030288505201188
OBSEA/2020-08-12.out,0.5748777049841128
OBSEA/2020-08-13.out,0.8056739975437552
OBSEA/2020-08-14.out,0.8360458288925592
OBSEA/2020-08-16.out,0.6759435309556894
OBSEA/2020-08-17.out,0.6476127378281898
OBSEA/2020-08-18.out,0.5206478620438951
OBSEA/2020-08-19.out,0.5234873316289541
OBSEA/2020-08-20.out,0.7496803949365176
OBSEA/2020-08-21.out,0.3030552439794298
OBSEA/2020-08-22.out,0.724807875362782
OBSEA/2020-08-23.out,0.9844858882991412
OBSEA/2020-08-24.out,0.7144035186875468
OBSEA/2020-08-25.out,0.6872350842791961
OBSEA/2020-08-26.out,0.632390580920347
OBSEA/2020-08-27.out,0.5979891057341524
OBSEA/2020-08-28.out,0.7173888035989509
OBSEA/2020-08-29.out,0.670201540571911
OBSEA/2020-08-30.out,0.4879085304034494
OBSEA/2020-08-31.out,0.7245968127081219
OBSEA/2020-09-01.out,0.7997407782542907
OBSEA/2020-09-02.out,0.820717804424022
OBSEA/2020-09-03.out,0.8603428098008259
OBSEA/2020-09-04.out,0.6026667166454169
OBSEA/2020-09-05.out,0.8078271839441451
OBSEA/2020-09-06.out,0.8975860004684497
OBSEA/2020-09-07.out,0.906116987217512
OBSEA/2020-09-08.out,0.4715208115496346
OBSEA/2020-09-09.out,0.6092674291997235
OBSEA/2020-09-10.out,0.6711060679288632
OBSEA/2020-09-14.out,0.241828714012059
OBSEA/2020-09-15.out,0.6532160044156133
OBSEA/2020-09-16.out,0.5240371720243917
OBSEA/2020-09-17.out,0.7350125602552786
OBSEA/2020-09-18.out,0.806801651222184
OBSEA/2020-09-19.out,0.8745380247252935
OBSEA/2020-09-20.out,0.2934358903826978
OBSEA/2020-09-21.out,0.530673912779176
OBSEA/2020-09-22.out,0.5342623447499423
OBSEA/2020-09-23.out,0.7202901539999864
OBSEA/2020-09-24.out,0.6575091883617397
OBSEA/2020-09-25.out,0.472733070844142
OBSEA/2020-09-26.out,0.786647439347625
OBSEA/2020-09-29.out,0.8584834531473424
OBSEA/2020-09-30.out,0.6906594861490776
OBSEA/2020-10-01.out,0.6423598285000236
OBSEA/2020-10-02.out,0.8484101914160742
OBSEA/2020-10-03.out,0.8613350435813761
OBSEA/2020-10-04.out,0.7365082928209621
OBSEA/2020-10-05.out,0.4963670076726343
OBSEA/2020-10-06.out,0.5086085878048052
OBSEA/2020-10-07.out,0.7021876958228369
OBSEA/2020-10-08.out,0.3913501146180695
OBSEA/2020-10-09.out,0.636133916466513
OBSEA/2020-10-10.out,0.3730945281338341
OBSEA/2020-10-11.out,0.8274648390279516
OBSEA/2020-10-14.out,0.8303167053089706
OBSEA/2020-10-15.out,0.3995429289435321
OBSEA/2020-10-16.out,0.5636816678430874
OBSEA/2020-10-18.out,0.8040968624053354
OBSEA/2020-10-19.out,0.7325864632896941
OBSEA/2020-10-20.out,0.7433603429008644
OBSEA/2020-10-21.out,0.5575721093866959
OBSEA/2020-10-22.out,0.6504629519714865
OBSEA/2020-10-23.out,0.7911636945322299
OBSEA/2020-10-24.out,0.7128222725348162
OBSEA/2020-10-25.out,0.518212428570938
OBSEA/2020-10-26.out,0.1787376732143142
OBSEA/2020-10-27.out,0.6500851207731863
OBSEA/2020-10-28.out,0.6784343642191516
OBSEA/2020-10-29.out,0.6418561554449443
OBSEA/2020-10-31.out,0.5542696635514491
OBSEA/2020-11-01.out,0.8267032275977487
OBSEA/2020-11-02.out,0.645329527055621
OBSEA/2020-11-03.out,0.5252190229935135
OBSEA/2020-11-04.out,0.7533351249906495
OBSEA/2020-11-05.out,0.4640572334901038
OBSEA/2020-11-06.out,0.6309641622053263
OBSEA/2020-11-07.out,0.6861625844757692
OBSEA/2020-11-08.out,0.7925311438606515
OBSEA/2020-11-09.out,0.437535028138365
OBSEA/2020-11-10.out,0.6436150362388091
OBSEA/2020-11-11.out,0.8568746844207439
OBSEA/2020-11-12.out,0.3965671999616411
OBSEA/2020-11-13.out,0.6103231906113997
OBSEA/2020-11-14.out,0.6246174092131958
OBSEA/2020-11-16.out,0.7551471807561121
OBSEA/2020-11-17.out,0.3649335172539916
OBSEA/2020-11-18.out,0.6714935067151393
OBSEA/2020-11-19.out,0.4141342024399432
OBSEA/2020-11-20.out,0.5520614636003932
OBSEA/2020-11-21.out,0.5652429700525823
OBSEA/2020-11-22.out,0.5501214386331622
OBSEA/2020-11-23.out,0.4910917902769742
OBSEA/2020-11-24.out,0.5790638736004785
OBSEA/2020-12-08.out,0.6802413004941266
OBSEA/2020-12-09.out,0.6337032255420854
OBSEA/2020-12-10.out,0.6870295153586615
OBSEA/2020-12-11.out,0.6496068381535187
OBSEA/2020-12-12.out,0.5140787981908083
OBSEA/2020-12-20.out,0.6546625324464577
OBSEA/2020-12-23.out,0.7033004590910592
OBSEA/2020-12-24.out,0.4626414967219742
OBSEA/2020-12-25.out,0.4827396037668439
OBSEA/2020-12-27.out,0.6674558958740638
OBSEA/2020-12-28.out,0.7490715143967459
