,COPOD
OBSEA/2020-09-13.out,0.0
OBSEA/2020-09-14.out,0.0151515151515151
OBSEA/2020-09-15.out,0.4226102397158923
OBSEA/2020-09-16.out,0.0063025210084033
OBSEA/2020-09-17.out,0.3776223776223776
OBSEA/2020-09-18.out,0.1900639819345126
OBSEA/2020-09-19.out,0.2100667693888032
OBSEA/2020-09-20.out,0.0
OBSEA/2020-09-21.out,0.6357894736842106
OBSEA/2020-09-22.out,0.486697965571205
OBSEA/2020-09-23.out,0.221359940872136
OBSEA/2020-09-24.out,0.2742474916387959
OBSEA/2020-09-25.out,0.0007892659826361
OBSEA/2020-09-26.out,0.5525423728813559
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.1900175131348511
OBSEA/2020-09-30.out,0.5606060606060606
OBSEA/2020-10-01.out,0.0908543922984356
OBSEA/2020-10-02.out,0.2216884008236101
OBSEA/2020-10-03.out,0.2921195652173913
OBSEA/2020-10-04.out,0.1182719546742209
OBSEA/2020-10-05.out,0.0222826086956521
OBSEA/2020-10-06.out,0.1126871552403467
OBSEA/2020-10-07.out,0.4740484429065744
OBSEA/2020-10-08.out,0.0112781954887218
OBSEA/2020-10-09.out,0.7949526813880127
OBSEA/2020-10-10.out,0.0290322580645161
OBSEA/2020-10-11.out,0.2085603112840467
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-14.out,0.2107728337236534
OBSEA/2020-10-15.out,0.0
OBSEA/2020-10-16.out,0.2049956933677864
OBSEA/2020-10-18.out,0.3278367803242035
OBSEA/2020-10-19.out,0.3922369765066394
OBSEA/2020-10-20.out,0.2849924204143507
OBSEA/2020-10-21.out,0.425287356321839
OBSEA/2020-10-22.out,0.1594753192958232
OBSEA/2020-10-23.out,0.2157688835389708
OBSEA/2020-10-24.out,0.4165067178502879
OBSEA/2020-10-25.out,0.8881685575364667
OBSEA/2020-10-26.out,0.0
OBSEA/2020-10-27.out,0.5170603674540682
OBSEA/2020-10-28.out,0.6148775894538606
OBSEA/2020-10-29.out,0.0182260024301336
OBSEA/2020-10-31.out,0.0838668373879641
OBSEA/2020-11-01.out,0.2692985548114205
OBSEA/2020-11-02.out,0.0164151442944135
OBSEA/2020-11-03.out,0.4409972299168975
OBSEA/2020-11-04.out,0.0632761679479597
OBSEA/2020-11-05.out,0.0
OBSEA/2020-11-06.out,0.672360248447205
OBSEA/2020-11-07.out,0.377526753864447
OBSEA/2020-11-08.out,0.14221140472879
OBSEA/2020-11-09.out,0.0005356186395286
OBSEA/2020-11-10.out,0.6888489208633094
OBSEA/2020-11-11.out,0.2902603664416586
OBSEA/2020-11-12.out,0.9621621621621622
OBSEA/2020-11-13.out,0.5788018433179724
OBSEA/2020-11-14.out,0.0725681935151827
OBSEA/2020-11-16.out,0.2259865971705137
OBSEA/2020-11-17.out,0.0
OBSEA/2020-11-18.out,0.1769163509180996
OBSEA/2020-11-19.out,0.0
OBSEA/2020-11-20.out,0.181118522319138
OBSEA/2020-11-21.out,0.0505090054815974
OBSEA/2020-11-22.out,0.4025423728813559
OBSEA/2020-11-23.out,0.0
OBSEA/2020-11-24.out,0.0
OBSEA/2020-12-08.out,0.1965920651068158
OBSEA/2020-12-09.out,0.0064485311679006
OBSEA/2020-12-10.out,0.2393980848153215
OBSEA/2020-12-11.out,0.0277283134062579
OBSEA/2020-12-12.out,0.0024061597690086
OBSEA/2020-12-20.out,0.0705580500320718
OBSEA/2020-12-23.out,0.2697583278902678
OBSEA/2020-12-24.out,0.0
OBSEA/2020-12-25.out,0.000251572327044
OBSEA/2020-12-27.out,0.3442739921512665
OBSEA/2020-12-28.out,0.3724756918474196
