Unnamed: 0,AutoEncoder (AE),DenoisingAutoEncoder (DAE),PCC,HBOS,CBLOF,COPOD,RobustPCA,LOF
OBSEA/2021-12-15.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-16.out,0.0739341122051347,0.0140472290387369,0.1427891536399224,0.2876962079192217,0.4027610014261188,0.0148187567538185,0.0160073744291132,0.2350277017641435
OBSEA/2021-12-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-18.out,0.3773833218469521,0.0201680066251659,0.2718117574053335,0.4171034111977241,0.3626254193148298,0.1050311887509522,0.0161748999960429,0.0988180865728899
OBSEA/2021-12-19.out,0.0133793844512795,0.011394844751288,0.0254253211307787,0.0049462551944006,0.0016554937359022,0.0100478520076532,0.2794185632486923,0.0018288618414098
OBSEA/2021-12-20.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-21.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-22.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-23.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2021-12-24.out,0.2238214582501271,0.2352979205189459,0.986373364839453,0.988424228321672,0.5354220954156291,0.6660018134471721,0.163191155724573,0.3281516742737784
OBSEA/2021-12-25.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-26.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-27.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-28.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-29.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-30.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2021-12-31.out,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OBSEA/2022-01-01.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-03.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-04.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-05.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-06.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-07.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-08.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-09.out,0.0038270667895063,0.0163350786637801,0.5909147911967123,0.440828076424146,0.3574054834921165,0.2730552312501529,0.0038475187420107,0.2349557902240739
OBSEA/2022-01-10.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-11.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-12.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-13.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-14.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-15.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-16.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-18.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-19.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-20.out,0.2227772624501681,0.2437415337658414,0.1463221765474934,0.145203022811596,0.1720763979554154,0.0674498953507132,0.1104004038468347,0.0845747971723569
