,training_stats
n_epochs,10.0
training_time,1801.2418966259866
acc,0.258695419520548
val_acc,0.22361288326127188
loss,2.5052891075611115
val_loss,2.5399459089551653
top_2_val_acc,0.2922353318759373
top_3_val_acc,0.37005739978381563
top_4_val_acc,0.4286192612988608
