,training_stats
n_epochs,10.0
training_time,755.4187247109949
acc,0.15813078703703703
val_acc,0.16340598836541176
loss,2.468128893110487
val_loss,2.609327554702759
top_2_val_acc,0.2491629496216774
top_3_val_acc,0.3313993588089943
top_4_val_acc,0.40162158757448196
