,training_stats
n_epochs,10.0
training_time,710.5838872280001
acc,0.14696605785472971
val_acc,0.15894784246172225
loss,2.4403481483459473
val_loss,2.562282153538295
top_2_val_acc,0.30188929183142527
top_3_val_acc,0.38453478472573416
top_4_val_acc,0.4475607020514352
