,training_stats
n_epochs,10.0
training_time,780.5248792580096
acc,0.28419448390151514
val_acc,0.2369943516595023
loss,2.5129576176404953
val_loss,2.5363449369158064
top_2_val_acc,0.34517735668591093
top_3_val_acc,0.47746218953813824
top_4_val_acc,0.5357294678688049
