,training_stats
n_epochs,10.0
training_time,747.7074606319948
acc,0.2494800483339273
val_acc,0.199358746695977
loss,2.2175440788269043
val_loss,2.473525929909486
top_2_val_acc,0.30453498317645145
top_3_val_acc,0.3954429359963307
top_4_val_acc,0.4751181436272768
