,training_stats
n_epochs,10.0
training_time,614.9116915999912
acc,0.15268390098314608
val_acc,0.14406321942806244
loss,2.3990535587072372
val_loss,2.5772218023027693
top_2_val_acc,0.24724582263401576
top_3_val_acc,0.3396457391125815
top_4_val_acc,0.3816064213003431
