,training_stats
n_epochs,10.0
training_time,561.9477977430215
acc,0.2140851088543741
val_acc,0.15757345078656307
loss,2.250916206787643
val_loss,2.6158541463888607
top_2_val_acc,0.2636391560618694
top_3_val_acc,0.34177700974620306
top_4_val_acc,0.43531316776688284
