,training_stats
n_epochs,10.0
training_time,874.7101191419933
acc,0.2554580479452055
val_acc,0.2922935960469423
loss,2.452934903483237
val_loss,2.4727567301856146
top_2_val_acc,0.35522762382472
top_3_val_acc,0.3892264664173126
top_4_val_acc,0.47241512382472
