,training_stats
n_epochs,10.0
training_time,636.3349758220138
acc,0.2201939772110689
val_acc,0.19350907284962504
loss,2.19718123023043
val_loss,2.5231802360863207
top_2_val_acc,0.3010224593027927
top_3_val_acc,0.39017361431030567
top_4_val_acc,0.473049449293237
