,training_stats
n_epochs,10.0
training_time,1056.1907423509983
acc,0.11432439630681818
val_acc,0.09784985440117973
loss,2.5284345746040344
val_loss,2.535071986062186
top_2_val_acc,0.1872228809765407
top_3_val_acc,0.41797254766736713
top_4_val_acc,0.513753490788596
