,training_stats
n_epochs,10.0
training_time,876.7732398509979
acc,0.25802991651205937
val_acc,0.2585365831851959
loss,2.5325466069308193
val_loss,2.5380982875823976
top_2_val_acc,0.3512957334518433
top_3_val_acc,0.4671875
top_4_val_acc,0.5646341443061829
