,training_stats
n_epochs,10.0
training_time,3257.803573084995
acc,0.2448958551529116
val_acc,0.2234975963830948
loss,2.513391147960316
val_loss,2.512876558303833
top_2_val_acc,0.4218312919139862
top_3_val_acc,0.5189193606376648
top_4_val_acc,0.5982025742530823
