,training_stats
n_epochs,10.0
training_time,1722.7439141380019
acc,0.2635509753705318
val_acc,0.24743009890828813
loss,2.4751293659210205
val_loss,2.5351909569331577
top_2_val_acc,0.33837523630687166
top_3_val_acc,0.40044936537742615
top_4_val_acc,0.48789943541799274
