,training_stats
n_epochs,10.0
training_time,859.0774689639802
acc,0.2944155092592593
val_acc,0.22380514815449715
loss,2.5325309965345593
val_loss,2.5634462237358093
top_2_val_acc,0.2898831441998482
top_3_val_acc,0.3058035746216774
top_4_val_acc,0.429703913629055
