,training_stats
n_epochs,10.0
training_time,979.3334049550176
acc,0.2904513280154278
val_acc,0.2119090545635957
loss,2.3814094143529094
val_loss,2.457370400428772
top_2_val_acc,0.29926883028103757
top_3_val_acc,0.3931991182840787
top_4_val_acc,0.5565104163610018
