,training_stats
n_epochs,10.0
training_time,752.9508465000108
acc,0.17787322274881515
val_acc,0.17576552033424378
loss,2.4566151445562188
val_loss,2.509822940826416
top_2_val_acc,0.27893246412277223
top_3_val_acc,0.38957110047340393
top_4_val_acc,0.5150744557380676
