,training_stats
n_epochs,10.0
training_time,674.6969099619891
acc,0.2138746570502162
val_acc,0.13694443037876716
loss,2.262671036105002
val_loss,2.4698963715479922
top_2_val_acc,0.2400847742190728
top_3_val_acc,0.3652433260129048
top_4_val_acc,0.47818957154567426
