,training_stats
n_epochs,10.0
training_time,1986.5133112439944
acc,0.23411998367895545
val_acc,0.18626469042566088
loss,2.2886550388028546
val_loss,2.5094903663352683
top_2_val_acc,0.2627982552404757
top_3_val_acc,0.348157051536772
top_4_val_acc,0.45550658857380905
