,training_stats
n_epochs,10.0
training_time,1775.7992154859821
acc,0.3174560670258465
val_acc,0.1319589322217955
loss,1.6307899794951388
val_loss,2.808415508041015
top_2_val_acc,0.33432231857799566
top_3_val_acc,0.43799120044479
top_4_val_acc,0.5250343879541526
