,training_stats
n_epochs,10.0
training_time,528.5316513050057
acc,0.1331326844262295
val_acc,0.10898665945838999
loss,2.2672863123846834
val_loss,3.0747089915805392
top_2_val_acc,0.27786153775674327
top_3_val_acc,0.37587567060082044
top_4_val_acc,0.46836927422770747
