,training_stats
n_epochs,10.0
training_time,2057.936014153005
acc,0.20358862704918032
val_acc,0.19457269052289566
loss,2.2815271342386967
val_loss,2.7892858937101543
top_2_val_acc,0.2698344048464073
top_3_val_acc,0.36274864257506606
top_4_val_acc,0.4578364187816404
