,training_stats
n_epochs,10.0
training_time,703.8150622530084
acc,0.23459669091235633
val_acc,0.22815688805920736
loss,2.497884824872017
val_loss,2.5198020253862654
top_2_val_acc,0.4184204936027527
top_3_val_acc,0.5593466588429042
top_4_val_acc,0.6516174163137164
