,training_stats
n_epochs,10.0
training_time,537.9924948490225
acc,0.21540453015222483
val_acc,0.16645627841353416
loss,2.2638829067105153
val_loss,2.555420618790847
top_2_val_acc,0.2591600165917323
top_3_val_acc,0.34605239503658736
top_4_val_acc,0.4326744956465868
