,training_stats
n_epochs,10.0
training_time,671.6502031499986
acc,0.19517345661846497
val_acc,0.1908460154577538
loss,2.3608123948497157
val_loss,2.563638545848705
top_2_val_acc,0.31289093251581546
top_3_val_acc,0.38037455633834555
top_4_val_acc,0.43974093816898485
