,training_stats
n_epochs,10.0
training_time,2430.45525244897
acc,0.26949682921866525
val_acc,0.16866063971838882
loss,1.5659922884911606
val_loss,3.2017880250392348
top_2_val_acc,0.3123021660524122
top_3_val_acc,0.4513035880036331
top_4_val_acc,0.5534257358341126
