,training_stats
n_epochs,10.0
training_time,747.7148989299894
acc,0.21406546489563566
val_acc,0.19730351644533653
loss,2.441968256427396
val_loss,2.4571786721547446
top_2_val_acc,0.29705412299544726
top_3_val_acc,0.37549603206140025
top_4_val_acc,0.47236689814814814
