,training_stats
n_epochs,10.0
training_time,2138.2045889430156
acc,0.22970079489476045
val_acc,0.22624402940273286
loss,2.307005990635265
val_loss,2.4196560382843018
top_2_val_acc,0.2919884562492371
top_3_val_acc,0.3860121428966522
top_4_val_acc,0.47387042045593264
