,training_stats
n_epochs,10.0
training_time,1185.6022256549913
acc,0.20333116735677054
val_acc,0.18892788851030784
loss,2.3550960400755647
val_loss,2.4933626444443413
top_2_val_acc,0.24109788757303488
top_3_val_acc,0.31592679254098793
top_4_val_acc,0.3827971238732914
