,training_stats
n_epochs,10.0
training_time,679.945060736005
acc,0.2078884184278096
val_acc,0.16141354063382515
loss,2.2478434648670134
val_loss,2.571340262889862
top_2_val_acc,0.2443761613506537
top_3_val_acc,0.3380178207388291
top_4_val_acc,0.4468307661322447
