,training_stats
n_epochs,10.0
training_time,885.8771178540192
acc,0.3013945479923303
val_acc,0.29064360154526575
loss,2.45182369601342
val_loss,2.470071690423148
top_2_val_acc,0.3411458336881229
top_3_val_acc,0.4156436004808971
top_4_val_acc,0.4946986607142857
