,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-06-22.out.10,2.0,1.2845182,-1.151888,-0.1170706,1.2845256,-1.1518932,-0.1171302,1.2845554,-1.1518939,-0.1171674,1.2845927,-1.1518753,-0.1170408,1.2844437,-1.1519014,-0.1171153,1.2845405,-1.1518783,-0.1170036,1.2846374,-1.1518545,-0.1168918,1.2847863,-1.1518336,-0.116862,1.2847863,-1.1518507,-0.1170184,1.2845182,-1.1518731,-0.1169365,1.2847193,-1.1518463,-0.1169067,1.2846001,-1.1518597,-0.1168993,1.284764,-1.1518351,-0.1168546,1.284548,-1.1518559,-0.1168025,1.2846746,-1.1518299,-0.1167056,1.2847267,-1.1518314,-0.1167727
2020-06-22.out.11,2.0,1.2845852,-1.1518507,-0.1168025,1.2843916,-1.1518708,-0.1167727,1.2842426,-1.1518783,-0.1166833,1.2844586,-1.1518492,-0.1166461,1.2844809,-1.1518545,-0.1167205,1.284548,-1.151844,-0.1166982,1.2844214,-1.15185,-0.1166088,1.2842203,-1.1518679,-0.1165641,1.2841756,-1.1518708,-0.1165343,1.2840862,-1.1518731,-0.1164599,1.2840564,-1.1518708,-0.1164077,1.284049,-1.1518671,-0.116363,1.284332,-1.1518381,-0.1164003,1.2842277,-1.1518559,-0.1164524,1.2842352,-1.1518522,-0.1164301,1.284183,-1.1518552,-0.1164077
2020-06-22.out.12,2.0,1.2842575,-1.1518411,-0.1163481,1.2842203,-1.1518433,-0.1163332,1.2840713,-1.1518485,-0.1162141,1.2840266,-1.151847,-0.116147,1.2839894,-1.1518433,-0.11608,1.2841681,-1.1518411,-0.1162588,1.2841532,-1.1518351,-0.1161768,1.2841756,-1.1518448,-0.116296,1.2842501,-1.1518165,-0.1161173,1.2843245,-1.1518053,-0.1160949,1.2841383,-1.1518128,-0.1159608,1.2841086,-1.1517993,-0.115797,1.2840937,-1.1518016,-0.1158044,1.2840639,-1.1518068,-0.1158193,1.2842948,-1.1517673,-0.1157076,1.2842426,-1.1517599,-0.1155885
2020-06-22.out.13,2.0,1.2841235,-1.1517621,-0.1154767,1.2841086,-1.1517748,-0.1155736,1.2844809,-1.1517524,-0.1157747,1.2845331,-1.1517725,-0.116013,1.2846225,-1.1517561,-0.1159683,1.2847044,-1.1517591,-0.1160726,1.2848831,-1.1517278,-0.1159832,1.2848161,-1.151739,-0.116013,1.2847118,-1.1517502,-0.1159981,1.2849427,-1.1517293,-0.1160651,1.2847267,-1.1517517,-0.1160279,1.2846671,-1.1517554,-0.1159981,1.2843245,-1.1518008,-0.1160502,1.283401,-1.1519073,-0.1160279,1.2833936,-1.1519051,-0.1159981,1.2829988,-1.1519483,-0.1159683
2020-06-22.out.14,2.0,1.2834531,-1.1518775,-0.1158119,1.283252,-1.1519021,-0.1158268,1.2832818,-1.1519036,-0.115864,1.2831552,-1.1519088,-0.1157747,1.2827232,-1.151958,-0.1157598,1.2840341,-1.1517859,-0.1155959,1.2830733,-1.1518991,-0.1155885,1.2826041,-1.1519505,-0.1155587,1.2827456,-1.1519073,-0.1153129,1.2822615,-1.1519595,-0.1152682,1.2833042,-1.1518358,-0.1152607,1.2844437,-1.1517271,-0.1154916,1.2846969,-1.1517129,-0.1156406,1.2845927,-1.1517226,-0.1156257,1.2846076,-1.1517338,-0.1157374,1.2845107,-1.1517375,-0.1156704
2020-06-22.out.15,2.0,1.2843171,-1.1517502,-0.1155736,1.2842203,-1.1517465,-0.115432,1.2844884,-1.1517264,-0.1155438,1.2841532,-1.151739,-0.1152905,1.2842724,-1.1517234,-0.1152682,1.2842128,-1.1517353,-0.1153203,1.2845554,-1.1516958,-0.1153278,1.2841681,-1.1517055,-0.1150001,1.2843469,-1.151707,-0.1152012,1.2844884,-1.1516928,-0.1152235,1.2844809,-1.1516899,-0.1151937,1.2842724,-1.1517055,-0.1151118,1.2843767,-1.1516794,-0.1149777,1.2842948,-1.1516906,-0.1150001,1.2846001,-1.1516511,-0.1149628,1.2845405,-1.1516608,-0.1149852
2020-06-22.out.16,2.0,1.2843022,-1.1516616,-0.1147319,1.2845629,-1.1516586,-0.1149926,1.2845852,-1.1516556,-0.1149777,1.2846671,-1.1516489,-0.115015,1.2846746,-1.151666,-0.1151788,1.284898,-1.1516347,-0.1151341,1.2846597,-1.1516489,-0.1150075,1.2847789,-1.1516295,-0.1149554,1.2846597,-1.151631,-0.1148437,1.2843171,-1.1516504,-0.11465,1.284682,-1.1516504,-0.1150448,1.2847416,-1.151666,-0.1152533,1.2847863,-1.1516452,-0.1151118,1.284764,-1.1516727,-0.1153427,1.2846746,-1.1516802,-0.1153129,1.2844809,-1.1516936,-0.1152235
2020-06-22.out.17,2.0,1.2845852,-1.1516884,-0.115298,1.2847938,-1.1516638,-0.115298,1.2847416,-1.1516429,-0.1150373,1.2848682,-1.1516385,-0.1151341,1.2845331,-1.1516735,-0.1150969,1.2845927,-1.1516355,-0.1148139,1.2842203,-1.1516556,-0.1145904,1.2841086,-1.1516556,-0.1144638,1.2841905,-1.1516556,-0.1145457,1.2840862,-1.1516675,-0.1145457,1.284183,-1.1516444,-0.1144415,1.2842799,-1.1516206,-0.1143298,1.284332,-1.1516184,-0.1143596,1.2844214,-1.1516199,-0.1144787,1.2842873,-1.1516199,-0.1143298,1.2845629,-1.1516199,-0.1146277
2020-06-22.out.18,2.0,1.2846523,-1.1516243,-0.1147766,1.284399,-1.1516347,-0.114583,1.2846225,-1.1516318,-0.1148064,1.284615,-1.1516467,-0.1149405,1.2847267,-1.1516482,-0.1150671,1.2849129,-1.1516467,-0.1152607,1.2844809,-1.1516839,-0.1151341,1.284399,-1.1516876,-0.1150745,1.2845778,-1.1516668,-0.115082,1.2841011,-1.1516809,-0.1146873,1.284399,-1.1516846,-0.1150522,1.2845256,-1.1516727,-0.115082,1.2842501,-1.1516787,-0.1148362,1.2842426,-1.1516817,-0.1148586,1.2839745,-1.1516712,-0.1144638,1.2842054,-1.1516698,-0.1147022
2020-06-22.out.19,2.0,1.2843841,-1.1516623,-0.1148288,1.2845107,-1.1516787,-0.1151267,1.2845852,-1.1516802,-0.1152161,1.2844884,-1.1516891,-0.1151937,1.2841756,-1.1516943,-0.1149032,1.2841681,-1.1516891,-0.1148437,1.2839521,-1.1517167,-0.1148586,1.2839149,-1.1517204,-0.1148586,1.2843022,-1.1516683,-0.1147915,1.2845033,-1.1516534,-0.1148735,1.2844884,-1.1516563,-0.1148958,1.284682,-1.1516422,-0.1149703,1.2847118,-1.1516273,-0.114866,1.2850172,-1.1516012,-0.1149554,1.2848906,-1.1516064,-0.114866,1.2846448,-1.1516139,-0.1146649
2020-06-22.out.20,2.0,1.2846746,-1.1516199,-0.1147543,1.2846299,-1.1516206,-0.1147096,1.2847565,-1.1516206,-0.1148511,1.284682,-1.1516355,-0.1149107,1.2846448,-1.1516407,-0.1149107,1.2850842,-1.1516221,-0.1152235,1.2847491,-1.1516482,-0.1150969,1.2847267,-1.1516444,-0.1150373,1.2847342,-1.1516578,-0.1151639,1.2845927,-1.151669,-0.1151267,1.2847342,-1.1516414,-0.1150224,1.2845405,-1.1516333,-0.1147319,1.2847193,-1.1516206,-0.1148139,1.2844735,-1.1516094,-0.114434,1.2844661,-1.1516184,-0.114516,1.2847118,-1.1516161,-0.1147617
2020-06-22.out.21,2.0,1.2846597,-1.1516295,-0.1148288,1.2845033,-1.1516258,-0.1146202,1.2844735,-1.1516124,-0.1144638,1.284548,-1.151605,-0.1144713,1.2845182,-1.151602,-0.1144191,1.2845107,-1.1516072,-0.1144638,1.2846969,-1.1515997,-0.1145979,1.2846969,-1.151596,-0.1145606,1.2846969,-1.1516035,-0.1146277,1.2847342,-1.1516064,-0.1146947,1.2845256,-1.1516258,-0.1146426,1.2849427,-1.1516027,-0.1148884,1.2849129,-1.1516258,-0.1150745,1.2841086,-1.1516303,-0.1142329,1.2842799,-1.1516482,-0.114583,1.2847342,-1.1516385,-0.1149926
2020-06-22.out.22,2.0,1.2845033,-1.1516318,-0.1146798,1.2846523,-1.1516556,-0.1150671,1.2846001,-1.151672,-0.1151565,1.2841607,-1.1516958,-0.1148958,1.2840862,-1.1516884,-0.1147468,1.2845033,-1.1516765,-0.1150894,1.2843171,-1.1516698,-0.1148213,1.2844363,-1.1516742,-0.1150001,1.284399,-1.1516668,-0.1148958,1.2846374,-1.151666,-0.1151416,1.2846001,-1.1516608,-0.1150597,1.2842799,-1.1516683,-0.1147766,1.2846299,-1.1516347,-0.1148437,1.2845107,-1.1516496,-0.1148511,1.2844735,-1.1516616,-0.1149181,1.2845182,-1.1516772,-0.1151118
2020-06-22.out.23,2.0,1.2845927,-1.1516712,-0.1151416,1.2843245,-1.1516906,-0.1150299,1.2846374,-1.1516712,-0.1151863,1.2844288,-1.1516653,-0.1149032,1.2841979,-1.151675,-0.1147468,1.2848161,-1.1516526,-0.1152161,1.2848533,-1.1516549,-0.1152756,1.2846969,-1.1516645,-0.1151937,1.2844437,-1.1516735,-0.1149926,1.2843692,-1.1516809,-0.1149777,1.2845182,-1.1516839,-0.1151788,1.2841458,-1.1516906,-0.1148362,1.2844288,-1.1516824,-0.1150671,1.2846299,-1.1516921,-0.1153725,1.2845703,-1.1516779,-0.1151788,1.284548,-1.1516779,-0.1151565
2020-06-22.out.24,2.0,1.2842575,-1.1516995,-0.1150373,1.2845256,-1.1516824,-0.1151714,1.2844884,-1.1516817,-0.1151267,1.2844139,-1.1516861,-0.115082,1.2845331,-1.1516601,-0.1149703,1.2845182,-1.1516556,-0.1149181,1.284399,-1.1516772,-0.1149852,1.284265,-1.151675,-0.1148139,1.2844586,-1.1516601,-0.1148958,1.2846895,-1.1516519,-0.1150671,1.2844809,-1.1516735,-0.1150448,1.2843618,-1.1516735,-0.1149181,1.2843022,-1.1516824,-0.1149256,1.2841309,-1.1516794,-0.1147096,1.2842352,-1.1516735,-0.1147692,1.2842724,-1.1516698,-0.1147766
2020-06-22.out.25,2.0,1.2843916,-1.1516593,-0.1148064,1.2844065,-1.1516504,-0.1147394,1.284332,-1.1516601,-0.1147543,1.2844809,-1.1516444,-0.1147692,1.2845852,-1.1516489,-0.114933,1.2847267,-1.1516489,-0.115082,1.2845405,-1.1516489,-0.1148809,1.2844586,-1.1516541,-0.1148437,1.2843916,-1.1516765,-0.1149703,1.2844288,-1.1516675,-0.1149256,1.2843022,-1.1516593,-0.1147096,1.2840862,-1.1516504,-0.1143968,1.2843692,-1.1516444,-0.11465,1.2842352,-1.1516482,-0.1145383,1.2841086,-1.1516482,-0.1143968,1.2842873,-1.1516295,-0.1144191
2020-06-22.out.26,2.0,1.284183,-1.1516221,-0.1142329,1.2841235,-1.1516169,-0.1141212,1.2842948,-1.1515953,-0.1141138,1.2841383,-1.1516035,-0.1140169,1.2841756,-1.1515938,-0.1139648,1.2843841,-1.1515923,-0.1141882,1.2844065,-1.1515767,-0.1140542,1.2843543,-1.1515781,-0.1140169,1.284615,-1.1515707,-0.1142329,1.2847267,-1.1515543,-0.1142031,1.2847044,-1.1515446,-0.1140914,1.2849353,-1.151526,-0.1141659,1.2847416,-1.1515469,-0.114151,1.2845778,-1.151532,-0.1138308,1.2842054,-1.1515357,-0.1134584,1.2847491,-1.1515312,-0.1140095
2020-06-22.out.27,2.0,1.2848012,-1.1515186,-0.1139574,1.2844214,-1.1515506,-0.1138308,1.2842873,-1.151558,-0.1137488,1.2840937,-1.1515804,-0.1137414,1.2846895,-1.1515744,-0.1143447,1.284682,-1.1515528,-0.1141436,1.2837585,-1.1516556,-0.114084,1.2837585,-1.1516258,-0.1138084,1.2839373,-1.1516057,-0.1138159,1.2839745,-1.1516541,-0.1143,1.2839373,-1.1516482,-0.1142106,1.283766,-1.1516616,-0.114151,1.2840043,-1.1516131,-0.1139648,1.2846597,-1.1515595,-0.1141734,1.2851364,-1.1515692,-0.1147841,1.2850172,-1.1515565,-0.1145457
2020-06-22.out.28,2.0,1.2845554,-1.1515491,-0.1139723,1.2843543,-1.1515632,-0.1138754,1.2841458,-1.151564,-0.113652,1.2843171,-1.151558,-0.1137935,1.2850321,-1.1515446,-0.1144415,1.2851885,-1.1515469,-0.1146351,1.2847267,-1.1515632,-0.1142776,1.2851438,-1.1515923,-0.115015,1.2852406,-1.1515923,-0.1151192,1.2852928,-1.151605,-0.115298,1.285047,-1.1516258,-0.1152161,1.2841756,-1.1516407,-0.1143968,1.2848831,-1.1516496,-0.1152607,1.2848533,-1.1516519,-0.1152459,1.2847044,-1.1516586,-0.115149,1.2849502,-1.1516534,-0.115365
2020-06-22.out.29,2.0,1.2846076,-1.1516854,-0.1152905,1.2845107,-1.1517018,-0.1153427,1.2843171,-1.1517182,-0.1152756,1.2842799,-1.1517241,-0.1152905,1.2842724,-1.1517129,-0.1151788,1.2842575,-1.1517085,-0.1151118,1.2841383,-1.1517182,-0.1150745,1.2840937,-1.1517167,-0.115015,1.2839968,-1.1517189,-0.1149405,1.2840713,-1.1517159,-0.1149777,1.2842724,-1.1516906,-0.1149703,1.2841756,-1.1516981,-0.1149405,1.2841309,-1.1517085,-0.1149777,1.2841979,-1.151707,-0.1150448,1.2842799,-1.1517018,-0.115082,1.284548,-1.1516601,-0.1149926
2020-06-22.out.30,2.0,1.2844512,-1.1516712,-0.1149852,1.284399,-1.1516765,-0.1149703,1.2844065,-1.1516787,-0.1150075,1.2842948,-1.1516854,-0.1149479,1.2843171,-1.1516817,-0.1149405,1.2843394,-1.1516817,-0.1149628,1.2844512,-1.1516787,-0.1150597,1.2842352,-1.1516936,-0.1149554,1.284183,-1.1516921,-0.1148884,1.2842203,-1.1516876,-0.1148884,1.284399,-1.1516735,-0.1149554,1.2842575,-1.1516884,-0.114933,1.2843916,-1.1516668,-0.1148735,1.284332,-1.1516727,-0.114866,1.2842277,-1.151675,-0.1147766,1.2841681,-1.151675,-0.1147096
2020-06-22.out.31,2.0,1.2842128,-1.1516727,-0.1147394,1.2840862,-1.1516675,-0.1145532,1.2843171,-1.1516578,-0.1147171,1.2843022,-1.1516578,-0.1146947,1.2843692,-1.1516414,-0.1146202,1.2841681,-1.1516526,-0.1145011,1.2843618,-1.151637,-0.1145681,1.2844139,-1.1516385,-0.1146351,1.2844586,-1.1516325,-0.1146351,1.2844288,-1.1516273,-0.1145532,1.2844214,-1.1516333,-0.1146053,1.2843022,-1.1516392,-0.1145309,1.2843841,-1.1516228,-0.1144713,1.2843245,-1.1516407,-0.1145681,1.2842501,-1.1516377,-0.1144564,1.2843245,-1.1516161,-0.1143372
2020-06-22.out.32,2.0,1.2843767,-1.1516184,-0.1144191,1.2845182,-1.1515953,-0.1143521,1.2846299,-1.1515953,-0.1144713,1.2845778,-1.1515975,-0.1144415,1.2843543,-1.1516109,-0.1143149,1.2845778,-1.151602,-0.1144862,1.2844735,-1.1516124,-0.1144638,1.2844809,-1.1515975,-0.1143298,1.2844735,-1.151602,-0.1143744,1.2842799,-1.1516124,-0.1142478,1.2840043,-1.1516094,-0.1139201,1.2843916,-1.1516094,-0.1143521,1.2846895,-1.1515863,-0.1144564,1.2847342,-1.1515714,-0.114367,1.2845182,-1.1515811,-0.1142255,1.2845033,-1.1515848,-0.1142478
2020-06-22.out.33,2.0,1.2843543,-1.1515953,-0.1141659,1.284332,-1.1515997,-0.1141957,1.2842799,-1.1515997,-0.1141361,1.2844809,-1.15157,-0.1140765,1.2845405,-1.1515528,-0.1139872,1.2842724,-1.1515804,-0.1139425,1.2843618,-1.1515677,-0.1139276,1.2843767,-1.1515603,-0.1138754,1.2840788,-1.1515774,-0.1137116,1.2843096,-1.1515551,-0.1137563,1.2844735,-1.1515565,-0.1139499,1.2846374,-1.151532,-0.1138978,1.2848012,-1.1515416,-0.1141659,1.2847491,-1.1515357,-0.1140542,1.2847938,-1.1515208,-0.1139648,1.2847118,-1.1515297,-0.1139574
2020-06-22.out.34,2.0,1.2847416,-1.1515349,-0.1140318,1.2847714,-1.1515312,-0.1140318,1.2847416,-1.1515282,-0.1139797,1.2847938,-1.1515208,-0.1139648,1.2848161,-1.1515238,-0.1140169,1.2849129,-1.1515141,-0.1140318,1.2847863,-1.1515223,-0.1139723,1.2845852,-1.1515543,-0.1140467,1.2846076,-1.1515543,-0.1140765,1.2843245,-1.1515714,-0.1139276,1.2842948,-1.1515729,-0.1138978,1.2844437,-1.1515498,-0.1138531,1.2842352,-1.1515662,-0.1137786,1.2845182,-1.1515357,-0.113801,1.2844809,-1.1515394,-0.113801,1.284399,-1.1515431,-0.1137414
2020-06-22.out.35,2.0,1.2843841,-1.1515454,-0.1137414,1.2845256,-1.1515275,-0.1137265,1.2844958,-1.1515297,-0.113719,1.2844512,-1.1515275,-0.113652,1.284615,-1.1515037,-0.1136148,1.2846448,-1.1514962,-0.1135775,1.2845778,-1.151494,-0.1134807,1.2846523,-1.1514806,-0.113436,1.2844735,-1.151494,-0.1133615,1.2844809,-1.151488,-0.1133168,1.2845778,-1.1514776,-0.1133317,1.2846374,-1.1514642,-0.1132722,1.2848384,-1.1514545,-0.1133988,1.2848831,-1.151456,-0.1134584,1.2847565,-1.1514672,-0.1134211,1.2847491,-1.151462,-0.113369
2020-06-22.out.36,2.0,1.284615,-1.1514739,-0.1133317,1.2847044,-1.1514605,-0.1133094,1.2846076,-1.1514605,-0.1131977,1.2844065,-1.1514754,-0.1131158,1.2843841,-1.1514739,-0.1130785,1.2844288,-1.1514716,-0.1131083,1.2842352,-1.1514716,-0.1128923,1.2843469,-1.1514597,-0.1129072,1.2843916,-1.1514418,-0.1127955,1.2843245,-1.1514396,-0.1126987,1.2844288,-1.1514277,-0.1126987,1.2843096,-1.1514448,-0.1127285,1.2843022,-1.1514523,-0.112788,1.2846746,-1.1514433,-0.1131158,1.284615,-1.151424,-0.11287,1.2844437,-1.1514307,-0.1127434
2020-06-22.out.37,2.0,1.2846299,-1.1514135,-0.112788,1.2846969,-1.1514173,-0.1128998,1.2843543,-1.1514523,-0.1128402,1.2846001,-1.151424,-0.1128476,1.2845405,-1.1514374,-0.1129072,1.2844958,-1.1514374,-0.1128625,1.2846001,-1.1514359,-0.1129593,1.2846225,-1.1514508,-0.1131232,1.2848161,-1.1514262,-0.1131083,1.2848236,-1.1514396,-0.1132424,1.2848757,-1.1514351,-0.1132573,1.284898,-1.1514418,-0.1133541,1.2850395,-1.1514277,-0.113369,1.28498,-1.151424,-0.1132647,1.2848682,-1.1514232,-0.1131455,1.2847565,-1.1514374,-0.113153
2020-06-22.out.38,2.0,1.2847267,-1.1514322,-0.1130636,1.2845629,-1.1514396,-0.1129593,1.2844809,-1.1514508,-0.1129742,1.2843096,-1.151453,-0.1128104,1.284265,-1.1514605,-0.1128253,1.2843394,-1.1514418,-0.1127359,1.284399,-1.1514277,-0.1126614,1.2844661,-1.151421,-0.1126763,1.2844512,-1.1514188,-0.1126391,1.2845703,-1.1514031,-0.1126242,1.2844661,-1.1514016,-0.1124976,1.2844139,-1.1513927,-0.1123561,1.2843767,-1.1514024,-0.1124157,1.2842799,-1.151415,-0.1124157,1.2844437,-1.1513972,-0.1124305,1.284399,-1.1513919,-0.1123337
2020-06-22.out.39,2.0,1.284265,-1.1514173,-0.1124305,1.2842054,-1.151415,-0.1123337,1.2844288,-1.1514128,-0.1125572,1.2844363,-1.151421,-0.112654,1.2836468,-1.1515052,-0.1125646,1.2844735,-1.1514202,-0.1126763,1.2845629,-1.1514098,-0.1126912,1.2847193,-1.1514031,-0.112788,1.2846671,-1.1514165,-0.1128551,1.284898,-1.1513979,-0.112937,1.2849949,-1.1513942,-0.1130115,1.2850172,-1.1513793,-0.1128923,1.2847416,-1.1513979,-0.1127657,1.2843916,-1.1513994,-0.1123933,1.2846076,-1.1514054,-0.1126912,1.2844958,-1.1514076,-0.112587
2020-06-22.out.40,2.0,1.2852257,-1.1514016,-0.1133317,1.2852779,-1.1513942,-0.1133168,1.285114,-1.1514068,-0.1132573,1.2845927,-1.1514456,-0.1130487,1.2846448,-1.1514284,-0.1129445,1.2848236,-1.1514374,-0.11322,1.2850544,-1.1514202,-0.1133168,1.284764,-1.1514545,-0.1133168,1.2847491,-1.1514493,-0.1132498,1.2847044,-1.1514642,-0.1133466,1.2848012,-1.1514679,-0.1134881,1.2847789,-1.1514709,-0.1134807,1.2847565,-1.1514709,-0.1134584,1.2845182,-1.151494,-0.1134137,1.2845331,-1.1514754,-0.1132573,1.2843543,-1.151485,-0.113153
