,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-02-23.out.10,0.0,1.3628305,-1.0150542,-0.348516,1.3628023,-1.0150549,-0.3484949,1.3628516,-1.0150542,-0.3485372,1.3628234,-1.0150542,-0.348516,1.362753,-1.0150584,-0.3484808,1.3628093,-1.0150549,-0.348509,1.3628305,-1.0150563,-0.3485372,1.3627952,-1.0150563,-0.3485019,1.3628234,-1.0150542,-0.348516,1.3628305,-1.0150542,-0.348516,1.3628023,-1.0150549,-0.3484949,1.3627882,-1.0150563,-0.3484949,1.3628093,-1.0150549,-0.348509,1.362753,-1.0150563,-0.3484596,1.3627952,-1.0150549,-0.3484949,1.3627741,-1.015057,-0.3484949
2020-02-23.out.11,0.0,1.3626684,-1.0150563,-0.3483751,1.3627248,-1.015057,-0.3484455,1.3628164,-1.0150499,-0.3484667,1.3628234,-1.0150527,-0.3484949,1.3628164,-1.0150549,-0.348516,1.3628093,-1.0150549,-0.348509,1.3628023,-1.0150527,-0.3484808,1.3628093,-1.0150563,-0.348516,1.3627318,-1.0150563,-0.3484455,1.3627811,-1.0150542,-0.3484667,1.3627952,-1.0150527,-0.3484737,1.3628023,-1.0150563,-0.348516,1.3628234,-1.0150556,-0.3485231,1.3627741,-1.0150563,-0.3484808,1.3628516,-1.015052,-0.348516,1.3628234,-1.0150549,-0.348516
2020-02-23.out.12,0.0,1.3628093,-1.0150542,-0.3484949,1.3628164,-1.0150542,-0.348509,1.3628305,-1.0150542,-0.348516,1.3628446,-1.0150542,-0.3485301,1.3627952,-1.0150549,-0.3484949,1.3627811,-1.0150577,-0.3485019,1.3628023,-1.0150563,-0.348509,1.3627248,-1.0150605,-0.3484737,1.3628023,-1.0150549,-0.3485019,1.3627952,-1.0150549,-0.3484949,1.362767,-1.015052,-0.3484385,1.3627459,-1.0150542,-0.3484314,1.3628023,-1.0150556,-0.3485019,1.3628234,-1.0150542,-0.348509,1.362767,-1.0150542,-0.3484596,1.3627459,-1.0150549,-0.3484455
2020-02-23.out.13,0.0,1.3628023,-1.0150527,-0.3484808,1.3628234,-1.0150542,-0.348509,1.3628164,-1.0150527,-0.3484949,1.3628023,-1.0150506,-0.3484596,1.3627882,-1.015052,-0.3484526,1.3628023,-1.0150506,-0.3484596,1.3627952,-1.0150485,-0.3484314,1.3628093,-1.015052,-0.3484737,1.3627459,-1.0150542,-0.3484385,1.3627741,-1.015052,-0.3484385,1.36276,-1.015052,-0.3484244,1.3628023,-1.0150485,-0.3484385,1.3627811,-1.015052,-0.3484455,1.3627741,-1.0150542,-0.3484596,1.3628375,-1.0150527,-0.348509,1.3627952,-1.0150527,-0.3484667
2020-02-23.out.14,0.0,1.3627882,-1.0150527,-0.3484667,1.3627811,-1.0150542,-0.3484667,1.3627036,-1.0150542,-0.3483892,1.3628305,-1.015052,-0.3484949,1.3627952,-1.015052,-0.3484667,1.3627882,-1.0150542,-0.3484737,1.3628023,-1.0150563,-0.348516,1.362767,-1.0150563,-0.3484737,1.3627459,-1.0150584,-0.3484737,1.3627389,-1.0150527,-0.3484173,1.3627811,-1.0150542,-0.3484667,1.3627459,-1.0150563,-0.3484526,1.3627741,-1.0150556,-0.3484737,1.3627459,-1.0150563,-0.3484526,1.3627459,-1.015057,-0.3484596,1.3627177,-1.0150542,-0.3484103
2020-02-23.out.15,0.0,1.3627811,-1.0150513,-0.3484385,1.3627741,-1.0150527,-0.3484526,1.36276,-1.0150527,-0.3484385,1.3627459,-1.0150527,-0.3484173,1.3627459,-1.0150542,-0.3484314,1.3627459,-1.0150542,-0.3484314,1.3628023,-1.0150471,-0.3484314,1.362753,-1.0150527,-0.3484314,1.362767,-1.0150506,-0.3484244,1.3627952,-1.0150478,-0.3484244,1.3628164,-1.0150443,-0.3484103,1.3627811,-1.0150478,-0.3484173,1.3628234,-1.015045,-0.3484244,1.3628375,-1.015045,-0.3484455,1.362753,-1.015052,-0.3484173,1.3627882,-1.0150499,-0.3484314
2020-02-23.out.16,0.0,1.3628164,-1.0150499,-0.3484667,1.3628023,-1.0150499,-0.3484526,1.3627248,-1.0150527,-0.3484033,1.3627741,-1.0150513,-0.3484385,1.3627318,-1.0150527,-0.3484103,1.36276,-1.0150513,-0.3484173,1.3627318,-1.0150527,-0.3484103,1.3627459,-1.0150499,-0.3483892,1.362767,-1.0150485,-0.3484033,1.3627882,-1.0150499,-0.3484314,1.3627741,-1.0150485,-0.3484103,1.3627741,-1.015052,-0.3484385,1.3627882,-1.0150499,-0.3484385,1.3627389,-1.0150527,-0.3484173,1.3627811,-1.0150506,-0.3484385,1.3627389,-1.015052,-0.3484033
2020-02-23.out.17,0.0,1.3627177,-1.015052,-0.3483821,1.36276,-1.0150499,-0.3484103,1.3628023,-1.0150492,-0.3484455,1.3627107,-1.0150542,-0.3483962,1.3627248,-1.0150542,-0.3484103,1.3627459,-1.0150527,-0.3484173,1.362753,-1.0150513,-0.3484103,1.3627459,-1.0150506,-0.3483962,1.3627882,-1.0150485,-0.3484244,1.3627107,-1.0150506,-0.348368,1.3627741,-1.0150499,-0.3484173,1.3626966,-1.0150527,-0.3483751,1.3627248,-1.015052,-0.3483892,1.3627389,-1.015052,-0.3484033,1.36276,-1.0150506,-0.3484173,1.362753,-1.0150506,-0.3484103
2020-02-23.out.18,0.0,1.3627389,-1.0150535,-0.3484173,1.3627318,-1.0150527,-0.3484033,1.3627389,-1.015052,-0.3484033,1.3627318,-1.0150506,-0.3483821,1.362767,-1.0150527,-0.3484455,1.3627459,-1.0150549,-0.3484385,1.3627318,-1.0150542,-0.3484244,1.36276,-1.0150542,-0.3484455,1.362767,-1.015052,-0.3484314,1.3626895,-1.015052,-0.3483539,1.3627107,-1.015052,-0.3483751,1.3626966,-1.015052,-0.348368,1.362767,-1.0150506,-0.3484244,1.3627459,-1.0150542,-0.3484314,1.3627459,-1.015052,-0.3484103,1.3627248,-1.0150527,-0.3484033
2020-02-23.out.19,0.0,1.3627318,-1.015052,-0.3483962,1.3627036,-1.0150527,-0.3483821,1.3627389,-1.0150499,-0.3483892,1.3627882,-1.015045,-0.3483892,1.3628093,-1.0150499,-0.3484596,1.362767,-1.0150549,-0.3484667,1.362753,-1.0150549,-0.3484455,1.3627389,-1.0150549,-0.3484314,1.3627036,-1.0150549,-0.3483962,1.3627036,-1.0150527,-0.3483821,1.3627459,-1.0150471,-0.348368,1.3626966,-1.0150499,-0.3483469,1.3627459,-1.0150499,-0.3483892,1.3627318,-1.015052,-0.3483962,1.362767,-1.0150513,-0.3484244,1.362753,-1.0150499,-0.3483962
2020-02-23.out.20,0.0,1.36276,-1.015052,-0.3484244,1.3626543,-1.0150527,-0.3483257,1.3627952,-1.015052,-0.3484596,1.3627248,-1.0150549,-0.3484173,1.3627036,-1.0150556,-0.3484033,1.362753,-1.0150527,-0.3484314,1.3627248,-1.0150542,-0.3484103,1.3627248,-1.0150542,-0.3484173,1.362753,-1.0150542,-0.3484385,1.3626895,-1.0150563,-0.3483962,1.3627318,-1.0150542,-0.3484173,1.362767,-1.0150485,-0.3484033,1.3627811,-1.0150506,-0.3484385,1.3627318,-1.0150527,-0.3484103,1.362753,-1.015052,-0.3484173,1.362753,-1.0150527,-0.3484244
2020-02-23.out.21,0.0,1.3627318,-1.0150527,-0.3484103,1.3627177,-1.015052,-0.3483821,1.3627107,-1.015052,-0.3483751,1.3627036,-1.015052,-0.348368,1.3627248,-1.0150499,-0.3483751,1.3627107,-1.0150513,-0.348368,1.3627389,-1.0150485,-0.3483751,1.3627036,-1.015052,-0.348368,1.3627177,-1.015052,-0.3483892,1.3627248,-1.0150485,-0.348361,1.3626825,-1.0150535,-0.348361,1.3626825,-1.0150527,-0.348361,1.3626825,-1.015052,-0.3483469,1.3626684,-1.0150485,-0.3483046,1.3627177,-1.0150506,-0.3483751,1.3627036,-1.0150499,-0.3483539
2020-02-23.out.22,0.0,1.3627248,-1.0150485,-0.348361,1.3627107,-1.0150527,-0.3483821,1.3627036,-1.0150506,-0.3483539,1.3626825,-1.0150499,-0.3483328,1.3626684,-1.015052,-0.3483328,1.3626543,-1.015052,-0.3483257,1.3626895,-1.0150499,-0.3483398,1.3626895,-1.0150485,-0.3483257,1.3626754,-1.0150485,-0.3483116,1.3626613,-1.0150485,-0.3482905,1.3627459,-1.015045,-0.3483539,1.3626966,-1.0150471,-0.3483257,1.3626754,-1.0150471,-0.3482975,1.3626825,-1.0150485,-0.3483187,1.3627389,-1.015045,-0.3483469,1.3627036,-1.0150471,-0.3483257
2020-02-23.out.23,0.0,1.3627107,-1.0150471,-0.3483328,1.3627107,-1.015045,-0.3483187,1.3627248,-1.015045,-0.3483257,1.362753,-1.0150443,-0.3483469,1.3626754,-1.0150471,-0.3482975,1.3626472,-1.0150485,-0.3482834,1.3627248,-1.0150429,-0.3483116,1.3627318,-1.0150443,-0.3483257,1.3626754,-1.0150471,-0.3482975,1.3626825,-1.015045,-0.3482834,1.3626331,-1.0150506,-0.3482905,1.3626402,-1.0150506,-0.3482975,1.3626684,-1.0150485,-0.3483046,1.3626543,-1.0150499,-0.3482975,1.3626613,-1.0150506,-0.3483187,1.3626331,-1.0150506,-0.3482905
2020-02-23.out.24,0.0,1.3626684,-1.0150485,-0.3482975,1.3626613,-1.0150464,-0.3482764,1.3627036,-1.015045,-0.3483046,1.3626472,-1.0150471,-0.3482693,1.3626543,-1.0150471,-0.3482834,1.3626754,-1.0150464,-0.3482975,1.3626684,-1.0150464,-0.3482834,1.3626825,-1.015045,-0.3482905,1.3626402,-1.0150478,-0.3482693,1.3626825,-1.0150464,-0.3482975,1.3626402,-1.015045,-0.3482482,1.3626966,-1.0150429,-0.3482834,1.3627177,-1.0150408,-0.3482834,1.3626895,-1.0150422,-0.3482623,1.3626543,-1.015045,-0.3482623,1.3626543,-1.0150443,-0.3482482
2020-02-23.out.25,0.0,1.3626966,-1.0150408,-0.3482623,1.3626543,-1.0150436,-0.3482411,1.3625838,-1.0150506,-0.3482411,1.3626331,-1.0150478,-0.3482623,1.3626684,-1.0150408,-0.3482341,1.3626402,-1.0150422,-0.3482129,1.3626684,-1.0150429,-0.3482482,1.3626825,-1.0150429,-0.3482693,1.3626261,-1.0150429,-0.3482129,1.3626543,-1.0150443,-0.3482482,1.3626684,-1.0150422,-0.3482482,1.3626966,-1.0150408,-0.3482623,1.3626472,-1.0150436,-0.3482341,1.362612,-1.015045,-0.34822,1.3626754,-1.0150429,-0.3482552,1.3626261,-1.015045,-0.3482341
2020-02-23.out.26,0.0,1.3626754,-1.0150408,-0.3482411,1.3626543,-1.0150429,-0.3482411,1.3625908,-1.0150464,-0.3482059,1.3625062,-1.0150563,-0.3482129,1.3626261,-1.0150422,-0.3482059,1.3626402,-1.0150422,-0.3482129,1.3626472,-1.0150401,-0.3481988,1.3626331,-1.0150422,-0.3482059,1.362612,-1.0150422,-0.3481918,1.3626402,-1.0150401,-0.3481988,1.3626472,-1.0150401,-0.3482059,1.3626402,-1.0150365,-0.3481636,1.3626613,-1.0150379,-0.3481988,1.3626331,-1.0150401,-0.3481847,1.3626331,-1.0150415,-0.3482059,1.3626402,-1.0150386,-0.3481847
2020-02-23.out.27,0.0,1.362619,-1.0150408,-0.3481847,1.3626049,-1.0150408,-0.3481636,1.3626331,-1.0150386,-0.3481777,1.3626331,-1.0150379,-0.3481636,1.3626472,-1.0150379,-0.3481847,1.3626613,-1.0150365,-0.3481918,1.3626613,-1.0150372,-0.3481918,1.3626754,-1.0150344,-0.3481777,1.362619,-1.0150401,-0.3481777,1.3625979,-1.0150401,-0.3481495,1.3625908,-1.0150401,-0.3481424,1.3625767,-1.0150401,-0.3481283,1.3626049,-1.0150344,-0.3481143,1.3626613,-1.0150344,-0.3481636,1.3626261,-1.0150365,-0.3481495,1.362612,-1.0150379,-0.3481495
2020-02-23.out.28,0.0,1.3625979,-1.0150379,-0.3481354,1.3625979,-1.0150365,-0.3481213,1.3626402,-1.0150344,-0.3481424,1.3625767,-1.0150401,-0.3481283,1.3625838,-1.0150386,-0.3481283,1.3625626,-1.0150401,-0.3481213,1.3625838,-1.0150379,-0.3481143,1.3625626,-1.0150379,-0.3480931,1.3625838,-1.0150351,-0.3480931,1.3626472,-1.0150302,-0.3481143,1.3626261,-1.0150344,-0.3481283,1.3625485,-1.0150358,-0.3480579,1.3625767,-1.0150358,-0.3480931,1.3625203,-1.0150358,-0.3480297,1.3625767,-1.0150337,-0.3480649,1.362612,-1.0150316,-0.3480861
2020-02-23.out.29,0.0,1.3625203,-1.0150344,-0.3480226,1.362612,-1.0150316,-0.3480931,1.3625697,-1.015033,-0.3480579,1.3625767,-1.0150337,-0.348072,1.3625838,-1.0150302,-0.3480508,1.3625838,-1.0150337,-0.348079,1.362612,-1.0150302,-0.348072,1.3625697,-1.0150344,-0.348079,1.3625626,-1.0150344,-0.3480649,1.3625415,-1.0150365,-0.3480649,1.3625838,-1.015033,-0.348072,1.3625908,-1.0150302,-0.3480508,1.3625556,-1.0150358,-0.348072,1.3625485,-1.0150323,-0.3480367,1.3625838,-1.0150323,-0.3480649,1.3625556,-1.0150337,-0.3480579
2020-02-23.out.30,0.0,1.3625274,-1.0150344,-0.3480297,1.3625133,-1.0150358,-0.3480297,1.3625697,-1.0150323,-0.3480508,1.3625626,-1.0150316,-0.3480367,1.3625344,-1.0150337,-0.3480297,1.3625485,-1.0150316,-0.3480226,1.3625697,-1.0150288,-0.3480156,1.3625697,-1.0150323,-0.3480508,1.3625697,-1.0150316,-0.3480438,1.3625767,-1.0150323,-0.3480579,1.3624851,-1.0150323,-0.3479662,1.3625344,-1.0150302,-0.3480015,1.3625485,-1.0150302,-0.3480085,1.3625415,-1.0150337,-0.3480297,1.3625344,-1.0150316,-0.3480085,1.3625556,-1.0150316,-0.3480226
2020-02-23.out.31,0.0,1.3624921,-1.0150337,-0.3479874,1.3625556,-1.0150295,-0.3480156,1.3625485,-1.0150295,-0.3480015,1.3625344,-1.0150316,-0.3480085,1.3624851,-1.0150344,-0.3479874,1.3625415,-1.0150316,-0.3480085,1.3625415,-1.0150302,-0.3480085,1.3624992,-1.0150344,-0.3480015,1.3625133,-1.0150302,-0.3479733,1.3624921,-1.0150316,-0.3479592,1.3625415,-1.0150302,-0.3480015,1.3625485,-1.0150302,-0.3480085,1.3624921,-1.0150323,-0.3479733,1.3624851,-1.0150302,-0.3479451,1.3625133,-1.0150302,-0.3479803,1.3624287,-1.0150358,-0.347938
2020-02-23.out.32,0.0,1.3625133,-1.0150302,-0.3479803,1.3625062,-1.0150316,-0.3479803,1.3624569,-1.0150302,-0.3479169,1.3625133,-1.0150295,-0.3479662,1.3625485,-1.0150281,-0.3479874,1.3624851,-1.0150302,-0.3479451,1.3624851,-1.015033,-0.3479662,1.362471,-1.0150337,-0.3479592,1.362471,-1.0150323,-0.3479521,1.362478,-1.0150316,-0.3479521,1.3624921,-1.0150295,-0.3479451,1.3625344,-1.0150295,-0.3479874,1.362478,-1.0150316,-0.3479521,1.3625274,-1.0150274,-0.3479662,1.3624921,-1.0150295,-0.3479451,1.3624992,-1.0150295,-0.3479521
2020-02-23.out.33,0.0,1.3624992,-1.0150274,-0.347931,1.3624992,-1.0150274,-0.347931,1.3625274,-1.0150274,-0.3479592,1.3625203,-1.0150274,-0.3479521,1.3625133,-1.015026,-0.347931,1.3625485,-1.0150253,-0.3479662,1.3625062,-1.015026,-0.3479239,1.3625062,-1.0150274,-0.347938,1.3625344,-1.0150274,-0.3479662,1.3625274,-1.0150274,-0.3479592,1.362471,-1.0150274,-0.3479098,1.3624851,-1.0150274,-0.3479169,1.362471,-1.0150246,-0.3478816,1.362471,-1.0150238,-0.3478675,1.3623864,-1.0150358,-0.3478957,1.3624921,-1.0150246,-0.3479028
2020-02-23.out.34,0.0,1.362478,-1.015026,-0.3478957,1.3625062,-1.0150224,-0.3478957,1.3625838,-1.0150182,-0.347931,1.3625274,-1.0150217,-0.3479098,1.3625556,-1.0150203,-0.3479239,1.3624992,-1.0150274,-0.347931,1.3625062,-1.0150246,-0.3479169,1.3625274,-1.0150238,-0.347931,1.3624921,-1.0150274,-0.3479239,1.3624146,-1.0150295,-0.3478675,1.3625203,-1.0150238,-0.3479169,1.3624992,-1.0150288,-0.3479451,1.3624569,-1.0150274,-0.3478887,1.3624851,-1.0150288,-0.347931,1.362464,-1.0150295,-0.3479169,1.3624851,-1.0150295,-0.347938
2020-02-23.out.35,0.0,1.3624358,-1.0150323,-0.3479169,1.362471,-1.0150302,-0.347931,1.3624851,-1.015026,-0.3479028,1.3624569,-1.0150288,-0.3479028,1.3624358,-1.0150302,-0.3478957,1.3624217,-1.0150316,-0.3478887,1.3624146,-1.0150281,-0.3478605,1.3624287,-1.0150246,-0.3478323,1.3625133,-1.0150196,-0.3478746,1.362464,-1.0150246,-0.3478746,1.3625274,-1.0150196,-0.3478816,1.3624146,-1.015026,-0.3478323,1.3623582,-1.0150238,-0.3477618,1.3624499,-1.0150246,-0.3478605,1.3624358,-1.0150246,-0.3478464,1.362471,-1.015026,-0.3478887
2020-02-23.out.36,0.0,1.362464,-1.015026,-0.3478816,1.3624569,-1.0150295,-0.3479098,1.3624217,-1.0150295,-0.3478746,1.3624146,-1.0150316,-0.3478887,1.3623723,-1.0150302,-0.3478393,1.3624217,-1.0150295,-0.3478746,1.3624358,-1.0150295,-0.3478816,1.3624146,-1.0150316,-0.3478887,1.3624287,-1.0150302,-0.3478887,1.3624005,-1.0150309,-0.3478675,1.3623935,-1.0150281,-0.3478323,1.3623935,-1.0150302,-0.3478534,1.3624358,-1.0150281,-0.3478746,1.3624076,-1.0150295,-0.3478605,1.3624499,-1.0150253,-0.3478605,1.3624569,-1.0150217,-0.3478393
2020-02-23.out.37,0.0,1.3624358,-1.015026,-0.3478605,1.3624428,-1.0150246,-0.3478534,1.3624428,-1.015026,-0.3478605,1.3624146,-1.0150267,-0.3478393,1.362471,-1.0150224,-0.3478605,1.3623935,-1.0150295,-0.3478464,1.3624076,-1.015026,-0.3478253,1.3624076,-1.0150246,-0.3478182,1.3624287,-1.0150274,-0.3478605,1.3623935,-1.0150302,-0.3478534,1.362323,-1.0150288,-0.3477689,1.3623582,-1.0150274,-0.347783,1.3623653,-1.0150295,-0.3478182,1.3624005,-1.0150274,-0.3478323,1.3623723,-1.0150295,-0.3478253,1.3623864,-1.0150246,-0.3477971
2020-02-23.out.38,0.0,1.3624217,-1.0150246,-0.3478323,1.3623441,-1.0150281,-0.347783,1.3623935,-1.015026,-0.3478112,1.3624287,-1.0150224,-0.3478182,1.3624146,-1.0150246,-0.3478253,1.3623653,-1.0150281,-0.3478041,1.3623794,-1.0150274,-0.3478041,1.3623794,-1.0150281,-0.3478182,1.3623653,-1.0150295,-0.3478182,1.3623512,-1.0150295,-0.3478041,1.3623512,-1.0150295,-0.3478041,1.3623653,-1.0150281,-0.3478041,1.3623723,-1.0150281,-0.3478112,1.3623582,-1.0150295,-0.3478112,1.3623512,-1.0150309,-0.3478182,1.362323,-1.0150323,-0.3478041
2020-02-23.out.39,0.0,1.3623441,-1.0150302,-0.3478041,1.3623441,-1.0150281,-0.34779,1.3623653,-1.0150302,-0.3478253,1.3623723,-1.0150295,-0.3478253,1.3623653,-1.0150295,-0.3478182,1.36233,-1.0150323,-0.3478112,1.3623582,-1.0150295,-0.3478041,1.3623159,-1.0150337,-0.3478041,1.3623371,-1.0150309,-0.3478041,1.3623441,-1.0150302,-0.3478041,1.3623512,-1.0150274,-0.347783,1.3623864,-1.0150274,-0.3478182,1.3624005,-1.0150274,-0.3478323,1.3623512,-1.0150302,-0.3478182,1.3623159,-1.0150309,-0.347783,1.3623441,-1.0150274,-0.3477759
2020-02-23.out.40,0.0,1.3623371,-1.0150274,-0.3477689,1.3623582,-1.015026,-0.3477759,1.36233,-1.0150288,-0.3477759,1.362323,-1.0150295,-0.3477689,1.3623441,-1.0150281,-0.347783,1.3623371,-1.0150295,-0.347783,1.3623441,-1.0150274,-0.3477759,1.3623371,-1.0150281,-0.3477759,1.3623653,-1.0150274,-0.3477971,1.3623653,-1.0150274,-0.3477971,1.3624217,-1.0150203,-0.3477971,1.3622807,-1.0150309,-0.3477477,1.3623512,-1.015026,-0.3477689,1.36233,-1.0150238,-0.3477266,1.3623864,-1.0150196,-0.3477477,1.3623794,-1.0150224,-0.3477689
