,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-01-12.out.0,0.0,-2.0434927,-2.044894,-2.0441933,-2.0483973,-2.042792,-2.042792,-2.0462953,-2.044894,-2.0434927,-2.0441933,-2.0441933,-2.0462953,-2.044894,-2.0434927,-2.0455947,-2.0420913
2020-01-12.out.1,0.0,-2.0434927,-2.0441933,-2.0434927,-2.042792,-2.042792,-2.0434927,-2.0441933,-2.0441933,-2.042792,-2.0420913,-2.0462953,-2.0434927,-2.0420913,-2.0420913,-2.0441933,-2.044894
2020-01-12.out.2,0.0,-2.0455947,-2.044894,-2.0462953,-2.044894,-2.046996,-2.0441933,-2.0441933,-2.046996,-2.0441933,-2.0434927,-2.0420913,-2.044894,-2.044894,-2.0462953,-2.0455947,-2.0441933
2020-01-12.out.3,0.0,-2.0441933,-2.042792,-2.0434927,-2.0455947,-2.044894,-2.0441933,-2.0441933,-2.044894,-2.0441933,-2.044894,-2.0441933,-2.0455947,-2.0462953,-2.044894,-2.042792,-2.0455947
2020-01-12.out.4,0.0,-2.0434927,-2.0441933,-2.0441933,-2.044894,-2.0434927,-2.044894,-2.0455947,-2.0441933,-2.0455947,-2.0455947,-2.046996,-2.0455947,-2.046996,-2.046996,-2.046996,-2.0462953
2020-01-12.out.5,0.0,-2.0441933,-2.0441933,-2.0462953,-2.044894,-2.0455947,-2.0455947,-2.046996,-2.0455947,-2.046996,-2.0455947,-2.0455947,-2.0455947,-2.0462953,-2.046996,-2.0455947,-2.046996
2020-01-12.out.6,0.0,-2.0455947,-2.0476966,-2.046996,-2.044894,-2.0462953,-2.0462953,-2.0462953,-2.0441933,-2.0462953,-2.0455947,-2.0462953,-2.044894,-2.0455947,-2.046996,-2.0483973,-2.0504993
2020-01-12.out.7,0.0,-2.046996,-2.046996,-2.0462953,-2.0455947,-2.0483973,-2.0455947,-2.0476966,-2.0497986,-2.046996,-2.046996,-2.0462953,-2.0476966,-2.046996,-2.046996,-2.046996,-2.0483973
2020-01-12.out.8,0.0,-2.046996,-2.0476966,-2.0476966,-2.0504993,-2.0526013,-2.0455947,-2.0476966,-2.0462953,-2.0483973,-2.0497986,-2.0462953,-2.0504993,-2.0462953,-2.0462953,-2.0420913,-2.0413907
2020-01-12.out.9,0.0,-2.0441933,-2.04069,-2.04069,-2.0434927,-2.042792,-2.0392887,-2.0434927,-2.0434927,-2.04069,-2.0413907,-2.0462953,-2.042792,-2.0434927,-2.0441933,-2.0441933,-2.042792
2020-01-12.out.10,0.0,-2.0420913,-2.0434927,-2.0434927,-2.0434927,-2.0434927,-2.0455947,-2.044894,-2.0420913,-2.044894,-2.044894,-2.0434927,-2.0441933,-2.0441933,-2.0441933,-2.0434927,-2.0455947
2020-01-12.out.11,0.0,-2.0434927,-2.0441933,-2.046996,-2.0441933,-2.0441933,-2.0420913,-2.044894,-2.0462953,-2.042792,-2.044894,-2.0455947,-2.042792,-2.042792,-2.0483973,-2.042792,-2.0455947
2020-01-12.out.12,0.0,-2.044894,-2.0462953,-2.0455947,-2.044894,-2.044894,-2.0441933,-2.0420913,-2.0434927,-2.042792,-2.0413907,-2.0413907,-2.0441933,-2.0420913,-2.0420913,-2.0434927,-2.0434927
2020-01-12.out.13,0.0,-2.042792,-2.0420913,-2.0420913,-2.0399894,-2.0413907,-2.0434927,-2.0462953,-2.0455947,-2.044894,-2.0441933,-2.044894,-2.042792,-2.0441933,-2.0441933,-2.0420913,-2.0441933
2020-01-12.out.14,0.0,-2.0455947,-2.044894,-2.0441933,-2.044894,-2.044894,-2.0441933,-2.0441933,-2.042792,-2.044894,-2.0441933,-2.0434927,-2.044894,-2.044894,-2.0441933,-2.0420913,-2.0420913
2020-01-12.out.15,0.0,-2.042792,-2.0441933,-2.0441933,-2.044894,-2.0434927,-2.044894,-2.042792,-2.0434927,-2.042792,-2.0455947,-2.0455947,-2.042792,-2.0434927,-2.0413907,-2.044894,-2.04069
2020-01-12.out.16,0.0,-2.04069,-2.0434927,-2.0399894,-2.0413907,-2.0420913,-2.0434927,-2.042792,-2.0441933,-2.042792,-2.0413907,-2.0413907,-2.038588,-2.04069,-2.0420913,-2.0399894,-2.038588
2020-01-12.out.17,0.0,-2.0392887,-2.038588,-2.04069,-2.04069,-2.0392887,-2.0392887,-2.04069,-2.0399894,-2.038588,-2.04069,-2.0399894,-2.0392887,-2.0392887,-2.0392887,-2.038588,-2.04069
2020-01-12.out.18,0.0,-2.0392887,-2.0392887,-2.038588,-2.0392887,-2.038588,-2.0399894,-2.0392887,-2.0399894,-2.04069,-2.0399894,-2.0392887,-2.0399894,-2.04069,-2.038588,-2.0399894,-2.0420913
2020-01-12.out.19,0.0,-2.0392887,-2.038588,-2.0399894,-2.0378874,-2.0399894,-2.0392887,-2.0392887,-2.0399894,-2.0399894,-2.038588,-2.038588,-2.0392887,-2.0399894,-2.038588,-2.0413907,-2.0399894
2020-01-12.out.20,0.0,-2.04069,-2.0399894,-2.038588,-2.0413907,-2.038588,-2.0399894,-2.0392887,-2.0413907,-2.0399894,-2.0420913,-2.0392887,-2.0413907,-2.0399894,-2.0371867,-2.04069,-2.0399894
2020-01-12.out.21,0.0,-2.0392887,-2.038588,-2.0392887,-2.0371867,-2.038588,-2.0392887,-2.0378874,-2.0378874,-2.038588,-2.038588,-2.0371867,-2.038588,-2.038588,-2.0371867,-2.038588,-2.038588
2020-01-12.out.22,0.0,-2.0371867,-2.0371867,-2.0420913,-2.038588,-2.038588,-2.0378874,-2.0371867,-2.0378874,-2.036486,-2.038588,-2.038588,-2.0378874,-2.038588,-2.0371867,-2.0378874,-2.0392887
2020-01-12.out.23,0.0,-2.0371867,-2.036486,-2.036486,-2.0413907,-2.038588,-2.0378874,-2.038588,-2.038588,-2.0378874,-2.0378874,-2.0392887,-2.0392887,-2.0399894,-2.038588,-2.04069,-2.0378874
2020-01-12.out.24,0.0,-2.0413907,-2.038588,-2.0371867,-2.0392887,-2.0371867,-2.0392887,-2.0399894,-2.0399894,-2.0371867,-2.036486,-2.0371867,-2.0399894,-2.0378874,-2.038588,-2.038588,-2.0378874
