,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-11-03.out.0,11.0,0.2999862,0.3184818,0.3170591,0.3170591,0.3142136,0.3199045,0.3085226,0.3170591,0.3142136,0.3127908,0.3142136,0.3127908,0.3170591,0.3156363,0.3184818,0.3142136
2020-11-03.out.1,11.0,0.3142136,0.3127908,0.3099454,0.3127908,0.3156363,0.3127908,0.3156363,0.3113681,0.3170591,0.3156363,0.3127908,0.3099454,0.3170591,0.3156363,0.3170591,0.3184818
2020-11-03.out.2,11.0,0.32275,0.3213273,0.32275,0.32275,0.3241728,0.3213273,0.3270182,0.3241728,0.328441,0.3199045,0.3255955,0.3255955,0.32275,0.3255955,0.3255955,0.3213273
2020-11-03.out.3,11.0,0.3298637,0.328441,0.32275,0.328441,0.3327092,0.3298637,0.3241728,0.3327092,0.3270182,0.3298637,0.3270182,0.32275,0.3270182,0.328441,0.3270182,0.3298637
2020-11-03.out.4,11.0,0.3312864,0.3270182,0.3312864,0.328441,0.3312864,0.328441,0.3270182,0.3327092,0.3312864,0.3298637,0.3312864,0.3241728,0.3298637,0.328441,0.328441,0.3270182
2020-11-03.out.5,11.0,0.3255955,0.3255955,0.3213273,0.3199045,0.3213273,0.3199045,0.3255955,0.3241728,0.32275,0.32275,0.3270182,0.3270182,0.328441,0.3241728,-1.2849452,0.3270182
2020-11-03.out.6,11.0,0.3312864,0.328441,0.3241728,0.328441,0.3312864,0.3384001,0.3327092,0.3327092,0.3327092,0.3270182,0.3312864,0.3341319,0.3327092,0.3270182,0.3312864,0.328441
2020-11-03.out.7,11.0,0.3270182,0.3298637,0.3312864,0.3270182,0.3270182,0.32275,0.3312864,0.3355547,0.328441,0.3369774,0.3384001,0.3412456,0.3412456,0.3384001,0.3341319,0.3369774
2020-11-03.out.8,11.0,0.3369774,0.3341319,0.3312864,0.3298637,0.328441,0.3270182,0.3327092,0.3327092,0.3355547,0.3384001,0.3440911,0.3398229,0.3270182,0.3241728,0.32275,0.32275
2020-11-03.out.9,11.0,0.3255955,0.3255955,0.32275,0.3184818,0.3199045,0.3241728,0.3355547,0.3369774,0.3355547,0.328441,0.328441,0.3327092,0.328441,0.328441,0.3312864,0.3327092
2020-11-03.out.10,11.0,0.3327092,0.3298637,0.3270182,0.3241728,0.3327092,0.32275,0.328441,0.3241728,0.3255955,0.3241728,0.32275,0.32275,0.3156363,0.3170591,0.32275,0.32275
2020-11-03.out.11,11.0,0.3199045,0.32275,0.3241728,0.3298637,0.3270182,0.3327092,0.3355547,0.3497821,0.3512048,0.3426684,0.3341319,0.3312864,0.3270182,0.3255955,0.3255955,0.32275
2020-11-03.out.12,11.0,0.3241728,0.3213273,0.3213273,0.3213273,0.3184818,0.3255955,0.3298637,0.3298637,0.3184818,0.3241728,0.3312864,0.3199045,0.3199045,0.3127908,0.3184818,0.3184818
2020-11-03.out.13,11.0,0.3170591,0.3156363,0.3099454,0.3170591,0.3170591,0.3156363,0.3170591,0.3170591,0.3156363,0.3127908,0.328441,0.3327092,0.3255955,0.3312864,0.3298637,0.3625867
2020-11-03.out.14,11.0,0.3440911,0.3440911,0.3398229,0.3483593,0.3455138,0.3355547,0.3355547,0.3398229,0.3384001,0.3355547,0.3398229,0.3469366,0.3369774,0.3355547,0.3512048,0.3483593
2020-11-03.out.15,11.0,0.3469366,0.3469366,0.3540503,0.3540503,0.3483593,0.3455138,0.3497821,0.3440911,0.3426684,0.3455138,0.3426684,0.3455138,0.3341319,0.3298637,0.3341319,0.328441
2020-11-03.out.16,11.0,0.3255955,0.3241728,0.32275,0.3255955,0.3213273,0.32275,0.3184818,0.3184818,0.3213273,0.3213273,0.3170591,0.3142136,0.3070999,0.3127908,0.3156363,0.3170591
2020-11-03.out.17,11.0,0.3156363,0.3170591,0.3099454,0.3113681,0.3142136,0.3127908,0.3113681,0.3070999,0.3085226,0.3042544,0.3042544,0.3056771,0.3070999,0.3056771,0.3056771,0.3056771
2020-11-03.out.18,11.0,0.3070999,0.3113681,0.3099454,0.3056771,0.3127908,0.3127908,0.3085226,0.3085226,0.3042544,0.3056771,0.3042544,0.3056771,0.3199045,0.3241728,0.3213273,0.3255955
2020-11-03.out.19,11.0,0.3213273,0.3170591,0.3127908,0.3127908,0.3085226,0.3113681,0.3028317,0.2971407,0.3014089,0.2999862,0.3085226,0.2999862,0.3028317,0.3056771,0.3070999,0.2971407
2020-11-03.out.20,11.0,0.295718,0.2985634,0.2985634,0.2985634,0.295718,0.3028317,0.3085226,0.3085226,0.3099454,0.3085226,0.3085226,0.3142136,0.3042544,0.3042544,0.3127908,0.3085226
2020-11-03.out.21,11.0,0.3156363,0.3142136,0.3099454,0.3028317,0.2999862,0.3042544,0.2971407,0.2928725,0.295718,0.2928725,0.2886043,0.2928725,0.2942952,0.2999862,0.295718,0.2914498
2020-11-03.out.22,11.0,0.2928725,0.2886043,0.295718,0.2942952,0.295718,0.290027,0.2800678,0.2814906,0.2829133,0.290027,0.2914498,0.295718,0.2857588,0.2814906,0.2786451,0.2743769
2020-11-03.out.23,11.0,0.2772224,0.2757996,0.2800678,0.2729541,0.2743769,0.2772224,0.2772224,0.2757996,0.2743769,0.2772224,0.2715314,0.2757996,0.290027,0.2800678,0.2743769,0.2729541
2020-11-03.out.24,11.0,0.2701087,0.2701087,0.2729541,0.2715314,0.2644177,0.2644177,0.2729541,0.2672632,0.2658404,0.2402311,0.2501903,0.2516131,0.2587268,0.2516131,0.2430766,0.2473448
2020-11-03.out.25,11.0,0.2615722,0.2686859,0.2658404,0.2757996,0.2672632,0.2715314,0.2701087,0.2786451,0.2686859,0.2644177,0.2558813,0.2701087,0.2800678,0.2999862,0.2942952,0.3170591
2020-11-03.out.26,11.0,0.3070999,0.295718,0.2999862,0.2985634,0.3085226,0.3070999,0.2985634,0.2914498,0.2843361,0.3028317,0.3099454,0.3014089,0.2928725,0.2942952,0.2914498,0.2985634
2020-11-03.out.27,11.0,0.2871815,0.2914498,0.2886043,0.295718,0.3028317,0.295718,0.2886043,0.290027,0.2942952,0.2971407,0.295718,0.2999862,0.2886043,0.2914498,0.2843361,0.2772224
2020-11-03.out.28,11.0,0.2772224,0.2786451,0.2757996,0.2715314,0.2772224,0.2800678,0.2757996,0.2757996,0.2686859,0.2686859,0.2715314,0.2757996,0.3113681,0.3341319,0.3298637,0.2999862
2020-11-03.out.29,11.0,0.290027,0.2843361,0.2857588,0.2772224,0.2672632,0.2715314,0.2743769,0.2658404,0.262995,0.2601495,0.2686859,0.2686859,0.2658404,0.262995,0.2658404,0.2558813
2020-11-03.out.30,11.0,0.2587268,0.2487676,0.257304,0.2516131,0.2601495,0.2544585,0.2516131,0.2487676,0.2516131,0.2501903,0.2516131,0.2473448,0.2487676,0.2501903,0.2558813,0.2501903
2020-11-03.out.31,11.0,0.2459221,0.2402311,0.2516131,0.2701087,0.2701087,0.262995,0.2757996,0.2672632,0.262995,0.257304,0.2615722,0.2658404,0.2843361,0.2857588,0.2928725,0.3014089
2020-11-03.out.32,11.0,0.3099454,0.3042544,0.2971407,0.2971407,0.2985634,0.2871815,0.2843361,0.2928725,0.2786451,0.3056771,0.3056771,0.3099454,0.3184818,0.32275,0.32275,0.3298637
2020-11-03.out.33,11.0,0.3440911,0.3384001,0.3327092,0.3085226,0.2914498,0.2772224,0.2715314,0.2672632,0.257304,0.2516131,0.2516131,0.2516131,0.2601495,0.2601495,0.2644177,0.2715314
2020-11-03.out.34,11.0,0.2701087,0.2601495,0.2601495,0.262995,0.2829133,0.2786451,0.2743769,0.2615722,0.2672632,0.2886043,0.2985634,0.2871815,0.2829133,0.2786451,0.2743769,0.2772224
2020-11-03.out.35,11.0,0.262995,0.2601495,0.262995,0.2658404,0.2715314,0.2701087,0.2530358,0.257304,0.2601495,0.2658404,0.2587268,0.2473448,0.2459221,0.2516131,0.2516131,0.2487676
2020-11-03.out.36,11.0,0.2487676,0.2587268,0.257304,0.2587268,0.2558813,0.2601495,0.2459221,0.2345402,0.2345402,0.2316947,0.2231583,0.2160446,0.2231583,0.224581,0.230272,0.224581
2020-11-03.out.37,11.0,0.2217355,0.2260038,0.2331174,0.2644177,0.2743769,0.2814906,0.2587268,0.2814906,0.2686859,0.2601495,0.2388084,0.2444994,0.257304,0.2587268,0.2430766,0.2402311
2020-11-03.out.38,11.0,0.2430766,0.2459221,0.2430766,0.2444994,0.2359629,0.2402311,0.230272,0.224581,0.2615722,0.2644177,0.2544585,0.2516131,0.2402311,0.2516131,0.224581,0.224581
2020-11-03.out.39,11.0,0.2260038,0.2203128,0.2288492,0.2601495,0.2658404,0.2473448,0.2430766,0.2487676,0.2601495,0.2715314,0.2701087,0.262995,0.257304,0.2388084,0.2388084,0.2345402
2020-11-03.out.40,11.0,0.2359629,0.2473448,0.2359629,0.2430766,0.2587268,0.2786451,0.3426684,0.3455138,0.3839278,0.5276244,0.4949014,0.5774203,0.6058751,0.6542482,0.584534,0.4820968
2020-11-03.out.41,11.0,0.4180735,0.3825051,0.3341319,0.4379919,0.5219335,0.4707149,0.5034379,0.5005924,0.4892105,0.4749831,0.4707149,0.4436828,0.4095371,0.3640094,0.3213273,0.3099454
2020-11-03.out.42,11.0,0.2800678,0.2473448,0.2146218,0.2075081,0.2032399,0.2814906,0.2971407,0.295718,0.2999862,0.3312864,0.3810823,-0.2819141,0.3455138,0.4152281,0.4081144,0.4095371
2020-11-03.out.43,11.0,0.3768141,0.3739686,0.4138053,0.4081144,0.3981552,0.3654322,0.3426684,0.3312864,0.3255955,0.3341319,0.3312864,0.328441,0.3355547,0.3241728,0.3241728,0.3255955
2020-11-03.out.44,11.0,0.3170591,0.3028317,0.2928725,0.2814906,0.2857588,0.2843361,0.2757996,0.2800678,0.2800678,0.262995,0.2601495,0.257304,0.2430766,0.2516131,0.2615722,0.2601495
2020-11-03.out.45,11.0,0.2345402,0.2274265,0.2331174,0.230272,0.2188901,0.2174673,0.2117764,0.2188901,0.2131991,0.2131991,0.197549,0.197549,0.197549,0.2075081,0.1932808,0.2075081
2020-11-03.out.46,11.0,0.1932808,0.1776306,0.1904353,0.1947035,0.1932808,0.1747851,0.1747851,0.1605578,0.1634032,0.1705169,0.164826,0.1634032,0.1676714,0.1577123,0.1491758,0.1491758
2020-11-03.out.47,11.0,0.1491758,0.1392167,0.1420621,0.1449076,0.1491758,0.1520213,0.1534441,0.1577123,0.1605578,0.1463304,0.1477531,0.1434849,0.1406394,0.1377939,0.1434849,0.1420621
2020-11-03.out.48,11.0,0.1463304,0.1491758,0.164826,0.1690942,0.1719397,0.1875898,0.1818988,0.1747851,0.1733624,0.1719397,0.1705169,0.164826,0.1577123,0.1406394,0.1349485,0.1363712
2020-11-03.out.49,11.0,0.1392167,0.1349485,0.1406394,0.1562895,0.1463304,0.1463304,0.1548668,0.1790534,0.164826,0.1719397,0.1875898,0.1904353,0.1705169,0.1207211,0.1463304,0.1634032
2020-11-03.out.50,11.0,0.1520213,0.1619805,0.1762079,0.1719397,0.1762079,0.1634032,0.1690942,0.1605578,0.1420621,0.1377939,0.1420621,0.1392167,0.1449076,0.1520213,0.1619805,0.1605578
2020-11-03.out.51,11.0,0.1619805,0.1634032,0.1676714,0.164826,0.1278348,0.132103,0.1662487,0.1790534,0.1875898,0.2018172,0.2032399,0.197549,0.1164528,0.0894208,0.1449076,0.2046627
2020-11-03.out.52,11.0,0.2146218,0.2217355,0.2231583,0.2288492,0.2260038,0.2288492,0.2231583,0.2188901,0.2260038,0.2103536,0.1890125,0.1818988,0.1747851,0.1762079,0.1719397,0.1733624
2020-11-03.out.53,11.0,0.1690942,0.1605578,0.1747851,0.1861671,0.1847443,0.2003944,0.2060854,0.197549,0.2046627,0.2003944,0.2131991,0.2146218,0.2075081,0.2032399,0.2117764,0.2046627
2020-11-03.out.54,11.0,0.2032399,0.2032399,0.2103536,0.197549,0.1847443,0.1861671,0.1719397,0.1747851,0.1747851,0.1804761,0.1762079,0.1847443,0.1875898,0.1790534,0.1747851,0.1875898
2020-11-03.out.55,11.0,0.1861671,0.1875898,0.1947035,0.1890125,0.1947035,0.1890125,0.1890125,0.1804761,0.1790534,0.1818988,0.1875898,0.1904353,0.2131991,0.2060854,0.2046627,0.2103536
2020-11-03.out.56,11.0,0.2046627,0.2103536,0.2032399,0.2103536,0.2003944,0.1932808,0.1904353,0.1804761,0.1690942,0.1577123,0.1634032,0.159135,0.1634032,0.164826,0.1705169,0.1790534
2020-11-03.out.57,11.0,0.1762079,0.1747851,0.1747851,0.1719397,0.1762079,0.164826,0.164826,0.1676714,0.1776306,0.1733624,0.1790534,0.1861671,0.1804761,0.1875898,0.191858,0.1875898
2020-11-03.out.58,11.0,0.1947035,0.1833216,0.1790534,0.1947035,0.1961262,0.2075081,0.1989717,0.1947035,0.1875898,0.1875898,0.2345402,0.2288492,0.2544585,0.2672632,0.1833216,0.2089309
2020-11-03.out.59,11.0,0.2231583,0.2416539,0.2388084,0.2373857,0.2288492,0.2359629,0.2316947,0.2274265,0.2231583,0.2217355,0.2089309,0.2032399,0.1947035,0.2032399,0.2032399,0.2018172
2020-11-03.out.60,11.0,0.2046627,0.230272,0.2260038,0.2288492,0.2160446,0.2146218,0.2188901,0.2075081,0.1989717,0.2075081,0.2174673,0.224581,0.2260038,0.2174673,0.2060854,0.2032399
2020-11-03.out.61,11.0,0.1861671,0.1833216,0.1947035,0.191858,0.1890125,0.1833216,0.1705169,0.1733624,0.1676714,0.1833216,0.1961262,0.2188901,0.2644177,0.2530358,0.2373857,0.230272
2020-11-03.out.62,11.0,0.2203128,0.2459221,0.257304,0.2487676,0.2359629,0.2274265,0.2131991,0.2117764,0.2131991,0.2160446,0.2203128,0.2316947,0.2217355,0.2103536,0.2103536,0.2018172
2020-11-03.out.63,11.0,0.191858,0.1904353,0.191858,0.1932808,0.1875898,0.1790534,0.1818988,0.1961262,0.1890125,0.1804761,0.1747851,0.1733624,0.1719397,0.1705169,0.1662487,0.1605578
2020-11-03.out.64,11.0,0.1562895,0.1534441,0.1562895,0.1676714,0.1733624,0.1719397,0.1890125,0.1875898,0.1890125,0.1762079,0.1719397,0.1605578,0.1605578,0.1634032,0.159135,0.1605578
2020-11-03.out.65,11.0,0.1477531,0.1577123,0.1477531,0.1079164,0.1107619,0.1249893,0.1292575,0.1235665,0.1192983,0.1292575,0.1306802,0.1449076,0.1491758,0.1562895,0.1719397,0.1776306
2020-11-03.out.66,11.0,0.1804761,0.1804761,0.2075081,0.2331174,0.2359629,0.2274265,0.2003944,0.1932808,0.2060854,0.191858,0.1818988,0.1747851,0.1719397,0.1690942,0.1690942,0.1548668
2020-11-03.out.67,11.0,0.1505986,0.159135,0.1747851,0.1762079,0.1762079,0.1577123,0.1961262,0.2359629,0.2473448,0.2416539,0.2587268,0.2701087,0.3042544,0.2672632,0.2644177,0.2672632
2020-11-03.out.68,11.0,0.2800678,0.2544585,0.2544585,0.2373857,0.2260038,0.224581,0.2117764,0.2075081,0.2032399,0.2018172,0.1989717,0.2032399,0.2203128,0.2345402,0.2203128,0.2046627
2020-11-03.out.69,11.0,0.2331174,0.2288492,0.2203128,0.2146218,0.2331174,0.2444994,0.2644177,0.2544585,0.2359629,0.2274265,0.2331174,0.2274265,0.2430766,0.2359629,0.2203128,0.2217355
2020-11-03.out.70,11.0,0.224581,0.2103536,0.2160446,0.2558813,0.257304,0.2658404,0.2558813,0.2814906,0.224581,0.2060854,0.2473448,0.262995,0.2359629,0.2018172,0.2544585,0.2715314
2020-11-03.out.71,11.0,0.2800678,0.2146218,0.2260038,0.2601495,0.2686859,0.2388084,0.2316947,0.2473448,0.2829133,0.2772224,0.2487676,0.2203128,0.2117764,0.1818988,0.1634032,0.1833216
2020-11-03.out.72,11.0,0.191858,0.1947035,0.2032399,0.2985634,0.2814906,0.2786451,0.2459221,0.2274265,0.2274265,0.2672632,0.2516131,0.2530358,0.2487676,0.2331174,0.230272,0.2942952
2020-11-03.out.73,11.0,0.2757996,0.2757996,0.3127908,0.3056771,0.2985634,0.2800678,0.2416539,0.2444994,0.2444994,0.257304,0.2544585,0.2416539,0.2288492,0.2146218,0.2046627,0.2032399
2020-11-03.out.74,11.0,0.2018172,0.2003944,0.2131991,0.2146218,0.2188901,0.2146218,0.2103536,0.2131991,0.1989717,0.197549,0.2274265,0.2117764,0.2089309,0.2046627,0.2089309,0.2146218
2020-11-03.out.75,11.0,0.2131991,0.2345402,0.2160446,0.2131991,0.2089309,0.2146218,0.2046627,0.2046627,0.1932808,0.2003944,0.2217355,0.2018172,0.1947035,0.1947035,0.2018172,0.2003944
2020-11-03.out.76,11.0,0.2032399,0.2089309,0.2018172,0.1932808,0.1875898,0.1790534,0.1705169,0.1875898,0.1762079,0.1705169,0.1662487,0.1705169,0.164826,0.1676714,0.1605578,0.1491758
2020-11-03.out.77,11.0,0.1534441,0.1619805,0.1420621,0.1278348,0.132103,0.1377939,0.1292575,0.1335257,0.1164528,0.1050709,0.1008027,0.0965345,0.0979572,0.1008027,0.1150301,0.1192983
2020-11-03.out.78,11.0,0.1278348,0.1235665,0.126412,0.164826,0.1562895,0.1534441,0.1634032,0.1747851,0.1804761,0.1776306,0.1733624,0.1747851,0.1875898,0.1762079,0.1762079,0.1947035
