,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-12-20.out.0,5.0,-0.2338668,-0.232985,-0.2356327,-0.234152,-0.2342935,-0.2416684,-0.2454831,-0.2507784,-0.2535698,-0.2596338,-0.2537113,-0.2581532,-0.2611151,-0.2602326,-0.2602326,-0.258752
2020-12-20.out.1,5.0,-0.257442,-0.2531715,-0.2533428,-0.2508374,-0.2517483,-0.2457127,-0.2420394,-0.2351212,-0.229968,-0.2288002,-0.2221664,-0.2164151,-0.2167287,-0.2190919,-0.2209986,-0.222337
2020-12-20.out.2,5.0,-0.2213122,-0.2204296,-0.2238177,-0.2269219,-0.2227936,-0.2208854,-0.2151632,-0.2117752,-0.2132558,-0.2100093,-0.2058808,-0.2092689,4.1062766,8.4060096,8.1963473,3.4428139
2020-12-20.out.3,5.0,-0.2305952,-0.2327871,-0.2363173,-0.2327871,-0.235008,-0.2339825,-0.2328162,-0.228089,-0.2261816,-0.225299,-0.2208854,-0.2185229,-0.2174974,-0.21559,-0.2138241,-0.2201742
2020-12-20.out.4,5.0,-0.2197184,-0.2238475,-0.2201735,-0.2166439,2.8006949,8.2948722,3.9703717,0.5508583,0.6151261,8.4619285,4.25378,2.869746,0.2342567,-0.237229,-0.2344383,-0.2309081
2020-12-20.out.5,5.0,-0.23031,-0.2317906,-0.2320751,-0.2310503,-0.2259262,-0.2207723,-0.2201742,-0.2204878,-0.2209145,-0.2282603,-0.2332713,-0.2354639,-0.2376848,-0.2362035,-0.2373996,-0.2325302
2020-12-20.out.6,5.0,-0.2338693,-0.2337264,-0.2328445,-0.2272355,-0.2315352,-0.2300546,-0.2305097,-0.2271224,-0.2274069,-0.22342,-0.2256417,-0.2256417,-0.2215126,-0.2219684,-0.2151923,-0.2113768
2020-12-20.out.7,5.0,-0.2113768,-0.2098961,-0.2118035,-0.2103229,-0.2109217,-0.2113768,-0.2096109,-0.2103519,-0.2135687,-0.2159319,-0.2185804,-0.2237336,-0.2204878,-0.2219677,-0.2234491,-0.2203455
2020-12-20.out.8,5.0,-0.2215126,-0.2296278,-0.2312507,-0.2336139,-0.2322755,-0.2316775,-0.2294565,-0.231962,-0.2335849,-0.2319627,-0.227862,-0.2244747,-0.2231355,-0.2244747,-0.222708,-0.2219684
2020-12-20.out.9,5.0,-0.2210859,-0.2193207,-0.2178393,-0.2154768,-0.2117752,-0.2106073,-0.2087007,-0.2051696,-0.2032614,-0.2047421,-0.1998741,-0.1976523,-0.1998733,-0.1972256,-0.1994466,-0.1997311
2020-12-20.out.10,5.0,-0.2006137,-0.2017808,-0.1989915,-0.2016392,-0.1994182,-0.2044285,-0.2025211,-0.2041448,-0.2069348,-0.2113484,-0.2069064,-0.2086999,-0.2022075,-0.1991046,-0.1999865,-0.200557
2020-12-20.out.11,5.0,-0.2024644,-0.1977364,-0.1961142,-0.1984774,-0.200983,-0.2011252,-0.2058234,-0.2093537,-0.2103785,-0.2081575,-0.2063924,-0.2062501,-0.2077308,-0.2092115,-0.2058234,-0.2018372
2020-12-20.out.12,5.0,-0.1991887,-0.1965409,-0.1938931,-0.1899069,-0.1906465,-0.184297,-0.1879987,-0.184297,-0.1891658,-0.1901907,-0.1816492,-0.1816775,-0.1787161,-0.1850657,-0.1857777,-0.184297
2020-12-20.out.13,5.0,-0.1891658,-0.1869448,-0.1896217,-0.1879995,-0.1817907,-0.1853218,-0.1928392,-0.1948889,-0.1985615,-0.2051962,-0.2057652,-0.2072458,-0.2084129,-0.2187776,-0.220259,-0.2243866
2020-12-20.out.14,5.0,-0.2274618,-0.2314479,-0.2276048,-0.224216,-0.2224501,-0.2195187,-0.2176105,-0.2148213,-0.2118883,-0.2108627,-0.2122012,-0.2043711,-0.2029202,-0.2057393,-0.2003001,-0.1976523
2020-12-20.out.15,5.0,-0.1961716,-0.195289,-0.1927828,-0.1941219,-0.1882275,-0.185722,-0.1833587,-0.1867759,-0.1802841,-0.1804264,-0.1874879,-0.1923277,-0.1939215,-0.1912737,-0.1867185,-0.1849525
2020-12-20.out.16,5.0,-0.1837854,-0.1830451,-0.1864623,-0.1908753,-0.2008989,-0.2006137,-0.1948623,-0.197084,-0.1944355,-0.198138,-0.1973969,-0.2016676,-0.2034335,-0.2038603,-0.2047428,-0.2116904
2020-12-20.out.17,5.0,-0.2147939,-0.2133133,-0.2056545,-0.1953465,-0.1947782,-0.189169,-0.1872892,-0.1812533,-0.1789198,-0.1771538,-0.1739072,-0.1712593,-0.1719997,-0.1745053,-0.1731668,-0.1682979
2020-12-20.out.18,5.0,-0.1708035,-0.1699209,-0.1709458,-0.1753595,-0.1778658,-0.175644,-0.1757856,-0.177267,-0.1760999,-0.1760992,-0.1741633,-0.1723981,-0.1657633,-0.1642825,-0.1648806,-0.1633999
