,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-05-26.out.0,7.0,0.6630168,0.6649758,0.6657451,0.6652787,0.6700961,0.6693648,0.6730305,0.6731653,0.6762759,0.6781047,0.6813835,0.6844941,0.6862008,0.683225,0.6868908,0.6860327
2020-05-26.out.1,7.0,0.6842419,0.6808284,0.6813835,0.6868067,0.6886309,0.6898712,0.6901695,0.695967,0.6934529,0.689922,0.691191,0.6888958,0.6907753,0.6969343,0.700949,0.7025636
2020-05-26.out.2,7.0,0.6996327,0.6963113,0.6996787,0.7005321,0.6972107,0.7001118,0.6992077,0.7042439,0.7053495,0.7083807,0.7073592,0.7083807,0.7075273,0.7082125,0.7049672,0.7092341
2020-05-26.out.3,7.0,0.7087677,0.7063296,0.7063249,0.7105458,0.7117021,0.7116133,0.7095703,0.7089691,0.7108487,0.713661,0.7159182,0.717625,0.7184784,0.7221441,0.7206055,0.7223122
2020-05-26.out.4,7.0,0.7169397,0.7194999,0.7235146,0.7197521,0.7217618,0.7224803,0.7248723,0.7239349,0.7251753,0.7248723,0.7261968,0.7290091,0.7248723,0.7257257,0.7279829,0.7287062
2020-05-26.out.5,7.0,0.7253434,0.7262808,0.7265838,0.7255956,0.7278528,0.7222661,0.7227833,0.7215096,0.7248723,0.7234685,0.7298118,0.7284079,0.7261968,0.7321197,0.7290044,0.7282859
2020-05-26.out.6,7.0,0.7312663,0.7290552,0.7307159,0.7332253,0.7331412,0.7345958,0.728454,0.7287062,0.7298625,0.7319896,0.7318675,0.73254,0.7318214,0.7352349,0.7348019,0.7312663
2020-05-26.out.7,7.0,0.7332253,0.7363866,0.7304129,0.7298625,0.7298625,0.7282479,0.7302068,0.7318675,0.7333174,0.7336203,0.7308033,0.7313584,0.7317454,0.7328971,0.7319136,0.7334855
2020-05-26.out.8,7.0,0.7377524,0.7336156,0.7323419,0.7333174,0.7368483,0.7348893,0.7391562,0.736041,0.7316567,0.7334855,0.7294836,0.7302909,0.7341708,0.7325147,0.7310602,0.7352763
2020-05-26.out.9,7.0,0.735281,0.7378411,0.7370338,0.7394084,0.7352763,0.7358315,0.7338725,0.7366008,0.7383075,0.7417164,0.7384376,0.7383075,0.7402665,0.7442304,0.7400143,0.7418051
2020-05-26.out.10,7.0,0.7445334,0.741721,0.7433771,0.7395432,0.7414181,0.7426918,0.7448363,0.7455549,0.7419272,0.7426918,0.74368,0.7421033,0.7455549,0.7432469,0.7500232,0.7449157
2020-05-26.out.11,7.0,0.7428727,0.7458024,0.7382615,0.7434278,0.7425237,0.7397114,0.7419732,0.7416242,0.7483672,0.7462401,0.7420193,0.7464002,0.7463161,0.741759,0.7455549,0.7439782
2020-05-26.out.12,7.0,0.7436339,0.7486194,0.746497,0.7485733,0.7488762,0.7507891,0.7529635,0.7573478,0.7529128,0.7573017,0.7534679,0.7558979,0.7536015,0.7536475,0.7541186,0.7566326
2020-05-26.out.13,7.0,0.7549212,0.7518106,0.7543708,0.7524118,0.7561616,0.7544548,0.7521976,0.7519454,0.7597432,0.7588898,0.7579524,0.7599113,0.7608995,0.7580365,0.7600461,0.7602983
2020-05-26.out.14,7.0,0.7631107,0.7642162,0.765536,0.7613198,0.7630266,0.76388,0.7689495,0.7656708,0.7660911,0.7653725,0.7677978,0.7686512,0.7661372,0.770055,0.7701058,0.7666923
2020-05-26.out.15,7.0,0.7681468,0.7669445,0.7628124,0.7672474,0.7686512,0.7649855,0.770358,0.7706562,0.7675457,0.7649902,0.7673775,0.7681008,0.7714635,0.7677978,0.7741918,0.7715143
2020-05-26.out.16,7.0,0.7710812,0.7709592,0.7717618,0.7677978,0.7730402,0.7719807,0.772485,0.770055,0.7698075,0.7677978,0.7714635,0.7684831,0.770745,0.7686512,0.7681008,0.7716777
2020-05-26.out.17,7.0,0.7705261,0.7709131,0.7747469,0.7731242,0.7790138,0.7782065,0.7775212,0.7670793,0.7657928,0.7703119,0.7695046,0.774831,0.7723169,0.7723169,0.7699249,0.7691223
2020-05-26.out.18,7.0,0.7691223,0.7784126,0.7756003,0.77692,0.7752974,0.7726198,0.7767519,0.7811328,0.7751638,0.7785359,0.7772149,0.778963,0.7785807,0.7797324,0.7776053,0.7744947
2020-05-26.out.19,7.0,0.7764537,0.7797324,0.77692,0.7775592,0.783701,0.781271,0.7830998,0.7822464,0.7867655,0.7848526,0.7859582,0.7860469,0.7834868,0.7889386,0.7865593,0.783701
2020-05-26.out.20,7.0,0.7832299,0.7859582,0.78563,0.7875428,0.7846004,0.7829777,0.7832806,0.7828937,0.785403,0.7866434,0.7866895,0.7846004,0.7838772,0.7825907,0.783276,0.7823385
2020-05-26.out.21,7.0,0.7831919,0.7851509,0.7868576,0.788144,0.7863072,0.7885643,0.7874588,0.7831919,0.787408,0.7854491,0.7849827,0.7871558,0.785752,0.7888626,0.7897206,0.7889513
2020-05-26.out.22,7.0,0.7947061,0.7923982,0.7899728,0.7919318,0.7950931,0.7910784,0.7979387,0.7927851,0.7920952,0.7933863,0.7927851,0.7935545,0.7950931,0.7947901,0.7993391,0.8000624
2020-05-26.out.23,7.0,0.7998989,0.8007015,0.7962286,0.7972121,0.7957242,0.7953372,0.794698,0.7937606,0.7978593,0.7972121,0.801138,0.7979353,0.8004954,0.7985399,0.7932515,0.794151
2020-05-26.out.24,7.0,0.7929993,0.7911198,0.7913386,0.7919732,0.7908723,0.7900649,0.7860503,0.7887325,0.7891655,0.7936846,0.7946553,0.7928312,0.7939828,0.7950423,0.7947061,0.8014363
2020-05-26.out.25,7.0,0.7993092,0.7947061,0.7972615,0.7984858,0.7998942,0.8011726,0.7990916,0.8012187,0.8013074,0.7999403,0.8013569,0.7997342,0.7984478,0.806082,0.8036521,0.8041692
2020-05-26.out.26,7.0,0.8072337,0.8053127,0.8045101,0.808041,0.8049304,0.8050985,0.8094495,0.8073557,0.8079109,0.8091465,0.8088897,0.8074398,0.8052287,0.8091465,0.8097431,0.805611
2020-05-26.out.27,7.0,0.8104663,0.8099999,0.8130311,0.8099999,0.8134134,0.8124299,0.8116606,0.8135815,0.8145697,0.8136703,0.8099205,0.8091973,0.8138337,0.8096176,0.8110214,0.8083439
2020-05-26.out.28,7.0,0.8132833,0.8116606,0.8136323,0.8112736,0.8120096,0.8143888,0.8155405,0.8142207,0.8139685,0.8131198,0.8132833,0.8135862,0.8146918,0.8151248,0.8139305,0.8152422
2020-05-26.out.29,7.0,0.8131151,0.8138845,0.8205766,0.8198073,0.8208288,0.8172979,0.8186557,0.8134641,0.816995,0.8121777,0.8141366,0.8180545,0.8135815,0.8176342,0.8155405,0.8178023
2020-05-26.out.30,7.0,0.8231747,0.8224895,0.8243264,0.8242803,0.8230446,0.8270085,0.8210477,0.8195091,0.8229225,0.8236411,0.8249195,0.8256047,0.8261091,0.8289721,0.8295733,0.8290182
2020-05-26.out.31,7.0,0.8301237,0.8314482,0.8310612,0.8289675,0.8305948,0.8306789,0.8323856,0.8289675,0.8311452,0.8292704,0.8323809,0.8315322,0.8323856,0.831196,0.8312293,0.8338735
2020-05-26.out.32,7.0,0.835282,0.8384766,0.8359625,0.8345587,0.8359165,0.8370681,0.8384766,0.8349457,0.837371,0.8337054,0.8404355,0.8379261,0.8388636,0.8363035,0.842193,0.8366858
2020-05-26.out.33,7.0,0.8367698,0.8367698,0.8362194,0.8378754,0.8380943,0.8401372,0.8390317,0.84189,0.8401833,0.8387795,0.8385273,0.8376739,0.8376232,0.8325491,0.842277,0.8428275
2020-05-26.out.34,7.0,0.8421883,0.8413349,0.843462,0.837758,0.8407384,0.8419361,0.8450847,0.8505757,0.8465358,0.8457618,0.8472083,0.8464471,0.8440598,0.8484107,0.851147,0.8534041
2020-05-26.out.35,7.0,0.8481999,0.8493895,0.8499446,0.8510962,0.8496924,0.8491373,0.8462789,0.8515673,0.8490072,0.8522859,0.8519035,0.8525047,0.8521177,0.8491753,0.8519543,0.848019
2020-05-26.out.36,7.0,0.8557881,0.8556199,0.8549347,0.8554851,0.8557373,0.855704,0.8549347,0.8566368,0.8574948,0.8582974,0.8569397,0.8592809,0.8582134,0.8597566,0.8614587,0.8588986
2020-05-26.out.37,7.0,0.8632875,0.8568936,0.8591555,0.8616268,0.859449,0.8587685,0.8563432,0.8597059,0.8571919,0.8604752,0.8522065,0.856935,0.8594951,0.8569017,0.8603485,0.8596252
2020-05-26.out.38,7.0,0.8653846,0.861757,0.8594998,0.8591128,0.8603531,0.8606847,0.8620599,0.861757,0.8629466,0.8596632,0.8660238,0.8636318,0.8619711,0.8612018,0.8650356,0.8611558
2020-05-26.out.39,7.0,0.8621059,0.8640649,0.8606514,0.8592476,0.8633796,0.859798,0.8562211,0.8551903,0.8599662,0.861757,0.8595458,0.8605593,0.8631194,0.8616648,0.8653812,0.8630733
2020-05-26.out.40,7.0,0.8619217,0.8591047,0.8633716,0.8608115,0.86061,0.8599581,0.8621359,0.8664488,0.8695132,0.8648261,0.8684918,0.8701144,0.8642249,0.8669992,0.8665328,0.8670453
2020-05-26.out.41,7.0,0.8672975,0.8681094,0.8717751,0.8695132,0.8722035,0.870871,0.8687486,0.8735659,0.8751378,0.8723255,0.8749697,0.8733931,0.8730902,0.8709631,0.8727919,0.8776138
2020-05-26.out.42,7.0,0.8754868,0.8736453,0.8760372,0.8731789,0.8765083,0.8784672,0.8773617,0.8738975,0.8793206,0.8776138,0.8776138,0.870871,0.8717704,0.8782991,0.8807751,0.8742004
2020-05-26.out.43,7.0,0.8760372,0.8774457,0.8765083,0.8767605,0.8785513,0.8760372,0.8759912,0.8774457,0.8764622,0.8767605,0.8767605,0.8779121,0.8784672,0.8748856,0.8723716,0.8754407
2020-05-26.out.44,7.0,0.8768445,0.877866,0.8765463,0.8773109,0.8720733,0.8824196,0.8797076,0.8789716,0.8795774,0.8824358,0.8826833,0.8822549,0.8789716,0.8785052,0.8828561,0.8888676
2020-05-26.out.45,7.0,0.8907425,0.88682,0.8900193,0.8890358,0.8914611,0.8922431,0.8910454,0.8958627,0.8946223,0.8949206,0.896283,0.8951774,0.8987923,0.896367,0.8967874,0.8972204
2020-05-26.out.46,7.0,0.9010542,0.8991413,0.8996964,0.9022105,0.8999486,0.9013571,0.9014412,0.8995156,0.9003356,0.9014872,0.9030638,0.9049387,0.9025087,0.9041694,0.90166,0.9044723
2020-05-26.out.47,7.0,0.9035682,0.9068976,0.9091594,0.9091594,0.9124381,0.9111183,0.9085582,0.9167889,0.9170872,0.9140181,0.9165828,0.9201563,0.9196853,0.9200676,0.9199041,0.9175582
2020-05-26.out.48,7.0,0.9208749,0.9243391,0.9221993,0.924293,0.923906,0.921863,0.928425,0.9258649,0.9224975,0.9273194,0.925524,0.9256127,0.9239901,0.9247594,0.9224975,0.9245912
2020-05-26.out.49,7.0,0.9253605,0.9314054,0.9264661,0.9282949,0.9272687,0.9301317,0.928425,0.9264153,0.9276177,0.9323048,0.9316622,0.9290262,0.9301317,0.9285931,0.9342176,0.9332422
2020-05-26.out.50,7.0,0.9311532,0.9315402,0.9342176,0.9320445,0.9340495,0.9367777,0.9401451,0.9382323,0.9367317,0.9428733,0.942066,0.940448,0.9411666,0.9476952,0.9498683,0.9509738
2020-05-26.out.51,7.0,0.9527646,0.9498222,0.9526345,0.9512307,0.9523823,0.9505074,0.9512307,0.9493558,0.9485946,0.9463328,0.9513608,0.9546394,0.9541731,0.9540843,0.9553627,0.9535339
2020-05-26.out.52,7.0,0.9548536,0.956094,0.9543412,0.9553247,0.9599657,0.9600118,0.9640183,0.9638502,0.9655914,0.9660152,0.9632455,0.9718585,0.967814,0.9690877,0.9679407,0.9726312
2020-05-26.out.53,7.0,0.968163,0.9710167,0.9726312,0.9773644,0.9754055,0.9763015,0.9735353,0.9722489,0.9785587,0.9776178,0.9792358,0.9785967,0.9756163,0.9748977,0.9774071,0.9801352
2020-05-26.out.54,7.0,0.9772769,0.9764236,0.9739476,0.9786807,0.983969,0.9812454,0.9867812,0.9900265,0.9814089,0.9870001,0.9898964,0.9898503,0.9945374,0.9967992,1.0018686,0.9892491
2020-05-26.out.55,7.0,0.9923263,0.9979047,1.0039956,1.0100198,1.0082623,1.005366,1.0088174,1.0067745,1.0102719,1.0099737,1.0204614,1.0144039,1.0155982,1.0145387,1.0136854,1.0163628
2020-05-26.out.56,7.0,1.0166196,1.0198982,1.0249343,1.0248088,1.0269312,1.0340562,1.035885,1.0344432,1.0354647,1.0332029,1.0361879,1.0386131,1.0387432,1.0442883,1.0518763,1.0448387
2020-05-26.out.57,7.0,1.06159,1.0570297,1.0604384,1.059926,1.0674759,1.0644956,1.0617628,1.0607793,1.0638104,1.0632553,1.0663197,1.0647017,1.067127,1.0663623,1.0674299,1.0792419
