,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-10-31.out.0,1.0,0.7422444,0.7418458,0.7432484,0.740503,0.7398587,0.7413543,0.7415071,0.7417335,0.7404836,0.7383631,0.7404836,0.7402379,0.739613,0.7410156,0.7412614,0.7441402
2020-10-31.out.1,1.0,0.7456358,0.7468856,0.7435153,0.7416405,0.7372467,0.7407699,0.7382702,0.7381368,0.7387423,0.7364884,0.7402379,0.7416405,0.73952,0.7366218,0.7403713,0.7453901
2020-10-31.out.2,1.0,0.7452971,0.7423989,0.7446722,0.7391215,0.7430238,0.7419074,0.7442736,0.7421531,0.7419074,0.7417546,0.7422866,0.7392954,0.735393,0.736018,0.7372678,0.7349016
2020-10-31.out.3,1.0,0.7330268,0.731152,0.7321561,0.7348086,0.7359056,0.7341643,0.7322896,0.7325159,0.7303954,0.732423,0.7296776,0.7321772,0.7290526,0.725038,0.7265336,0.7273113
2020-10-31.out.4,1.0,0.7247922,0.7247922,0.7230104,0.7246588,0.7241673,0.7240145,0.7252644,0.7229175,0.7235424,0.7243201,0.7234495,0.72557,0.7253242,0.7260421,0.7264213,0.7284488
2020-10-31.out.5,1.0,0.7268198,0.7254172,0.7214219,0.7246993,0.7261949,0.7220468,0.7182779,0.7180516,0.7234495,0.7232967,0.7251714,0.7216677,0.7193944,0.7182973,0.7195472,0.720265
2020-10-31.out.6,1.0,0.7215149,0.720265,0.7233896,0.7241673,0.7243201,0.7254172,0.7311943,0.7311943,0.7304165,0.7268198,0.7232967,0.7215149,0.7172739,0.7201721,0.7184307,0.7236758
2020-10-31.out.7,1.0,0.7242078,0.7286016,0.7304764,0.7308362,0.730457,0.7305905,0.7249662,0.7255911,0.7274659,0.7286228,0.7254788,0.723604,0.7198351,0.7192102,0.7192102,0.7203072
2020-10-31.out.8,1.0,0.7217099,0.7235846,0.7217099,0.7217099,0.7243624,0.7233389,0.7241166,0.7184729,0.7247416,0.7251207,0.7254999,0.7244765,0.724875,0.7234723,0.7236252,0.7210132
2020-10-31.out.9,1.0,0.7179815,0.7142319,0.7123572,0.7115794,0.710463,0.7080563,0.7082091,0.7092132,0.7073191,0.706315,0.7051986,0.706315,0.701981,0.7047265,0.7038558,0.7057305
2020-10-31.out.10,1.0,0.7076053,0.7068276,0.7064889,0.7085165,0.7033643,0.7060903,0.7097663,0.7103912,0.712266,0.713363,0.7096135,0.7064695,0.7066223,0.7064889,0.7020951,0.7033449
2020-10-31.out.11,1.0,0.7045947,0.699576,0.699576,0.7002009,0.7034977,0.7028534,0.704881,0.7053531,0.709122,0.7047282,0.704881,0.7033255,0.7003537,0.6988582,0.7021356,0.7042367
