,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-12-21.out.0,9.0,-0.5607073,-0.5574428,-0.5617769,-0.561404,-0.5587537,-0.5488226,-0.54288,-0.5376345,-0.5288553,-0.5268744,-0.526205,-0.5226712,-0.5195928,-0.5126082,-0.5098754,-0.5126847
2020-12-21.out.1,9.0,-0.5149894,-0.5116696,-0.5073075,-0.5036913,-0.5030491,-0.4975895,-0.4920474,-0.4907637,-0.4893697,-0.4922614,-0.4902532,-0.4956637,-0.4940284,-0.4993564,-0.4963058,-0.4942697
2020-12-21.out.2,9.0,-0.4960639,-0.4907086,-0.4949391,-0.4940284,-0.4953399,-0.4968928,-0.4942975,-0.4922614,-0.4900943,-0.4900943,-0.4916193,-0.4887276,-0.4863464,-0.4859183,-0.4827301,-0.4810183
2020-12-21.out.3,9.0,-0.4817428,-0.4834546,-0.4817428,-0.4814736,-0.4830265,-0.4770017,-0.4821158,-0.474324,-0.4747794,-0.476305,-0.4842011,-0.485968,-0.4848432,-0.4846019,-0.4853264,-0.4863961
2020-12-21.out.4,9.0,-0.4884044,-0.4879763,-0.4904678,-0.4944019,-0.4892878,-0.4919655,-0.4897432,-0.4899846,-0.489343,-0.4890465,-0.4903581,-0.4925252,-0.4912415,-0.4916969,-0.4886184,-0.4899573
2020-12-21.out.5,9.0,-0.4906267,-0.4880314,-0.4882728,-0.4903083,-0.4887554,-0.4847662,-0.4847662,-0.4843381,-0.4840689,-0.4843654,-0.4814736,-0.4803761,-0.4786092,-0.4764141,-0.4740329,-0.470499
2020-12-21.out.6,9.0,-0.4629758,-0.4601664,-0.4561771,-0.4550795,-0.4535266,-0.4531536,-0.4590689,-0.4624931,-0.468008,-0.4631625,-0.4595243,-0.4505032,-0.4427658,-0.4427931,-0.4421788,-0.4392318
2020-12-21.out.7,9.0,-0.4369329,-0.4342273,-0.4319776,-0.4321916,-0.4328338,-0.4301833,-0.4295689,-0.419982,-0.4205471,-0.4089303,-0.4082882,-0.4086611,-0.4089303,-0.4099728,-0.4079644,-0.4110703
2020-12-21.out.8,9.0,-0.4066254,-0.4053416,-0.4000132,-0.3966107,-0.4019665,-0.4041889,-0.4046443,-0.4061973,-0.4053138,-0.4029324,-0.40071,-0.3955956,-0.3936144,3.7088747,8.5263572,8.2572322
2020-12-21.out.9,9.0,6.3677105,0.5339423,7.5370764,6.9079035,0.6225505,-0.42986,-0.424773,-0.4243176,-0.4212389,-0.4186435,-0.4237852,-0.4226052,-0.4233025,-0.4219084,-0.4232473,-0.4192306
