,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-01-02.out.0,5.0,-0.3914869,-0.3953686,-0.3892343,-0.3805537,-0.3831969,-0.3899852,-0.3831969,-0.3948811,-0.3952414,-0.3917503,-0.395632,-0.384962,-0.3880928,-0.3941302,-0.3917503,-0.3899852
2020-01-02.out.1,5.0,-0.3951444,-0.4024202,-0.3982752,-0.3914869,-0.3948811,-0.3948811,-0.3948811,-0.3917503,-0.395632,-0.3990261,-0.3922378,-0.3953686,-0.3987627,-0.3919745,-0.4090812,-0.4218765
2020-01-02.out.2,5.0,-0.4298062,-0.423018,-0.4414903,-0.4336879,-0.4178588,-0.424647,-0.4238961,-0.410583,-0.4241594,-0.4250073,-0.4272902,-0.424647,-0.4253979,-0.420502,-0.4181221,-0.4241594
2020-01-02.out.3,5.0,-0.4255038,-0.4215162,-0.4005278,-0.403922,-0.3990261,-0.3907361,-0.3798028,-0.3865911,-0.3790519,-0.3899852,-0.3865911,-0.378301,-0.3780377,-0.3749069,-0.3798028,-0.3778135
2020-01-02.out.4,5.0,-0.3775502,-0.374156,-0.3798028,-0.374156,-0.3639737,-0.3710252,-0.3710252,-0.3715128,-0.365866,-0.3622086,-0.3707619,-0.370011,-0.3707619,-0.3726543,-0.3707619,-0.3673678
2020-01-02.out.5,5.0,-0.374156,-0.365866,-0.3588145,-0.3639737,-0.3710252,-0.3632228,-0.3707619,-0.3775502,-0.3692601,-0.3622086,-0.3541819,-0.3673678,-0.3624719,-0.3590778,-0.357576,-0.361721
2020-01-02.out.6,5.0,-0.3602192,-0.3565618,-0.353431,-0.3609701,-0.3497736,-0.353431,-0.3482718,-0.3541819,-0.3590778,-0.3622086,-0.3770626,-0.3639737,-0.365866,-0.3692601,-0.365866,-0.3707619
2020-01-02.out.7,5.0,-0.3712495,-0.378301,-0.3764087,-0.378301,-0.378301,-0.3899852,-0.3865911,-0.3873419,-0.3914869,-0.3815679,-0.3933793,-0.3815679,-0.3876053,-0.3798028,-0.3831969,-0.3764087
2020-01-02.out.8,5.0,-0.3798028,-0.3740288,-0.3715128,-0.3831969,-0.3880928,-0.380817,-0.3747797,-0.3813046,-0.3831969,-0.3815679,-0.3831969,-0.384962,-0.384962,-0.3958953,-0.3854496,-0.3888437
2020-01-02.out.9,5.0,-0.3961195,-0.395632,-0.3937396,-0.403922,-0.4056871,-0.410583,-0.4212529,-0.4212529,-0.4249103,-0.4113339,-0.4181221,-0.4139771,-0.4056871,-0.4056871,-0.3937396,-0.3937396
2020-01-02.out.10,5.0,-0.3857129,-0.3813046,-0.3798028,-0.3839478,-0.3613305,-0.3780377,-0.3710252,-0.3639737,-0.3678554,-0.361721,-0.365866,-0.3507878,-0.3471304,-0.3539186,-0.3539186,-0.3417469
2020-01-02.out.11,5.0,-0.3383528,-0.3500369,-0.3466428,-0.3401179,-0.3503002,-0.3466428,-0.3417469,-0.3380894,-0.3349587,-0.3463795,-0.3364604,-0.3432487,-0.3541819,-0.3540547,-0.3515387,-0.3522896
2020-01-02.out.12,5.0,-0.3688696,-0.3579364,-0.3712495,-0.3854496,-0.3673678,-0.3710252,-0.3637104,-0.3647246,-0.3574488,-0.3522896,-0.3556837,-0.3488955,-0.3522896,-0.3488955,-0.3650849,-0.3820555
2020-01-02.out.13,5.0,-0.4012787,-0.4037947,-0.4004006,-0.4069255,-0.3988988,-0.3919745,-0.3820555,-0.3820555,-0.3696205,-0.3647246,-0.3639737,-0.3715128,-0.3707619,-0.3571855,-0.3556837,-0.3520262
2020-01-02.out.14,5.0,-0.3505245,-0.3367238,-0.3417469,-0.3330663,-0.3247763,-0.3142336,-0.3108395,-0.305417,-0.3139703,-0.3158626,-0.3039152,-0.3041785,-0.2898512,-0.2924944,-0.2902417,-0.2815611
2020-01-02.out.15,5.0,-0.2883494,-0.2815611,-0.2849553,-0.2849553,-0.2922311,-0.2891003,-0.3056803,-0.3281704,-0.3462522,-0.3681187,-0.3747797,-0.3854496,-0.3971337,-0.3937396,-0.4049362,-0.4005278
2020-01-02.out.16,5.0,-0.4004006,-0.3971337,-0.3919745,-0.3971337,-0.3914869,-0.3815679,-0.3786614,-0.3745164,-0.4418142,-0.3798028,-0.3712495,-0.3639737,-0.3590778,-0.3638163,-0.3522896,-0.3447505
2020-01-02.out.17,5.0,-0.3473937,-0.3503002,-0.3466428,-0.3364604,-0.3380894,-0.3330663,-0.3281704,-0.3225236,-0.3279071,-0.3206313,-0.3215094,-0.3181153,-0.3215094,-0.3266384,-0.3181153,-0.3108395
2020-01-02.out.18,5.0,-0.3056803,-0.3124685,-0.3049294,-0.3105762,-0.3071821,-0.3181153,-0.3215094,-0.3210219,-0.3172372,-0.3282977,-0.3230112,-0.3264053,-0.3300628,-0.3181153,-0.3181153,-0.307933
2020-01-02.out.19,5.0,-0.3142336,-0.3071821,-0.3139703,-0.3059436,-0.3173644,-0.2988921,-0.2973903,-0.3022862,-0.3071821,-0.3006572,-0.3139703,-0.3056803,-0.3025495,-0.3006572,-0.3022862,-0.3025495
2020-01-02.out.20,5.0,-0.2988921,-0.3075726,-0.2991554,-0.2872079,-0.2872079,-0.2957613,-0.32332,-0.3017986,-0.3005211,-0.3056803,-0.3056803,-0.3022862,-0.3056803,-0.3071821,-0.3096981,-0.3240254
2020-01-02.out.21,5.0,-0.3364604,-0.3372113,-0.3455013,-0.3511481,-0.3628323,-0.3737655,-0.3835573,-0.3817922,-0.3713856,-0.3597015,-0.3696205,-0.364237,-0.3503972,-0.357576,-0.3364604,-0.3247763
2020-01-02.out.22,5.0,-0.3113271,-0.3131892,-0.3022862,-0.2872079,-0.2755238,-0.278167,-0.2696137,-0.261587,-0.2506538,-0.2506538,-0.249152,-0.2457579,-0.2265346,-0.2323086,-0.2284269,-0.2247695
2020-01-02.out.23,5.0,-0.2216387,-0.2320453,-0.2213754,-0.2247695,-0.2374678,-0.2480105,-0.2608361,-0.261587,-0.2728806,-0.269877,-0.2747729,-0.269877,-0.2732711,-0.2679847,-0.2713788,-0.261587
2020-01-02.out.24,5.0,-0.2540479,-0.2506538,-0.2374678,-0.2476502,-0.2401111,-0.2231405,-0.2300559,-0.2232677,-0.2081895,-0.2077019,-0.2074386,-0.2041717,-0.2025427,-0.1973834,-0.1935018,-0.1833194
2020-01-02.out.25,5.0,-0.1800525,-0.1800525,-0.1800525,-0.1667394,-0.1815543,-0.1725134,-0.1769217,-0.1803158,-0.1732643,-0.1732643,-0.1667394,-0.1698702,-0.1732643,-0.1732643,-0.1735276,-0.1751566
2020-01-02.out.26,5.0,-0.1732643,-0.1732643,-0.1801886,-0.1973834,-0.2040444,-0.2148505,-0.2355755,-0.261587,-0.2755238,-0.2784303,-0.2872079,-0.2921038,-0.3105762,-0.2969997,-0.3006572,-0.3108395
2020-01-02.out.27,5.0,-0.3074454,-0.290602,-0.2886127,-0.2815611,-0.2855487,-0.2596947,-0.269877,-0.2608361,-0.2596645,-0.2472596,-0.2442561,-0.2405986,-0.2407347,-0.240862,-0.240862,-0.2367169
2020-01-02.out.28,5.0,-0.2435052,-0.2304163,-0.2468993,-0.2333228,-0.2272855,-0.2352152,-0.2315577,-0.2223896,-0.2284269,-0.2216387,-0.2217659,-0.2115836,-0.2147144,-0.1926236,-0.2022793,-0.1942526
2020-01-02.out.29,5.0,-0.1835827,-0.1909858,-0.1818176,-0.2032936,-0.2149777,-0.2149777,-0.2216387,-0.2333228,-0.2340737,-0.2412223,-0.257442,-0.2540479,-0.257442,-0.261587,-0.2749001,-0.2676243
2020-01-02.out.30,5.0,-0.2547988,-0.2579296,-0.2608361,-0.2525461,-0.249152,-0.2442561,-0.240862,-0.2442561,-0.2473869,-0.2439927,-0.2374678,-0.2525461,-0.2674669,-0.276538,-0.303788,-0.2969997
2020-01-02.out.31,5.0,-0.3006572,-0.3128289,-0.3206313,-0.3130922,-0.3011447,-0.3074454,-0.3007844,-0.2883494,-0.2683752,-0.2613237,-0.2540479,-0.250781,-0.240862,-0.2372045,-0.2367169,-0.2247695
2020-01-02.out.32,5.0,-0.2367169,-0.2284269,-0.231821,-0.2287873,-0.2198736,-0.2250328,-0.2201369,-0.2198736,-0.2149777,-0.2149777,-0.2115836,-0.2181085,-0.2149777,-0.2113202,-0.211096,-0.1957544
2020-01-02.out.33,5.0,-0.2007776,-0.1872011,-0.1867135,-0.1774093,-0.1766584,-0.1667394,-0.1649743,-0.1717625,-0.1689618,-0.1491451,-0.1576984,-0.1517883,-0.1483942,-0.1559333,-0.1544316,-0.1510374
2020-01-02.out.34,5.0,-0.1434983,-0.1359592,-0.1369734,-0.1401042,-0.1340668,-0.1386024,-0.1335793,-0.1367101,-0.1434983,-0.1506469,-0.1897171,-0.2367169,-0.2721297,-0.3302959,-0.3747797,-0.3888437
2020-01-02.out.35,5.0,-0.3888437,-0.3789247,-0.384962,-0.3696205,-0.3574488,-0.3525529,-0.3439996,-0.3281704,-0.3211189,-0.316223,-0.3181153,-0.307933,-0.2954979,-0.2857061,-0.2750362,-0.2732711
2020-01-02.out.36,5.0,-0.2649811,-0.257442,-0.2510443,-0.2519981,-0.2435052,-0.2349518,-0.2367169,-0.2255204,-0.2372045,-0.2563005,-0.2721297,-0.2992524,-0.290602,-0.3197532,-0.3470031,-0.347754
2020-01-02.out.37,5.0,-0.3647246,-0.3628323,-0.3713856,-0.3887165,-0.4067983,-0.4211256,-0.4193605,-0.4252706,-0.4343115,-0.4320589,-0.4218765,-0.4403489,-0.4319316,-0.4267724,-0.4216132,-0.4245198
2020-01-02.out.38,5.0,-0.4279139,-0.4245198,-0.4169806,-0.4128356,-0.4045456,-0.4128356,-0.4233783,-0.4459957,-0.4684556,-0.4716166,-0.4844421,-0.483564,-0.4767758,-0.4887232,-0.4884599,-0.4975008
2020-01-02.out.39,5.0,-0.5163335,-0.5314117,-0.545739,-0.5467532,-0.5557941,-0.5591882,-0.5659765,-0.56069,-0.5659765,-0.5679658,-0.562319,-0.5506349,-0.545739,-0.5299099,-0.5245265,-0.5020364
2020-01-02.out.40,5.0,-0.4833007,-0.471129,-0.4560508,-0.4377057,-0.4353258,-0.4304299,-0.4305571,-0.4109433,-0.4143374,-0.4332458,-0.4076764,-0.4008882,-0.3928615,-0.3887165,-0.3895946,-0.3820555
2020-01-02.out.41,5.0,-0.3811774,-0.3752673,-0.3789247,-0.3677282,-0.3718732,-0.3764087,-0.3579364,-0.3579364,-0.3571855,-0.3439996,-0.3333296,-0.3247763,-0.3130922,-0.3147212,-0.3096981,-0.3108395
2020-01-02.out.42,5.0,-0.3074454,-0.2938689,-0.2957613,-0.290602,-0.2908654,-0.2939962,-0.2857061,-0.2755238,-0.2755238,-0.354972,-0.2818245,-0.2664829,-0.271506,-0.2579296,-0.2514046,-0.2613237
2020-01-02.out.43,5.0,-0.2540479,-0.2472596,-0.2473869,-0.2374678,-0.2367169,-0.246636,-0.2255204,-0.240862,-0.2357027,-0.2435052,-0.2340737,-0.2457579,-0.240862,-0.2439927,-0.2405986,-0.240862
2020-01-02.out.44,5.0,-0.2439927,-0.2506538,-0.2713788,-0.288973,-0.3179881,-0.3304231,-0.3733749,-0.4001373,-0.4286648,-0.4493898,-0.4801699,-0.5057908,-0.5060541,-0.512579,-0.5177382,-0.525014
2020-01-02.out.45,5.0,-0.5245265,-0.5318022,-0.5335674,-0.5369615,-0.5216199,-0.5211324,-0.5182258,-0.512579,-0.5106867,-0.5509437,-0.5284081,-0.5418574,-0.5423449,-0.5384632,-0.5366981,-0.5301732
2020-01-02.out.46,5.0,-0.5211324,-0.504289,-0.5008949,-0.5064145,-0.4884599,-0.4696272,-0.4477608,-0.443743,-0.4250073,-0.4094415,-0.4128356,-0.4113339,-0.4076764,-0.4071889,-0.3996497,-0.3936124
2020-01-02.out.47,5.0,-0.3944905,-0.3869514,-0.3963828,-0.3835573,-0.3819283,-0.3838206,-0.3895946,-0.3862005,-0.4172138,-0.4184824,-0.4474974,-0.4716166,-0.491854,-0.5174749,-0.531675,-0.5559214
2020-01-02.out.48,5.0,-0.5418574,-0.5423449,-0.5418574,-0.5351964,-0.5227614,-0.5091849,-0.4986422,-0.4884599,-0.4701148,-0.462839,-0.4511549,-0.443743,-0.4286648,-0.4162297,-0.4004006,-0.3903455
2020-01-02.out.49,5.0,-0.3835573,-0.3813046,-0.3679915,-0.3647246,-0.3620814,-0.3628323,-0.3794123,-0.3937396,-0.3869514,-0.3854496,-0.3952414,-0.4094415,-0.4261488,-0.4392074,-0.4733817,-0.4990026
2020-01-02.out.50,5.0,-0.8158887,-0.5542924,-0.5625824,-0.5799132,-0.5952548,-0.6108206,-0.6274006,-0.6281514,-0.6250207,-0.633671,-0.6375829,-0.6341888,-0.6247573,-0.6276639,-0.6174816,-0.6157165
2020-01-02.out.51,5.0,-0.6059247,-0.5818056,-0.5678688,-0.5400923,-0.5245265,-0.5072926,-0.512579,-0.504289,-0.5025239,-0.4993931,-0.5025239,-0.4975008,-0.512579,-0.5041618,-0.5231217,-0.5301732
2020-01-02.out.52,5.0,-0.53582,-0.5491331,-0.5452515,-0.5392141,-0.5491331,-0.541594,-0.5335674,-0.5318022,-0.5265158,-0.5211324,-0.514208,-0.5008949,-0.5076831,-0.5054305,-0.4952481,-0.4937463
2020-01-02.out.53,5.0,-0.4903522,-0.4869581,-0.483564,-0.483564,-0.514547,-0.495999,-0.495999,-0.5025239,-0.4975008,-0.512579,-0.504289,-0.5144714,-0.5057908,-0.5222134,-0.5110772,-0.5091849
2020-01-02.out.54,5.0,-0.4975008,-0.5110772,-0.5025239,-0.4957357,-0.4952481,-0.4952481,-0.4816717,-0.483564,-0.4869581,-0.4820622,-0.485193,-0.4750107,-0.4817989,-0.485193,-0.4784048,-0.483564
2020-01-02.out.55,5.0,-0.4767758,-0.4869581,-0.4921173,-0.5020364,-0.4952481,-0.4887232,-0.4952481,-0.4937463,-0.4952481,-0.4903522,-0.4892108,-0.4957357,-0.5233548,-0.5335674,-0.5493965,-0.5780209
2020-01-02.out.56,5.0,-0.6091916,-0.6495001,-0.6988797,-0.7128165,-0.7435965,-0.7623322,-0.778131,-0.7688571,-0.7662138,-0.7611907,-0.7594256,-0.7696079,-0.7745038,-0.7662138,-0.7762689,-0.7819157
2020-01-02.out.57,5.0,-0.7745038,-0.7506481,-0.7353066,-0.7369356,-0.7179757,-0.7040389,-0.6988797,-0.6814216,-0.6886974,-0.6731316,-0.6925577,-0.6679724,-0.6948104,-0.6747606,-0.6589315,-0.6558007
2020-01-02.out.58,5.0,-0.6645783,-0.6547865,-0.64359,-0.6457457,-0.6423515,-0.6541113,-0.6442439,-0.6314183,-0.6333107,-0.6257716,-0.6247573,-0.6227378,-0.6242698,-0.6140874,-0.6193739,-0.6091916
2020-01-02.out.59,5.0,-0.6074265,-0.5923482,-0.5972441,-0.6074265,-0.6091916,-0.6140874,-0.6123223,-0.6123223,-0.6240065,-0.6276639,-0.6454823,-0.6513924,-0.6562883,-0.6660801,-0.6830506,-0.6864447
2020-01-02.out.60,5.0,-0.6796565,-0.6889607,-0.6983921,-0.7017863,-0.6904625,-0.6983921,-0.6920915,-0.7055407,-0.7094224,-0.7177124,-0.7351793,-0.7628197,-0.7940358,-0.7845589,-0.7903329,-0.7988862
2020-01-02.out.61,5.0,-0.8113968,-0.7918347,-0.7918347,-0.7947412,-0.7918347,-0.8056442,-0.7935998,-0.7969939,-0.7869388,-0.7903329,-0.7804139,-0.7728748,-0.7706222,-0.7552806,-0.747254,-0.7371989
2020-01-02.out.62,5.0,-0.7300503,-0.7079206,-0.7089348,-0.7006448,-0.6920915,-0.6833139,-0.6781547,-0.6755115,-0.670976,-0.6811583,-0.6762624,-0.6898388,-0.6814216,-0.6814216,-0.6804074,-0.6814216
2020-01-02.out.63,5.0,-0.6762624,-0.6762624,-0.6845524,-0.6886974,-0.6923548,-0.6845524,-0.6845524,-0.6731316,-0.6796565,-0.6796565,-0.6731316,-0.6894181,-0.6822997,-0.6879465,-0.6879465,-0.6954856
2020-01-02.out.64,5.0,-0.7006448,-0.6886974,-0.6868051,-0.6920915,-0.6871956,-0.6780275,-0.6856938,-0.6694742,-0.6611842,-0.6696014,-0.6623256,-0.6404592,-0.6397083,-0.6374557,-0.6179691,-0.6106933
2020-01-02.out.65,5.0,-0.6055341,-0.5990092,-0.5904559,-0.5990092,-0.5882032,-0.5889541,-0.59385,-0.5972441,-0.5972441,-0.6040323,-0.6084407,-0.6006382,-0.6040323,-0.6006382,-0.59385,-0.6089282
2020-01-02.out.66,5.0,-0.6057975,-0.6055341,-0.6269584,-0.6133366,-0.6089282,-0.6024033,-0.5957424,-0.59385,-0.5889541,-0.5983856,-0.5850725,-0.5843216,-0.5781481,-0.5713599,-0.5674782,-0.5640841
2020-01-02.out.67,5.0,-0.5625824,-0.5524,-0.5475041,-0.5576865,-0.5657888,-0.5433591,-0.5384632,-0.5350691,-0.531675,-0.5282809,-0.5265158,-0.5299099,-0.5265158,-0.5265158,-0.5299099,-0.5267791
2020-01-02.out.68,5.0,-0.533304,-0.5267791,-0.5265158,-0.5577319,-0.5216199,-0.5284081,-0.5284081,-0.5284081,-0.5216199,-0.5318022,-0.5384632,-0.5350691,-0.5350691,-0.5384632,-0.5423449,-0.5525273
2020-01-02.out.69,5.0,-0.5491331,-0.5625824,-0.5524,-0.5576865,-0.5508982,-0.5542924,-0.5423449,-0.549884,-0.545739,-0.5508982,-0.5491331,-0.5554338,-0.5491331,-0.5539018,-0.5348058,-0.5384632
