,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-11-27.out.0,0.0,0.8627748,0.8600486,0.8594979,0.8580274,0.8584714,0.8546121,0.8512747,0.8517793,0.8495591,0.848165,0.8459449,0.8436023,0.8394215,0.8385493,0.8403254,0.8407694
2020-11-27.out.1,0.0,0.8377218,0.8398814,0.8411067,0.8424993,0.8412436,0.838457,0.8418866,0.8417641,0.8401869,0.8487316,0.8419789,0.8389312,0.8328518,0.82982,0.8328518,0.8289925
2020-11-27.out.2,0.0,0.8257618,0.8229131,0.8278593,0.823817,7.9582634,2.7146013,2.4173,0.8209841,0.8197126,0.818258,0.8156702,0.8130666,0.814093,0.8128215,0.8129599,0.8146134
2020-11-27.out.3,0.0,0.8159455,0.8152564,0.8144289,0.8153169,0.8127292,0.8106474,0.8121626,0.8124235,0.8101414,0.8085643,0.8075537,0.8050885,0.805149,7.8257741,7.9389492,0.8034493
2020-11-27.out.4,0.0,0.8034493,0.8024387,0.8006164,0.8026376,0.8009379,0.8009379,0.7998048,0.7976452,0.7970786,0.7959455,0.7996361,0.7977374,0.7961603,0.7940007,0.7922404,0.7901414
2020-11-27.out.5,0.0,0.7923615,0.7914893,0.7902178,0.7911058,0.7921928,0.7944288,0.7918252,0.7871557,0.7863282,0.7860673,0.7843229,0.7854099,0.7875075,0.7862518,0.7856694,0.7840922
2020-11-27.out.6,0.0,0.7790392,0.7812594,0.7786558,0.7813358,0.7788086,0.7816112,0.7799115,0.7764198,0.7768797,0.7739705,0.7716883,0.7717489,0.7715197,0.7722233,0.7713352,0.7686869
2020-11-27.out.7,0.0,0.7655167,0.7613359,0.7605242,0.7566044,0.7535567,0.751857,0.7499123,0.7512444,0.7507384,0.7487172,0.7507081,0.7485644,0.7465432,0.7455167,0.7407694,0.7402028
2020-11-27.out.8,0.0,0.7357164,0.7366045,0.7343224,0.7327452,0.7297134,0.7288859,0.7288859,0.730218,0.7266817,0.7239555,0.7223784,0.7221333,0.7204336,0.7267884,0.7263603,0.728197
2020-11-27.out.9,0.0,0.7261758,0.7258082,0.7232045,0.7238476,0.7234194,0.7206932,0.7137863,0.7117204,0.711337,0.7070336,0.7057174,0.7057174,0.7027303,0.6992545,0.7001426,0.6966668
2020-11-27.out.10,0.0,0.6988869,0.6967432,0.6959157,0.6943545,0.6984733,0.696713,0.6972176,0.698704,0.6983811,0.6985195,0.7012603,0.6960083,0.6934652,0.6886573,0.6885506,0.6867125
2020-11-27.out.11,0.0,0.6832973,0.6815976,0.6823632,0.6786423,0.6766211,0.674538,0.6706182,0.6645387,0.6638496,0.6612619,0.6611394,0.6585358,0.65506,0.6503127,0.6525328,0.6512613
