,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-02-28.out.10,0.0,1.364044,-1.0117151,-0.349341,1.3640229,-1.0117144,-0.3493128,1.3640652,-1.0117144,-0.3493481,1.3640229,-1.0117144,-0.3493128,1.3640511,-1.0117144,-0.349334,1.3640511,-1.0117151,-0.349341,1.3640299,-1.0117151,-0.3493269,1.3640793,-1.0117144,-0.3493692,1.3640581,-1.0117144,-0.349341,1.3640581,-1.0117144,-0.349341,1.3640793,-1.011713,-0.3493481,1.3640793,-1.0117123,-0.349341,1.3640863,-1.0117123,-0.3493481,1.3640863,-1.0117108,-0.349341,1.3640863,-1.0117101,-0.349334,1.3640863,-1.0117108,-0.349341
2020-02-28.out.11,0.0,1.3641216,-1.0117087,-0.3493551,1.3640581,-1.0117108,-0.3493128,1.3641286,-1.0117101,-0.3493763,1.3641216,-1.0117101,-0.3493692,1.3641286,-1.011708,-0.3493551,1.3641286,-1.0117087,-0.3493692,1.3641427,-1.0117087,-0.3493763,1.3641427,-1.0117087,-0.3493763,1.3641568,-1.011708,-0.3493833,1.3641709,-1.011708,-0.3493974,1.3641568,-1.0117087,-0.3493904,1.3641568,-1.011708,-0.3493833,1.3641498,-1.0117066,-0.3493692,1.3641427,-1.0117073,-0.3493692,1.3641639,-1.0117066,-0.3493833,1.3641498,-1.0117066,-0.3493622
2020-02-28.out.12,0.0,1.3641639,-1.0117066,-0.3493763,1.364185,-1.0117045,-0.3493833,1.3641991,-1.0117066,-0.3494186,1.3641991,-1.0117066,-0.3494115,1.364178,-1.0117066,-0.3493904,1.3641991,-1.0117066,-0.3494115,1.364178,-1.0117059,-0.3493833,1.3641921,-1.0117052,-0.3493904,1.3641498,-1.0117066,-0.3493692,1.3641991,-1.0117038,-0.3493904,1.3641991,-1.0117045,-0.3493904,1.364185,-1.0117045,-0.3493833,1.3641709,-1.0117045,-0.3493692,1.364185,-1.0117045,-0.3493833,1.364185,-1.0117038,-0.3493692,1.3641991,-1.0117024,-0.3493692
2020-02-28.out.13,0.0,1.364178,-1.0117045,-0.3493692,1.3642062,-1.0117038,-0.3493904,1.364185,-1.0117038,-0.3493692,1.3642485,-1.0117017,-0.3494115,1.3642132,-1.0117024,-0.3493904,1.3642203,-1.0117024,-0.3493904,1.3642344,-1.0117017,-0.3493974,1.3642062,-1.0117024,-0.3493833,1.3642485,-1.0117017,-0.3494115,1.3642344,-1.0117017,-0.3493974,1.3642555,-1.0117003,-0.3494115,1.3642132,-1.0117003,-0.3493692,1.3642273,-1.0116989,-0.3493692,1.3642132,-1.0117017,-0.3493763,1.3642485,-1.0117003,-0.3494045,1.3642414,-1.0117003,-0.3493904
2020-02-28.out.14,0.0,1.3642273,-1.0117017,-0.3493904,1.3642485,-1.0117003,-0.3493974,1.3639524,-1.0117313,-0.3493974,1.3639524,-1.0117285,-0.3493692,1.3642555,-1.0116989,-0.3493974,1.3642344,-1.0116982,-0.3493692,1.3642414,-1.0116967,-0.3493692,1.3642555,-1.0116989,-0.3493974,1.3642485,-1.0116982,-0.3493763,1.3642485,-1.0116982,-0.3493833,1.3642555,-1.0117003,-0.3494115,1.3642344,-1.0117003,-0.3493904,1.3642555,-1.0117003,-0.3494045,1.3642626,-1.0117003,-0.3494186,1.3642414,-1.0116989,-0.3493904,1.3642696,-1.0116989,-0.3494186
2020-02-28.out.15,0.0,1.3642414,-1.0117003,-0.3493974,1.3642555,-1.0116989,-0.3493904,1.3642485,-1.0116989,-0.3493904,1.3642626,-1.0116982,-0.3493904,1.3642485,-1.0116967,-0.3493692,1.3642696,-1.0116982,-0.3494045,1.3642908,-1.0116967,-0.3494115,1.3642626,-1.0116982,-0.3493974,1.3642696,-1.0116967,-0.3493904,1.3642837,-1.011696,-0.3493904,1.3642908,-1.0116967,-0.3494186,1.3642696,-1.0116967,-0.3493904,1.3643049,-1.011696,-0.3494186,1.3643331,-1.0116953,-0.3494397,1.3642767,-1.011696,-0.3493904,1.3642908,-1.011696,-0.3494045
2020-02-28.out.16,0.0,1.3642908,-1.011696,-0.3494045,1.3643049,-1.011696,-0.3494186,1.3643049,-1.0116946,-0.3494115,1.3642978,-1.0116946,-0.3493974,1.364319,-1.0116939,-0.3494115,1.3642978,-1.0116946,-0.3493974,1.364319,-1.0116939,-0.3494045,1.3642978,-1.0116925,-0.3493833,1.3643049,-1.0116925,-0.3493904,1.364319,-1.0116918,-0.3493904,1.3642908,-1.0116918,-0.3493622,1.3643119,-1.0116918,-0.3493833,1.3643331,-1.0116904,-0.3493904,1.364319,-1.0116904,-0.3493833,1.3643401,-1.0116897,-0.3493904,1.3643472,-1.0116904,-0.3494045
2020-02-28.out.17,0.0,1.3643613,-1.0116904,-0.3494186,1.3643472,-1.0116918,-0.3494186,1.3643472,-1.0116918,-0.3494186,1.3643754,-1.0116918,-0.3494468,1.3643965,-1.0116897,-0.3494468,1.3643754,-1.0116897,-0.3494256,1.3643472,-1.0116904,-0.3494045,1.3643613,-1.0116897,-0.3494115,1.3643824,-1.0116883,-0.3494256,1.3644036,-1.0116876,-0.3494327,1.3643754,-1.0116876,-0.3494115,1.3643965,-1.0116876,-0.3494256,1.3643824,-1.0116862,-0.3494045,1.3643895,-1.0116862,-0.3494115,1.3644247,-1.0116855,-0.3494327,1.3644318,-1.0116841,-0.3494256
2020-02-28.out.18,0.0,1.36446,-1.0116819,-0.3494397,1.3644106,-1.0116841,-0.3494115,1.3644529,-1.0116819,-0.3494327,1.36446,-1.0116833,-0.3494538,1.36446,-1.0116812,-0.3494327,1.3644529,-1.0116812,-0.3494256,1.3644529,-1.0116819,-0.3494327,1.3644459,-1.0116819,-0.3494256,1.36446,-1.0116812,-0.3494256,1.3644882,-1.0116798,-0.3494468,1.3644811,-1.0116798,-0.3494468,1.3644811,-1.0116791,-0.3494327,1.3644811,-1.0116777,-0.3494256,1.3644529,-1.0116798,-0.3494115,1.36446,-1.0116812,-0.3494327,1.3644741,-1.0116805,-0.3494397
2020-02-28.out.19,0.0,1.3644741,-1.0116798,-0.3494397,1.364467,-1.0116791,-0.3494115,1.3644882,-1.011677,-0.3494256,1.3645023,-1.0116777,-0.3494468,1.3644811,-1.0116777,-0.3494186,1.3645023,-1.011677,-0.3494327,1.3645023,-1.011677,-0.3494327,1.3645234,-1.0116756,-0.3494397,1.3645023,-1.0116756,-0.3494186,1.3645164,-1.011677,-0.3494468,1.3645164,-1.011677,-0.3494468,1.3645023,-1.011677,-0.3494327,1.3645164,-1.0116749,-0.3494327,1.3645093,-1.0116742,-0.3494186,1.3645023,-1.011677,-0.3494327,1.3645234,-1.0116777,-0.3494609
2020-02-28.out.20,0.0,1.3645093,-1.011677,-0.3494468,1.3645305,-1.011677,-0.3494609,1.3645093,-1.0116791,-0.3494609,1.3645516,-1.0116749,-0.3494609,1.3645305,-1.0116749,-0.3494397,1.3645305,-1.0116749,-0.3494397,1.3645234,-1.0116749,-0.3494397,1.3645375,-1.0116749,-0.3494468,1.3645587,-1.0116756,-0.349475,1.3645234,-1.0116756,-0.3494468,1.3645375,-1.0116749,-0.3494468,1.3645446,-1.0116735,-0.3494468,1.3645587,-1.0116728,-0.3494468,1.3645375,-1.0116749,-0.3494468,1.3645305,-1.0116756,-0.3494468,1.3645516,-1.0116777,-0.3494891
2020-02-28.out.21,0.0,1.3645234,-1.0116777,-0.3494679,1.3645023,-1.011677,-0.3494327,1.3645164,-1.011677,-0.3494468,1.3645234,-1.0116791,-0.349475,1.3645234,-1.0116812,-0.3494961,1.3645093,-1.0116855,-0.3495243,1.3645305,-1.0116812,-0.3494961,1.3645023,-1.0116833,-0.3494961,1.3644952,-1.0116841,-0.3494961,1.3644882,-1.0116833,-0.349482,1.3645305,-1.0116798,-0.3494961,1.3645164,-1.0116819,-0.3494961,1.3645164,-1.0116841,-0.3495243,1.3645164,-1.0116819,-0.3494961,1.36446,-1.0116883,-0.3495032,1.3645093,-1.0116855,-0.3495173
2020-02-28.out.22,0.0,1.3644811,-1.0116862,-0.3494961,1.3645023,-1.0116855,-0.3495102,1.3644741,-1.0116855,-0.3494891,1.3645164,-1.0116819,-0.3494961,1.3644882,-1.0116833,-0.349475,1.3645164,-1.0116819,-0.3494961,1.3645093,-1.0116819,-0.3494891,1.3645234,-1.0116819,-0.3495032,1.3645234,-1.0116798,-0.349482,1.3645305,-1.0116812,-0.3495032,1.3645093,-1.0116798,-0.3494679,1.3645164,-1.0116819,-0.3495032,1.3645305,-1.0116812,-0.3495032,1.3645375,-1.0116798,-0.3494961,1.3645305,-1.0116791,-0.349482,1.3645516,-1.0116841,-0.3495525
2020-02-28.out.23,0.0,1.3645164,-1.0116862,-0.3495384,1.3645234,-1.0116833,-0.3495173,1.3645093,-1.0116833,-0.3495032,1.3645375,-1.0116798,-0.3495032,1.3645164,-1.0116833,-0.3495032,1.3645164,-1.0116812,-0.3494891,1.3645305,-1.0116819,-0.3495102,1.3645446,-1.0116819,-0.3495173,1.3645446,-1.0116798,-0.3495102,1.3645234,-1.0116833,-0.3495173,1.3645023,-1.0116855,-0.3495102,1.3645023,-1.0116876,-0.3495314,1.3644882,-1.0116883,-0.3495314,1.3645023,-1.0116897,-0.3495525,1.3644529,-1.0116939,-0.3495455,1.3644247,-1.011696,-0.3495384
2020-02-28.out.24,0.0,1.3644459,-1.0116939,-0.3495384,1.3644811,-1.0116883,-0.3495243,1.3644247,-1.0116932,-0.3495102,1.364467,-1.0116918,-0.3495384,1.3644529,-1.0116897,-0.3495102,1.36446,-1.0116876,-0.3494891,1.3644459,-1.0116918,-0.3495173,1.3644882,-1.0116904,-0.3495455,1.3645093,-1.0116897,-0.3495596,1.3645023,-1.0116883,-0.3495384,1.3644741,-1.0116897,-0.3495243,1.3644882,-1.0116883,-0.3495314,1.3645093,-1.0116876,-0.3495384,1.3644882,-1.0116897,-0.3495384,1.3645093,-1.0116876,-0.3495384,1.3644741,-1.0116918,-0.3495525
2020-02-28.out.25,0.0,1.3644811,-1.0116918,-0.3495525,1.36446,-1.0116953,-0.3495666,1.3643895,-1.0117031,-0.3495737,1.3644529,-1.0116953,-0.3495525,1.3644177,-1.0116982,-0.3495525,1.3644459,-1.0116974,-0.3495666,1.3643824,-1.0117024,-0.3495596,1.3644106,-1.0116974,-0.3495314,1.3643965,-1.0117017,-0.3495596,1.3644106,-1.011701,-0.3495737,1.3643824,-1.0117059,-0.3495878,1.3643754,-1.011708,-0.3496019,1.3643824,-1.0117087,-0.349616,1.3643613,-1.011708,-0.3495878,1.3643401,-1.011713,-0.349616,1.3643613,-1.0117108,-0.349623
2020-02-28.out.26,0.0,1.364319,-1.0117172,-0.3496301,1.3642908,-1.0117242,-0.3496653,1.3642908,-1.0117207,-0.3496371,1.3642908,-1.0117207,-0.3496442,1.3642837,-1.0117186,-0.3496089,1.3643119,-1.01172,-0.3496442,1.3643049,-1.0117186,-0.3496371,1.3642908,-1.0117186,-0.349616,1.3643049,-1.0117221,-0.3496653,1.3642837,-1.0117228,-0.3496512,1.3642978,-1.01172,-0.3496301,1.3643119,-1.0117172,-0.3496301,1.3642908,-1.0117186,-0.349623,1.364319,-1.0117172,-0.3496371,1.3643331,-1.0117165,-0.3496371,1.3643331,-1.0117151,-0.3496301
2020-02-28.out.27,0.0,1.364326,-1.0117144,-0.3496089,1.3643119,-1.0117151,-0.3496089,1.3642978,-1.0117186,-0.3496301,1.3643401,-1.0117186,-0.3496653,1.3643401,-1.0117186,-0.3496653,1.3643401,-1.0117165,-0.3496512,1.364326,-1.0117165,-0.3496301,1.3643613,-1.0117151,-0.3496583,1.3643331,-1.0117151,-0.3496301,1.364319,-1.0117165,-0.3496301,1.3643331,-1.0117172,-0.3496512,1.3643119,-1.0117172,-0.3496301,1.3643472,-1.0117151,-0.3496442,1.3643331,-1.0117172,-0.3496512,1.3643119,-1.0117172,-0.349623,1.3642767,-1.0117242,-0.3496583
2020-02-28.out.28,0.0,1.364326,-1.01172,-0.3496653,1.364326,-1.0117186,-0.3496512,1.3642767,-1.0117242,-0.3496512,1.3643331,-1.0117172,-0.3496512,1.364326,-1.0117165,-0.3496301,1.364326,-1.0117151,-0.349623,1.3642555,-1.0117285,-0.3496724,1.364319,-1.0117207,-0.3496653,1.3642767,-1.0117207,-0.349623,1.3642978,-1.0117228,-0.3496653,1.3642908,-1.0117264,-0.3496865,1.3642908,-1.0117249,-0.3496794,1.3642908,-1.0117264,-0.3496865,1.3642908,-1.0117242,-0.3496724,1.3642978,-1.0117228,-0.3496653,1.3642978,-1.0117228,-0.3496724
2020-02-28.out.29,0.0,1.3642978,-1.0117264,-0.3497006,1.3642767,-1.0117306,-0.3497147,1.3642485,-1.0117285,-0.3496724,1.3642767,-1.0117271,-0.3496865,1.3642908,-1.0117271,-0.3497006,1.3642626,-1.0117285,-0.3496794,1.3642767,-1.0117306,-0.3497217,1.3642767,-1.0117292,-0.3497006,1.3642696,-1.0117292,-0.3497006,1.3642696,-1.0117292,-0.3497006,1.3642696,-1.0117292,-0.3497006,1.3642696,-1.0117292,-0.3496935,1.3642908,-1.0117285,-0.3497076,1.3642555,-1.0117285,-0.3496794,1.3642555,-1.0117292,-0.3496865,1.3643119,-1.0117249,-0.3497006
2020-02-28.out.30,0.0,1.3642978,-1.0117249,-0.3496865,1.3642626,-1.0117271,-0.3496724,1.3642837,-1.0117271,-0.3496935,1.3642626,-1.0117292,-0.3496935,1.3642908,-1.0117292,-0.3497217,1.3642626,-1.0117292,-0.3496935,1.3642626,-1.0117292,-0.3496935,1.3642837,-1.0117285,-0.3497006,1.3642414,-1.0117306,-0.3496794,1.3642344,-1.0117327,-0.3497006,1.3642414,-1.0117405,-0.3497711,1.3641639,-1.0117447,-0.3497358,1.364185,-1.011739,-0.3497076,1.3641921,-1.0117412,-0.3497358,1.3641991,-1.0117426,-0.3497499,1.3641286,-1.0117475,-0.3497358
2020-02-28.out.31,0.0,1.3641921,-1.0117412,-0.3497288,1.3642062,-1.0117412,-0.3497499,1.364178,-1.011739,-0.3497006,1.3641709,-1.0117405,-0.3497006,1.3642203,-1.0117376,-0.3497288,1.364178,-1.0117405,-0.3497076,1.364178,-1.0117412,-0.3497217,1.364178,-1.0117433,-0.3497358,1.3641639,-1.0117468,-0.349757,1.3641921,-1.0117433,-0.349757,1.364185,-1.0117447,-0.349764,1.3642062,-1.0117433,-0.349764,1.3641991,-1.0117433,-0.349764,1.3642062,-1.0117447,-0.3497781,1.3642273,-1.0117426,-0.3497781,1.3641921,-1.0117468,-0.3497852
2020-02-28.out.32,0.0,1.364185,-1.0117489,-0.3497993,1.364185,-1.0117468,-0.3497781,1.3641357,-1.0117553,-0.3498063,1.3641357,-1.0117553,-0.3498063,1.3641427,-1.011756,-0.3498204,1.3640863,-1.011763,-0.3498275,1.3640863,-1.0117616,-0.3498204,1.3640934,-1.0117595,-0.3498063,1.3640863,-1.0117595,-0.3497993,1.3641075,-1.0117602,-0.3498275,1.3641075,-1.0117616,-0.3498416,1.3641145,-1.011763,-0.3498627,1.3640793,-1.0117672,-0.3498697,1.3640652,-1.0117658,-0.3498416,1.3640863,-1.011763,-0.3498275,1.3640793,-1.0117651,-0.3498416
2020-02-28.out.33,0.0,1.3641216,-1.011763,-0.3498697,1.3640793,-1.0117658,-0.3498486,1.3640793,-1.0117651,-0.3498486,1.3641145,-1.0117616,-0.3498557,1.3641145,-1.0117616,-0.3498486,1.3641004,-1.0117616,-0.3498345,1.3640652,-1.0117679,-0.3498627,1.3641357,-1.0117616,-0.3498697,1.3641216,-1.011763,-0.3498697,1.3641216,-1.0117616,-0.3498557,1.3640793,-1.0117637,-0.3498345,1.3640934,-1.011763,-0.3498416,1.3640934,-1.0117658,-0.3498697,1.3640863,-1.011763,-0.3498345,1.3640722,-1.0117651,-0.3498345,1.3640722,-1.0117651,-0.3498416
2020-02-28.out.34,0.0,1.3640934,-1.0117658,-0.3498697,1.3641004,-1.0117658,-0.3498768,1.3640793,-1.0117672,-0.3498697,1.3640722,-1.0117658,-0.3498486,1.3641075,-1.0117637,-0.3498627,1.364044,-1.0117722,-0.3498768,1.364044,-1.0117736,-0.3498909,1.364037,-1.0117757,-0.349905,1.3640722,-1.0117708,-0.3498909,1.3640581,-1.0117722,-0.3498909,1.3640017,-1.0117764,-0.3498838,1.3640017,-1.0117806,-0.3499191,1.3640581,-1.0117743,-0.349912,1.3640299,-1.0117764,-0.349905,1.364037,-1.0117764,-0.349912,1.364044,-1.0117764,-0.3499191
2020-02-28.out.35,0.0,1.364044,-1.0117743,-0.349905,1.364037,-1.0117764,-0.349912,1.3640158,-1.0117785,-0.349912,1.3640088,-1.0117806,-0.3499261,1.3639806,-1.011782,-0.349905,1.3639947,-1.0117806,-0.349912,1.3640088,-1.011782,-0.3499402,1.3640299,-1.0117799,-0.3499402,1.3640299,-1.0117785,-0.3499261,1.3639806,-1.0117856,-0.3499402,1.3639876,-1.0117884,-0.3499825,1.3639735,-1.0117856,-0.3499332,1.3640017,-1.0117835,-0.3499402,1.3640088,-1.0117835,-0.3499543,1.3640158,-1.0117799,-0.3499261,1.3640158,-1.0117835,-0.3499543
2020-02-28.out.36,0.0,1.3640017,-1.0117806,-0.3499261,1.3640158,-1.0117806,-0.3499332,1.3640017,-1.0117835,-0.3499402,1.3640158,-1.011782,-0.3499402,1.3639947,-1.0117877,-0.3499684,1.3639947,-1.0117898,-0.3499966,1.3639735,-1.0117919,-0.3499966,1.3639312,-1.0117961,-0.3499966,1.3639453,-1.0117983,-0.3500319,1.3638889,-1.0118053,-0.350046,1.3639242,-1.0118032,-0.3500601,1.3639171,-1.0118011,-0.3500248,1.3639453,-1.0117983,-0.3500248,1.3639101,-1.0117983,-0.3499896,1.3638889,-1.0118053,-0.3500319,1.3638466,-1.0118088,-0.3500319
2020-02-28.out.37,0.0,1.3638678,-1.0118067,-0.3500319,1.3638889,-1.0118067,-0.350053,1.363896,-1.0118032,-0.3500248,1.363896,-1.0118011,-0.3500107,1.3639171,-1.0118004,-0.3500178,1.3639242,-1.0118004,-0.3500248,1.363903,-1.011799,-0.3499966,1.3639312,-1.0117983,-0.3500107,1.363903,-1.011799,-0.3499966,1.3638537,-1.0118039,-0.3499896,1.3639383,-1.0117983,-0.3500248,1.3639101,-1.011799,-0.3500037,1.363903,-1.0118046,-0.350046,1.363903,-1.0118039,-0.3500389,1.3638889,-1.0118025,-0.3500107,1.3639383,-1.0118004,-0.3500389
2020-02-28.out.38,0.0,1.3639101,-1.0118025,-0.3500248,1.3639101,-1.0118053,-0.3500601,1.3638889,-1.0118046,-0.3500319,1.3639101,-1.0118067,-0.3500742,1.3638889,-1.0118074,-0.3500601,1.363896,-1.0118067,-0.350053,1.363896,-1.0118074,-0.3500671,1.3638466,-1.0118095,-0.3500319,1.3638466,-1.0118145,-0.3500812,1.3638396,-1.0118152,-0.3500812,1.3638184,-1.0118173,-0.3500812,1.3638678,-1.0118187,-0.3501376,1.3637691,-1.0118272,-0.3501235,1.3638325,-1.0118187,-0.3501094,1.3637973,-1.0118208,-0.3500883,1.3637902,-1.0118215,-0.3500953
2020-02-28.out.39,0.0,1.3638184,-1.0118215,-0.3501235,1.3638184,-1.0118208,-0.3501094,1.3638184,-1.0118208,-0.3501094,1.363755,-1.0118356,-0.350194,1.363755,-1.0118349,-0.3501799,1.3637127,-1.0118377,-0.3501729,1.3637409,-1.0118391,-0.3502081,1.3637268,-1.0118356,-0.3501658,1.3637409,-1.011837,-0.350187,1.3637339,-1.0118377,-0.350194,1.363755,-1.0118349,-0.350187,1.3637479,-1.0118349,-0.3501729,1.3637268,-1.011837,-0.3501729,1.363762,-1.011837,-0.3502081,1.3637268,-1.0118384,-0.350194,1.3637198,-1.0118391,-0.350187
2020-02-28.out.40,0.0,1.3637409,-1.0118377,-0.350194,1.3637268,-1.0118391,-0.350194,1.3637409,-1.0118413,-0.3502222,1.3637409,-1.0118399,-0.3502152,1.3637127,-1.0118455,-0.3502363,1.3636704,-1.0118532,-0.3502716,1.3636422,-1.011854,-0.3502575,1.3636916,-1.0118518,-0.3502857,1.3636986,-1.0118483,-0.3502575,1.3636986,-1.0118462,-0.3502363,1.3636916,-1.0118455,-0.3502222,1.3637268,-1.011842,-0.3502293,1.3636775,-1.0118462,-0.3502152,1.3637409,-1.011842,-0.3502363,1.363607,-1.011854,-0.3502152,1.3636986,-1.0118554,-0.3503209
